#This is fluorescent yield data from Kaastra & Mewe (1993) -1993A&AS...97..443K
#It is processed from data downloaded from http://vizier.cfa.harvard.edu/viz-bin/VizieR?-source=J/A+AS/97/443
#Via the python script kaastra_2_py.py
#
#Label z state n l photon_energy yield
Kphotyield 26 11 2 1 7.115e+02 4.800e-03
Kphotyield 26 11 2 1 3.410e+01 2.400e-03
Kphotyield 26 11 2 1 2.500e+01 2.294e-01
Kphotyield 26 11 2 1 3.410e+01 2.400e-03
Kphotyield 26 11 2 1 2.500e+01 1.436e-01
Kphotyield 26 11 2 0 1.153e+02 1.000e-03
Kphotyield 26 11 2 0 1.280e+02 2.000e-03
Kphotyield 26 11 2 0 8.738e+02 4.230e-02
Kphotyield 26 11 2 0 8.738e+02 4.230e-02
Kphotyield 26 11 2 0 2.500e+01 5.434e-01
Kphotyield 26 11 2 0 2.500e+01 5.434e-01
Kphotyield 26 11 1 0 6.536e+03 1.074e-01
Kphotyield 26 11 1 0 6.549e+03 2.147e-01
Kphotyield 26 11 1 0 7.295e+03 1.350e-02
Kphotyield 26 11 1 0 7.295e+03 1.350e-02
Kphotyield 26 11 1 0 1.133e+02 1.000e-04
Kphotyield 26 11 1 0 1.114e+02 2.000e-04
Kphotyield 26 11 1 0 1.260e+02 3.000e-04
Kphotyield 26 11 1 0 1.240e+02 5.000e-04
Kphotyield 26 11 1 0 8.682e+02 6.200e-03
Kphotyield 26 11 1 0 8.730e+02 8.300e-03
Kphotyield 26 11 1 0 8.682e+02 6.200e-03
Kphotyield 26 11 1 0 9.032e+02 8.100e-03
Kphotyield 26 11 1 0 7.243e+02 3.000e-04
Kphotyield 26 11 1 0 7.298e+02 6.000e-04
Kphotyield 26 11 1 0 7.349e+02 8.000e-04
Kphotyield 26 11 1 0 7.115e+02 1.000e-03
Kphotyield 26 11 1 0 7.171e+02 1.600e-03
Kphotyield 26 11 1 0 7.223e+02 5.200e-03
Kphotyield 26 11 1 0 3.410e+01 7.000e-04
Kphotyield 26 11 1 0 2.500e+01 6.470e-02
Kphotyield 26 11 1 0 2.680e+01 6.030e-02
Kphotyield 26 11 1 0 2.870e+01 3.444e-01
Kphotyield 26 11 1 0 3.410e+01 7.000e-04
Kphotyield 26 11 1 0 2.500e+01 5.580e-02
Kphotyield 26 11 1 0 5.700e+01 5.180e-02
Kphotyield 26 11 1 0 8.990e+01 2.304e-01
Kphotyield 26 12 2 1 7.298e+02 3.300e-03
Kphotyield 26 12 2 1 2.500e+01 2.200e-03
Kphotyield 26 12 2 1 2.680e+01 2.213e-01
Kphotyield 26 12 2 1 2.500e+01 1.100e-03
Kphotyield 26 12 2 1 5.700e+01 1.978e-01
Kphotyield 26 12 2 1 7.171e+02 1.120e-02
Kphotyield 26 12 2 1 2.500e+01 7.500e-03
Kphotyield 26 12 2 1 2.680e+01 4.617e-01
Kphotyield 26 12 2 1 2.500e+01 3.700e-03
Kphotyield 26 12 2 1 5.700e+01 8.060e-02
Kphotyield 26 12 2 0 1.133e+02 1.200e-03
Kphotyield 26 12 2 0 1.260e+02 2.500e-03
Kphotyield 26 12 2 0 8.682e+02 5.320e-02
Kphotyield 26 12 2 0 8.682e+02 2.660e-02
Kphotyield 26 12 2 0 2.680e+01 7.626e-01
Kphotyield 26 12 2 0 5.700e+01 3.810e-01
Kphotyield 26 12 1 0 6.551e+03 1.102e-01
Kphotyield 26 12 1 0 6.563e+03 2.204e-01
Kphotyield 26 12 1 0 7.305e+03 1.380e-02
Kphotyield 26 12 1 0 7.305e+03 6.900e-03
Kphotyield 26 12 1 0 1.114e+02 2.000e-04
Kphotyield 26 12 1 0 1.104e+02 4.000e-04
Kphotyield 26 12 1 0 1.240e+02 4.000e-04
Kphotyield 26 12 1 0 1.230e+02 7.000e-04
Kphotyield 26 12 1 0 8.730e+02 8.500e-03
Kphotyield 26 12 1 0 8.780e+02 1.170e-02
Kphotyield 26 12 1 0 9.032e+02 4.300e-03
Kphotyield 26 12 1 0 9.393e+02 5.600e-03
Kphotyield 26 12 1 0 7.298e+02 4.000e-04
Kphotyield 26 12 1 0 7.349e+02 8.000e-04
Kphotyield 26 12 1 0 7.389e+02 1.100e-03
Kphotyield 26 12 1 0 7.171e+02 2.500e-03
Kphotyield 26 12 1 0 7.223e+02 3.700e-03
Kphotyield 26 12 1 0 7.263e+02 2.130e-02
Kphotyield 26 12 1 0 2.500e+01 1.900e-03
Kphotyield 26 12 1 0 2.680e+01 1.301e-01
Kphotyield 26 12 1 0 2.870e+01 1.205e-01
Kphotyield 26 12 1 0 6.500e+01 2.327e-01
Kphotyield 26 12 1 0 2.500e+01 9.000e-04
Kphotyield 26 12 1 0 5.700e+01 4.130e-02
Kphotyield 26 12 1 0 8.990e+01 3.410e-02
Kphotyield 26 12 1 0 1.262e+02 4.610e-02
Kphotyield 26 13 2 1 7.349e+02 4.600e-03
Kphotyield 26 13 2 1 2.680e+01 4.600e-03
Kphotyield 26 13 2 1 2.870e+01 5.797e-01
Kphotyield 26 13 2 1 7.223e+02 6.620e-02
Kphotyield 26 13 2 1 2.680e+01 6.620e-02
Kphotyield 26 13 2 1 2.870e+01 1.255e+00
Kphotyield 26 13 2 0 1.114e+02 1.700e-03
Kphotyield 26 13 2 0 1.240e+02 3.300e-03
Kphotyield 26 13 2 0 8.730e+02 7.120e-02
Kphotyield 26 13 2 0 7.223e+02 2.000e-04
Kphotyield 26 13 2 0 2.680e+01 2.000e-04
Kphotyield 26 13 2 0 2.870e+01 1.235e+00
Kphotyield 26 13 1 0 6.563e+03 1.132e-01
Kphotyield 26 13 1 0 6.577e+03 2.264e-01
Kphotyield 26 13 1 0 7.325e+03 1.420e-02
Kphotyield 26 13 1 0 1.104e+02 3.000e-04
Kphotyield 26 13 1 0 1.094e+02 6.000e-04
Kphotyield 26 13 1 0 1.230e+02 5.000e-04
Kphotyield 26 13 1 0 1.220e+02 1.300e-03
Kphotyield 26 13 1 0 8.780e+02 1.280e-02
Kphotyield 26 13 1 0 9.150e+02 1.850e-02
Kphotyield 26 13 1 0 7.349e+02 5.000e-04
Kphotyield 26 13 1 0 7.389e+02 1.300e-03
Kphotyield 26 13 1 0 7.406e+02 1.300e-03
Kphotyield 26 13 1 0 7.223e+02 1.500e-02
Kphotyield 26 13 1 0 7.263e+02 1.660e-02
Kphotyield 26 13 1 0 7.279e+02 8.020e-02
Kphotyield 26 13 1 0 2.680e+01 1.550e-02
Kphotyield 26 13 1 0 2.870e+01 3.620e-01
Kphotyield 26 13 1 0 6.500e+01 1.442e-01
Kphotyield 26 14 2 1 7.389e+02 1.570e-02
Kphotyield 26 14 2 1 2.870e+01 1.570e-02
Kphotyield 26 14 2 1 6.500e+01 1.086e-01
Kphotyield 26 14 2 1 7.263e+02 9.540e-02
Kphotyield 26 14 2 1 2.870e+01 9.540e-02
Kphotyield 26 14 2 1 6.500e+01 6.595e-01
Kphotyield 26 14 2 0 1.104e+02 2.500e-03
Kphotyield 26 14 2 0 1.230e+02 5.000e-03
Kphotyield 26 14 2 0 8.780e+02 5.430e-02
Kphotyield 26 14 2 0 7.263e+02 5.000e-04
Kphotyield 26 14 2 0 2.870e+01 5.000e-04
Kphotyield 26 14 2 0 6.500e+01 4.870e-01
Kphotyield 26 14 1 0 6.578e+03 1.162e-01
Kphotyield 26 14 1 0 6.590e+03 2.325e-01
Kphotyield 26 14 1 0 7.345e+03 7.300e-03
Kphotyield 26 14 1 0 1.094e+02 5.000e-04
Kphotyield 26 14 1 0 1.085e+02 1.130e-02
Kphotyield 26 14 1 0 1.220e+02 9.000e-04
Kphotyield 26 14 1 0 1.210e+02 2.260e-02
Kphotyield 26 14 1 0 9.150e+02 1.070e-02
Kphotyield 26 14 1 0 9.519e+02 2.030e-02
Kphotyield 26 14 1 0 7.389e+02 1.800e-03
Kphotyield 26 14 1 0 7.406e+02 4.400e-03
Kphotyield 26 14 1 0 7.456e+02 8.560e-02
Kphotyield 26 14 1 0 7.263e+02 2.220e-02
Kphotyield 26 14 1 0 7.279e+02 2.900e-02
Kphotyield 26 14 1 0 7.330e+02 4.592e-01
Kphotyield 26 14 1 0 2.870e+01 2.400e-02
Kphotyield 26 14 1 0 6.500e+01 1.759e-01
Kphotyield 26 14 1 0 9.800e+01 2.100e-01
Kphotyield 26 15 2 1 7.406e+02 1.263e-01
Kphotyield 26 15 2 1 7.279e+02 1.263e-01
Kphotyield 26 15 2 0 1.094e+02 5.100e-03
Kphotyield 26 15 2 0 1.220e+02 1.030e-02
Kphotyield 26 15 2 0 7.406e+02 6.000e-04
Kphotyield 26 15 2 0 7.279e+02 1.300e-03
Kphotyield 26 15 1 0 6.590e+03 1.194e-01
Kphotyield 26 15 1 0 6.602e+03 2.389e-01
Kphotyield 26 15 1 0 1.085e+02 4.800e-03
Kphotyield 26 15 1 0 1.195e+02 1.660e-02
Kphotyield 26 15 1 0 1.210e+02 9.600e-03
Kphotyield 26 15 1 0 1.320e+02 3.320e-02
Kphotyield 26 15 1 0 7.406e+02 1.510e-02
Kphotyield 26 15 1 0 7.456e+02 4.700e-02
Kphotyield 26 15 1 0 7.279e+02 3.020e-02
Kphotyield 26 15 1 0 7.330e+02 9.400e-02
Kphotyield 26 16 1 0 6.602e+03 1.213e-01
Kphotyield 26 16 1 0 6.614e+03 2.425e-01
Kphotyield 26 16 1 0 1.195e+02 7.670e-02
Kphotyield 26 16 1 0 1.320e+02 1.534e-01
Kphotyield 26 16 1 0 7.456e+02 1.213e-01
Kphotyield 26 16 1 0 7.876e+02 2.072e-01
Kphotyield 26 16 1 0 7.330e+02 2.425e-01
Kphotyield 26 16 1 0 7.750e+02 4.145e-01
Kphotyield 26 17 1 0 6.613e+03 1.231e-01
Kphotyield 26 17 1 0 6.627e+03 2.461e-01
Kphotyield 26 17 1 0 1.130e+02 7.610e-02
Kphotyield 26 17 1 0 1.130e+02 1.521e-01
Kphotyield 26 18 1 0 6.631e+03 1.606e-01
Kphotyield 26 18 1 0 6.631e+03 2.409e-01
Kphotyield 26 18 1 0 9.200e+01 1.060e-01
Kphotyield 26 18 1 0 9.200e+01 1.591e-01
Kphotyield 26 19 1 0 6.631e+03 2.202e-01
Kphotyield 26 19 1 0 6.631e+03 2.202e-01
Kphotyield 26 19 1 0 4.000e+01 1.593e-01
Kphotyield 26 19 1 0 4.000e+01 1.593e-01
Kphotyield 26 20 1 0 6.605e+03 3.258e-01
Kphotyield 26 20 1 0 6.605e+03 1.629e-01
Kphotyield 26 20 1 0 4.200e+01 2.701e-01
Kphotyield 26 20 1 0 1.490e+02 1.350e-01
Kphotyield 26 21 1 0 6.596e+03 5.521e-01
Kphotyield 26 21 1 0 4.300e+01 5.741e-01
Kphotyield 26 22 1 0 6.586e+03 4.903e-01
Kphotyield 26 22 1 0 1.510e+02 3.100e-01
Kphotyield 27 10 2 1 7.856e+02 2.200e-03
Kphotyield 27 10 2 1 3.660e+01 7.000e-04
Kphotyield 27 10 2 1 3.800e+01 5.240e-02
Kphotyield 27 10 2 1 3.900e+01 1.400e-03
Kphotyield 27 10 2 1 3.800e+01 1.771e-01
Kphotyield 27 10 2 1 7.705e+02 2.200e-03
Kphotyield 27 10 2 1 3.660e+01 7.000e-04
Kphotyield 27 10 2 1 3.800e+01 8.930e-02
Kphotyield 27 10 2 1 3.900e+01 1.400e-03
Kphotyield 27 10 2 1 3.800e+01 1.420e-01
Kphotyield 27 10 2 0 1.200e+02 8.000e-04
Kphotyield 27 10 2 0 1.350e+02 1.500e-03
Kphotyield 27 10 2 0 9.423e+02 3.380e-02
Kphotyield 27 10 2 0 9.445e+02 6.760e-02
Kphotyield 27 10 2 0 3.800e+01 3.337e-01
Kphotyield 27 10 2 0 3.800e+01 6.673e-01
Kphotyield 27 10 1 0 7.045e+03 1.092e-01
Kphotyield 27 10 1 0 7.060e+03 2.184e-01
Kphotyield 27 10 1 0 7.867e+03 1.370e-02
Kphotyield 27 10 1 0 7.870e+03 2.740e-02
Kphotyield 27 10 1 0 1.200e+02 1.000e-04
Kphotyield 27 10 1 0 1.190e+02 1.000e-04
Kphotyield 27 10 1 0 1.350e+02 2.000e-04
Kphotyield 27 10 1 0 1.340e+02 3.000e-04
Kphotyield 27 10 1 0 9.530e+02 4.200e-03
Kphotyield 27 10 1 0 9.590e+02 5.100e-03
Kphotyield 27 10 1 0 9.530e+02 8.300e-03
Kphotyield 27 10 1 0 9.590e+02 1.020e-02
Kphotyield 27 10 1 0 7.856e+02 2.000e-04
Kphotyield 27 10 1 0 7.951e+02 4.000e-04
Kphotyield 27 10 1 0 8.039e+02 6.000e-04
Kphotyield 27 10 1 0 7.705e+02 5.000e-04
Kphotyield 27 10 1 0 7.800e+02 8.000e-04
Kphotyield 27 10 1 0 7.890e+02 1.000e-03
Kphotyield 27 10 1 0 3.660e+01 2.000e-04
Kphotyield 27 10 1 0 3.800e+01 2.690e-02
Kphotyield 27 10 1 0 3.600e+01 3.010e-02
Kphotyield 27 10 1 0 2.700e+01 1.206e-01
Kphotyield 27 10 1 0 3.900e+01 5.000e-04
Kphotyield 27 10 1 0 3.800e+01 5.380e-02
Kphotyield 27 10 1 0 3.600e+01 6.020e-02
Kphotyield 27 10 1 0 2.700e+01 2.413e-01
Kphotyield 27 11 2 1 7.951e+02 2.600e-03
Kphotyield 27 11 2 1 3.800e+01 1.000e-03
Kphotyield 27 11 2 1 3.600e+01 7.520e-02
Kphotyield 27 11 2 1 3.800e+01 1.500e-03
Kphotyield 27 11 2 1 3.600e+01 1.937e-01
Kphotyield 27 11 2 1 7.800e+02 3.400e-03
Kphotyield 27 11 2 1 3.800e+01 1.400e-03
Kphotyield 27 11 2 1 3.600e+01 1.348e-01
Kphotyield 27 11 2 1 3.800e+01 2.000e-03
Kphotyield 27 11 2 1 3.600e+01 1.488e-01
Kphotyield 27 11 2 0 1.200e+02 9.000e-04
Kphotyield 27 11 2 0 1.350e+02 1.800e-03
Kphotyield 27 11 2 0 9.530e+02 3.970e-02
Kphotyield 27 11 2 0 9.530e+02 5.960e-02
Kphotyield 27 11 2 0 3.600e+01 4.123e-01
Kphotyield 27 11 2 0 3.600e+01 6.184e-01
Kphotyield 27 11 1 0 7.060e+03 1.120e-01
Kphotyield 27 11 1 0 7.075e+03 2.240e-01
Kphotyield 27 11 1 0 7.892e+03 1.410e-02
Kphotyield 27 11 1 0 7.892e+03 2.110e-02
Kphotyield 27 11 1 0 1.190e+02 1.000e-04
Kphotyield 27 11 1 0 1.170e+02 2.000e-04
Kphotyield 27 11 1 0 1.340e+02 2.000e-04
Kphotyield 27 11 1 0 1.320e+02 4.000e-04
Kphotyield 27 11 1 0 9.590e+02 5.200e-03
Kphotyield 27 11 1 0 9.530e+02 6.300e-03
Kphotyield 27 11 1 0 9.590e+02 7.700e-03
Kphotyield 27 11 1 0 9.530e+02 9.400e-03
Kphotyield 27 11 1 0 7.951e+02 3.000e-04
Kphotyield 27 11 1 0 8.039e+02 5.000e-04
Kphotyield 27 11 1 0 8.089e+02 7.000e-04
Kphotyield 27 11 1 0 7.800e+02 8.000e-04
Kphotyield 27 11 1 0 7.890e+02 1.200e-03
Kphotyield 27 11 1 0 7.940e+02 2.100e-03
Kphotyield 27 11 1 0 3.800e+01 4.000e-04
Kphotyield 27 11 1 0 3.600e+01 4.070e-02
Kphotyield 27 11 1 0 2.700e+01 3.940e-02
Kphotyield 27 11 1 0 2.800e+01 1.826e-01
Kphotyield 27 11 1 0 3.800e+01 6.000e-04
Kphotyield 27 11 1 0 3.600e+01 5.810e-02
Kphotyield 27 11 1 0 2.700e+01 5.690e-02
Kphotyield 27 11 1 0 6.000e+01 2.444e-01
Kphotyield 27 12 2 1 8.039e+02 3.200e-03
Kphotyield 27 12 2 1 3.600e+01 1.600e-03
Kphotyield 27 12 2 1 2.700e+01 1.184e-01
Kphotyield 27 12 2 1 3.600e+01 1.600e-03
Kphotyield 27 12 2 1 2.700e+01 2.071e-01
Kphotyield 27 12 2 1 7.890e+02 6.100e-03
Kphotyield 27 12 2 1 3.600e+01 3.000e-03
Kphotyield 27 12 2 1 2.700e+01 2.267e-01
Kphotyield 27 12 2 1 3.600e+01 3.000e-03
Kphotyield 27 12 2 1 2.700e+01 1.416e-01
Kphotyield 27 12 2 0 1.190e+02 1.100e-03
Kphotyield 27 12 2 0 1.340e+02 2.200e-03
Kphotyield 27 12 2 0 9.590e+02 4.800e-02
Kphotyield 27 12 2 0 9.590e+02 4.800e-02
Kphotyield 27 12 2 0 2.700e+01 5.350e-01
Kphotyield 27 12 2 0 2.700e+01 5.349e-01
Kphotyield 27 12 1 0 7.075e+03 1.149e-01
Kphotyield 27 12 1 0 7.089e+03 2.298e-01
Kphotyield 27 12 1 0 7.914e+03 1.440e-02
Kphotyield 27 12 1 0 7.914e+03 1.440e-02
Kphotyield 27 12 1 0 1.170e+02 1.000e-04
Kphotyield 27 12 1 0 1.151e+02 2.000e-04
Kphotyield 27 12 1 0 1.320e+02 3.000e-04
Kphotyield 27 12 1 0 1.300e+02 5.000e-04
Kphotyield 27 12 1 0 9.530e+02 6.700e-03
Kphotyield 27 12 1 0 9.581e+02 8.200e-03
Kphotyield 27 12 1 0 9.530e+02 6.700e-03
Kphotyield 27 12 1 0 9.899e+02 8.000e-03
Kphotyield 27 12 1 0 8.039e+02 4.000e-04
Kphotyield 27 12 1 0 8.089e+02 7.000e-04
Kphotyield 27 12 1 0 8.149e+02 1.000e-03
Kphotyield 27 12 1 0 7.890e+02 1.400e-03
Kphotyield 27 12 1 0 7.940e+02 2.000e-03
Kphotyield 27 12 1 0 8.000e+02 6.400e-03
Kphotyield 27 12 1 0 3.600e+01 9.000e-04
Kphotyield 27 12 1 0 2.700e+01 6.830e-02
Kphotyield 27 12 1 0 2.800e+01 5.900e-02
Kphotyield 27 12 1 0 3.000e+01 3.270e-01
Kphotyield 27 12 1 0 3.600e+01 9.000e-04
Kphotyield 27 12 1 0 2.700e+01 5.890e-02
Kphotyield 27 12 1 0 6.000e+01 5.030e-02
Kphotyield 27 12 1 0 9.500e+01 2.176e-01
Kphotyield 27 13 2 1 8.089e+02 4.100e-03
Kphotyield 27 13 2 1 2.700e+01 2.800e-03
Kphotyield 27 13 2 1 2.800e+01 2.188e-01
Kphotyield 27 13 2 1 2.700e+01 1.400e-03
Kphotyield 27 13 2 1 6.000e+01 1.958e-01
Kphotyield 27 13 2 1 7.940e+02 1.420e-02
Kphotyield 27 13 2 1 2.700e+01 9.500e-03
Kphotyield 27 13 2 1 2.800e+01 4.566e-01
Kphotyield 27 13 2 1 2.700e+01 4.700e-03
Kphotyield 27 13 2 1 6.000e+01 7.880e-02
Kphotyield 27 13 2 0 1.170e+02 1.400e-03
Kphotyield 27 13 2 0 1.320e+02 2.700e-03
Kphotyield 27 13 2 0 9.530e+02 6.040e-02
Kphotyield 27 13 2 0 9.530e+02 3.020e-02
Kphotyield 27 13 2 0 2.800e+01 7.508e-01
Kphotyield 27 13 2 0 6.000e+01 3.751e-01
Kphotyield 27 13 1 0 7.088e+03 1.179e-01
Kphotyield 27 13 1 0 7.102e+03 2.358e-01
Kphotyield 27 13 1 0 7.923e+03 1.480e-02
Kphotyield 27 13 1 0 7.923e+03 7.400e-03
Kphotyield 27 13 1 0 1.151e+02 2.000e-04
Kphotyield 27 13 1 0 1.141e+02 4.000e-04
Kphotyield 27 13 1 0 1.300e+02 4.000e-04
Kphotyield 27 13 1 0 1.290e+02 7.000e-04
Kphotyield 27 13 1 0 9.581e+02 9.200e-03
Kphotyield 27 13 1 0 9.629e+02 1.140e-02
Kphotyield 27 13 1 0 9.899e+02 4.600e-03
Kphotyield 27 13 1 0 1.028e+03 5.500e-03
Kphotyield 27 13 1 0 8.089e+02 5.000e-04
Kphotyield 27 13 1 0 8.149e+02 1.000e-03
Kphotyield 27 13 1 0 8.188e+02 1.300e-03
Kphotyield 27 13 1 0 7.940e+02 3.300e-03
Kphotyield 27 13 1 0 8.000e+02 4.600e-03
Kphotyield 27 13 1 0 8.041e+02 2.590e-02
Kphotyield 27 13 1 0 2.700e+01 2.600e-03
Kphotyield 27 13 1 0 2.800e+01 1.378e-01
Kphotyield 27 13 1 0 3.000e+01 1.230e-01
Kphotyield 27 13 1 0 6.800e+01 2.190e-01
Kphotyield 27 13 1 0 2.700e+01 1.300e-03
Kphotyield 27 13 1 0 6.000e+01 4.350e-02
Kphotyield 27 13 1 0 9.500e+01 3.350e-02
Kphotyield 27 13 1 0 1.330e+02 4.300e-02
Kphotyield 27 14 2 1 8.149e+02 5.900e-03
Kphotyield 27 14 2 1 2.800e+01 5.900e-03
Kphotyield 27 14 2 1 3.000e+01 5.750e-01
Kphotyield 27 14 2 1 8.000e+02 8.400e-02
Kphotyield 27 14 2 1 2.800e+01 8.400e-02
Kphotyield 27 14 2 1 3.000e+01 1.237e+00
Kphotyield 27 14 2 0 1.151e+02 1.800e-03
Kphotyield 27 14 2 0 1.300e+02 3.700e-03
Kphotyield 27 14 2 0 9.581e+02 8.110e-02
Kphotyield 27 14 2 0 8.000e+02 3.000e-04
Kphotyield 27 14 2 0 2.800e+01 3.000e-04
Kphotyield 27 14 2 0 3.000e+01 1.217e+00
Kphotyield 27 14 1 0 7.101e+03 1.211e-01
Kphotyield 27 14 1 0 7.115e+03 2.421e-01
Kphotyield 27 14 1 0 7.943e+03 1.520e-02
Kphotyield 27 14 1 0 1.141e+02 3.000e-04
Kphotyield 27 14 1 0 1.131e+02 6.000e-04
Kphotyield 27 14 1 0 1.290e+02 6.000e-04
Kphotyield 27 14 1 0 1.280e+02 1.200e-03
Kphotyield 27 14 1 0 9.629e+02 1.380e-02
Kphotyield 27 14 1 0 1.002e+03 1.750e-02
Kphotyield 27 14 1 0 8.149e+02 7.000e-04
Kphotyield 27 14 1 0 8.188e+02 1.600e-03
Kphotyield 27 14 1 0 8.209e+02 1.600e-03
Kphotyield 27 14 1 0 8.000e+02 2.030e-02
Kphotyield 27 14 1 0 8.041e+02 2.070e-02
Kphotyield 27 14 1 0 8.059e+02 9.340e-02
Kphotyield 27 14 1 0 2.800e+01 2.110e-02
Kphotyield 27 14 1 0 3.000e+01 3.840e-01
Kphotyield 27 14 1 0 6.800e+01 1.513e-01
Kphotyield 27 15 2 1 8.188e+02 2.000e-02
Kphotyield 27 15 2 1 3.000e+01 2.000e-02
Kphotyield 27 15 2 1 6.800e+01 1.079e-01
Kphotyield 27 15 2 1 8.041e+02 1.196e-01
Kphotyield 27 15 2 1 3.000e+01 1.196e-01
Kphotyield 27 15 2 1 6.800e+01 6.470e-01
Kphotyield 27 15 2 0 1.141e+02 2.800e-03
Kphotyield 27 15 2 0 1.290e+02 5.700e-03
Kphotyield 27 15 2 0 9.629e+02 6.220e-02
Kphotyield 27 15 2 0 8.188e+02 1.000e-04
Kphotyield 27 15 2 0 8.041e+02 7.000e-04
Kphotyield 27 15 2 0 3.000e+01 7.000e-04
Kphotyield 27 15 2 0 6.800e+01 4.775e-01
Kphotyield 27 15 1 0 7.115e+03 1.243e-01
Kphotyield 27 15 1 0 7.130e+03 2.486e-01
Kphotyield 27 15 1 0 7.963e+03 7.800e-03
Kphotyield 27 15 1 0 1.131e+02 5.000e-04
Kphotyield 27 15 1 0 1.121e+02 1.040e-02
Kphotyield 27 15 1 0 1.280e+02 1.000e-03
Kphotyield 27 15 1 0 1.270e+02 2.080e-02
Kphotyield 27 15 1 0 1.002e+03 1.160e-02
Kphotyield 27 15 1 0 1.041e+03 1.830e-02
Kphotyield 27 15 1 0 8.188e+02 2.500e-03
Kphotyield 27 15 1 0 8.209e+02 5.500e-03
Kphotyield 27 15 1 0 8.258e+02 8.140e-02
Kphotyield 27 15 1 0 8.041e+02 2.970e-02
Kphotyield 27 15 1 0 8.059e+02 3.640e-02
Kphotyield 27 15 1 0 8.110e+02 4.371e-01
Kphotyield 27 15 1 0 3.000e+01 3.220e-02
Kphotyield 27 15 1 0 6.800e+01 1.871e-01
Kphotyield 27 15 1 0 1.030e+02 1.993e-01
Kphotyield 27 16 2 1 8.209e+02 1.560e-01
Kphotyield 27 16 2 1 8.059e+02 1.560e-01
Kphotyield 27 16 2 0 1.131e+02 5.900e-03
Kphotyield 27 16 2 0 1.280e+02 1.170e-02
Kphotyield 27 16 2 0 8.209e+02 9.000e-04
Kphotyield 27 16 2 0 8.059e+02 1.800e-03
Kphotyield 27 16 1 0 7.128e+03 1.277e-01
Kphotyield 27 16 1 0 7.143e+03 2.554e-01
Kphotyield 27 16 1 0 1.121e+02 4.800e-03
Kphotyield 27 16 1 0 1.241e+02 1.520e-02
Kphotyield 27 16 1 0 1.270e+02 9.600e-03
Kphotyield 27 16 1 0 1.390e+02 3.030e-02
Kphotyield 27 16 1 0 8.209e+02 1.990e-02
Kphotyield 27 16 1 0 8.258e+02 5.380e-02
Kphotyield 27 16 1 0 8.059e+02 3.980e-02
Kphotyield 27 16 1 0 8.110e+02 1.077e-01
Kphotyield 27 17 1 0 7.140e+03 1.296e-01
Kphotyield 27 17 1 0 7.155e+03 2.591e-01
Kphotyield 27 17 1 0 1.241e+02 7.230e-02
Kphotyield 27 17 1 0 1.390e+02 1.447e-01
Kphotyield 27 17 1 0 8.258e+02 1.296e-01
Kphotyield 27 17 1 0 8.700e+02 1.991e-01
Kphotyield 27 17 1 0 8.110e+02 2.591e-01
Kphotyield 27 17 1 0 8.551e+02 3.983e-01
Kphotyield 27 18 1 0 7.152e+03 1.314e-01
Kphotyield 27 18 1 0 7.166e+03 2.628e-01
Kphotyield 27 18 1 0 1.190e+02 7.170e-02
Kphotyield 27 18 1 0 1.190e+02 1.434e-01
Kphotyield 27 19 1 0 7.171e+03 1.710e-01
Kphotyield 27 19 1 0 7.171e+03 2.565e-01
Kphotyield 27 19 1 0 9.600e+01 9.940e-02
Kphotyield 27 19 1 0 9.600e+01 1.490e-01
Kphotyield 27 20 1 0 7.171e+03 2.339e-01
Kphotyield 27 20 1 0 7.171e+03 2.339e-01
Kphotyield 27 20 1 0 4.100e+01 1.483e-01
Kphotyield 27 20 1 0 4.100e+01 1.483e-01
Kphotyield 27 21 1 0 7.142e+03 3.451e-01
Kphotyield 27 21 1 0 7.142e+03 1.726e-01
Kphotyield 27 21 1 0 4.400e+01 2.492e-01
Kphotyield 27 21 1 0 1.550e+02 1.246e-01
Kphotyield 27 22 1 0 7.134e+03 5.839e-01
Kphotyield 27 22 1 0 4.500e+01 5.247e-01
Kphotyield 27 23 1 0 7.120e+03 5.267e-01
Kphotyield 27 23 1 0 1.570e+02 2.789e-01
Kphotyield 28 11 2 1 8.682e+02 2.500e-03
Kphotyield 28 11 2 1 3.930e+01 8.000e-04
Kphotyield 28 11 2 1 4.100e+01 5.160e-02
Kphotyield 28 11 2 1 4.220e+01 1.700e-03
Kphotyield 28 11 2 1 4.100e+01 1.748e-01
Kphotyield 28 11 2 1 8.507e+02 2.500e-03
Kphotyield 28 11 2 1 3.930e+01 8.000e-04
Kphotyield 28 11 2 1 4.100e+01 8.820e-02
Kphotyield 28 11 2 1 4.220e+01 1.700e-03
Kphotyield 28 11 2 1 4.100e+01 1.401e-01
Kphotyield 28 11 2 0 1.235e+02 9.000e-04
Kphotyield 28 11 2 0 1.410e+02 1.700e-03
Kphotyield 28 11 2 0 1.031e+03 3.870e-02
Kphotyield 28 11 2 0 1.034e+03 7.740e-02
Kphotyield 28 11 2 0 4.100e+01 3.284e-01
Kphotyield 28 11 2 0 4.100e+01 6.567e-01
Kphotyield 28 11 1 0 7.603e+03 1.235e-01
Kphotyield 28 11 1 0 7.621e+03 2.470e-01
Kphotyield 28 11 1 0 8.511e+03 1.560e-02
Kphotyield 28 11 1 0 8.513e+03 3.110e-02
Kphotyield 28 11 1 0 1.235e+02 1.000e-04
Kphotyield 28 11 1 0 1.225e+02 1.000e-04
