#This is electron yield data from Kaastra & Mewe (1993) -1993A&AS...97..443K
#It is processed from data downloaded from http://vizier.cfa.harvard.edu/viz-bin/VizieR?-source=J/A+AS/97/443
#Via the python script kaastra_2_py.py
#
#Label z state n l IP mean_electron_energy Prob_of_1e Prob_of_2e Prob_of_3e ....
Kelecyield 13 2 2 0 1.3400e+02 2.170e+01 0.000e+00 1.000e+04 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 13 2 1 0 1.5900e+03 1.342e+03 2.000e+00 6.430e+02 9.355e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 13 3 2 0 1.4800e+02 1.140e+01 2.000e+00 9.998e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 13 3 1 0 1.6180e+03 1.309e+03 3.890e+02 9.611e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 13 4 1 0 1.6460e+03 1.303e+03 3.970e+02 9.603e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 13 5 1 0 1.6920e+03 1.288e+03 4.420e+02 9.558e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 13 6 1 0 1.7380e+03 1.251e+03 4.990e+02 9.501e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 13 7 1 0 1.7840e+03 1.203e+03 5.680e+02 9.432e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 13 8 1 0 1.8300e+03 1.138e+03 6.500e+02 9.350e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 13 9 1 0 1.8760e+03 1.106e+03 4.840e+02 9.516e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 13 10 1 0 1.9220e+03 1.101e+03 0.000e+00 1.000e+04 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 14 1 2 1 1.0435e+02 8.035e+01 2.050e+01 9.980e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 14 1 2 0 1.5400e+02 1.127e+02 0.000e+00 3.040e+02 9.696e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 14 1 1 0 1.8440e+03 1.652e+03 1.200e+01 4.380e+02 5.480e+02 8.643e+03 3.590e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 14 2 2 1 1.1830e+02 7.260e+01 3.300e+01 9.967e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 14 2 2 0 1.6900e+02 9.300e+01 0.000e+00 3.330e+02 9.667e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
