12 12 2 0  9.400e+01  4.587e+01  1.671e+01  2.389e+01  4.742e+00  0.000e+00
12 12 1 0  1.311e+03  2.711e+02  3.561e+01  2.374e+01  1.952e+00  0.000e+00
12 11 3 0  1.504e+01  8.139e+00  3.278e+00  4.341e+07  3.610e+00  0.000e+00
12 11 2 1  6.569e+01  4.940e+01  2.049e+02  4.112e+03  2.995e+00  2.223e-05
12 11 2 0  9.881e+01  5.142e+01  1.290e+01  5.775e+01  3.903e+00  0.000e+00
12 11 1 0  1.304e+03  3.709e+02  1.767e+01  1.346e+02  1.225e+00  0.000e+00
12 10 2 1  8.014e+01  5.319e+01  2.104e+02  7.813e+01  3.630e+00  2.851e-01
12 10 2 0  1.111e+02  4.804e+01  1.914e+01  1.613e+01  5.050e+00  0.000e+00
12 10 1 0  1.317e+03  3.607e+02  1.877e+01  1.401e+02  1.238e+00  0.000e+00
12  9 2 1  1.093e+02  5.137e+01  2.223e+02  9.301e+01  3.513e+00  5.276e-03
12  9 2 0  1.411e+02  4.810e+01  2.118e+01  1.675e+01  4.941e+00  0.000e+00
12  9 1 0  1.356e+03  3.345e+02  2.212e+01  7.147e+01  1.413e+00  0.000e+00
12  8 2 1  1.413e+02  5.114e+01  2.134e+02  9.563e+01  3.438e+00  5.419e-03
12  8 2 0  1.735e+02  4.710e+01  2.448e+01  1.636e+01  4.951e+00  0.000e+00
12  8 1 0  1.400e+03  3.259e+02  2.350e+01  6.173e+01  1.464e+00  0.000e+00
12  7 2 1  1.865e+02  4.155e+01  2.901e+02  5.000e+01  4.000e+00  3.000e-01
12  7 2 0  2.076e+02  4.500e+01  2.434e+01  2.600e+01  4.500e+00  0.000e+00
12  7 1 0  1.449e+03  2.777e+02  3.278e+01  5.000e+01  1.650e+00  0.000e+00
12  6 2 1  2.249e+02  4.016e+01  2.442e+02  5.000e+01  4.000e+00  3.000e-01
12  6 2 0  2.444e+02  4.341e+01  2.832e+01  2.600e+01  4.500e+00  0.000e+00
12  6 1 0  1.501e+03  2.742e+02  3.407e+01  5.000e+01  1.650e+00  0.000e+00
12  5 2 1  2.660e+02  2.461e+01  3.546e+02  6.160e+01  4.366e+00  6.452e-03
12  5 2 0  2.839e+02  3.967e+01  3.755e+01  1.873e+01  4.950e+00  0.000e+00
12  5 1 0  1.558e+03  3.082e+02  2.721e+01  5.108e+01  1.539e+00  0.000e+00
12  4 2 0  3.282e+02  3.981e+01  3.936e+01  2.600e+01  4.500e+00  0.000e+00
12  4 1 0  1.618e+03  2.671e+02  3.699e+01  5.000e+01  1.650e+00  0.000e+00
12  3 2 0  3.675e+02  4.041e+01  2.228e+01  3.904e+01  3.986e+00  0.000e+00
12  3 1 0  1.675e+03  2.858e+02  3.290e+01  5.384e+01  1.560e+00  0.000e+00
12  2 1 0  1.762e+03  2.042e+02  6.140e+01  2.778e+01  2.161e+00  0.000e+00
12  1 1 0  1.963e+03  6.203e+01  3.802e+02  3.288e+01  2.963e+00  0.000e+00
13 13 3 1  5.986e+00  1.860e+01  1.828e+02  2.797e+00  1.084e+01  3.076e-01
13 13 3 0  1.133e+01  1.204e+01  5.384e+00  4.341e+02  4.088e+00  0.000e+00
13 13 2 1  8.040e+01  6.445e+01  1.735e+02  1.131e+04  2.762e+00  2.337e-02
13 13 2 0  1.256e+02  5.594e+01  1.425e+01  3.094e+01  4.399e+00  0.000e+00
13 13 1 0  1.567e+03  3.670e+02  2.206e+01  4.405e+01  1.588e+00  0.000e+00
13 12 3 0  1.883e+01  1.012e+01  6.324e+00  2.195e+02  4.481e+00  0.000e+00
13 12 2 1  8.997e+01  6.154e+01  1.842e+02  2.404e+03  2.920e+00  7.839e-03
13 12 2 0  1.281e+02  5.171e+01  1.642e+01  2.275e+01  4.810e+00  0.000e+00
13 12 1 0  1.559e+03  3.049e+02  3.295e+01  2.905e+01  1.898e+00  0.000e+00
13 11 3 0  2.845e+01  1.027e+01  4.915e+00  1.990e+06  3.477e+00  0.000e+00
13 11 2 1  1.026e+02  6.016e+01  1.990e+02  5.082e+02  3.110e+00  2.016e-02
13 11 2 0  1.407e+02  5.629e+01  1.398e+01  3.550e+01  4.267e+00  0.000e+00
13 11 1 0  1.572e+03  3.200e+02  2.994e+01  2.757e+01  1.876e+00  0.000e+00
13 10 2 1  1.200e+02  6.033e+01  2.186e+02  8.353e+01  3.609e+00  9.152e-02
13 10 2 0  1.558e+02  5.735e+01  1.619e+01  1.989e+01  4.749e+00  0.000e+00
13 10 1 0  1.588e+03  3.482e+02  2.494e+01  3.260e+01  1.732e+00  0.000e+00
13  9 2 1  1.538e+02  6.049e+01  2.132e+02  8.633e+01  3.522e+00  1.041e-01
13  9 2 0  1.903e+02  5.651e+01  1.865e+01  1.904e+01  4.763e+00  0.000e+00
13  9 1 0  1.634e+03  3.432e+02  2.572e+01  3.376e+01  1.730e+00  0.000e+00
13  8 2 1  1.905e+02  5.032e+01  2.888e+02  5.000e+01  4.000e+00  3.000e-01
13  8 2 0  2.268e+02  5.340e+01  1.982e+01  2.600e+01  4.500e+00  0.000e+00
13  8 1 0  1.688e+03  3.268e+02  2.786e+01  5.000e+01  1.650e+00  0.000e+00
13  7 2 1  2.414e+02  5.746e+01  1.941e+02  8.747e+01  3.460e+00  1.206e-01
13  7 2 0  2.662e+02  5.726e+01  2.274e+01  1.983e+01  4.594e+00  0.000e+00
13  7 1 0  1.739e+03  3.396e+02  2.653e+01  3.478e+01  1.721e+00  0.000e+00
13  6 2 1  2.846e+02  4.719e+01  2.229e+02  5.000e+01  4.000e+00  3.000e-01
13  6 2 0  3.065e+02  5.016e+01  2.604e+01  2.600e+01  4.500e+00  0.000e+00
13  6 1 0  1.799e+03  3.193e+02  2.989e+01  5.000e+01  1.650e+00  0.000e+00
13  5 2 1  3.301e+02  4.084e+01  1.706e+02  6.480e+01  3.927e+00  1.386e-01
13  5 2 0  3.502e+02  4.550e+01  3.393e+01  1.945e+01  4.926e+00  0.000e+00
13  5 1 0  1.862e+03  3.305e+02  2.857e+01  3.660e+01  1.712e+00  0.000e+00
13  4 2 0  3.994e+02  4.639e+01  3.516e+01  2.600e+01  4.500e+00  0.000e+00
13  4 1 0  1.929e+03  3.117e+02  3.223e+01  5.000e+01  1.650e+00  0.000e+00
13  3 2 0  4.421e+02  4.434e+01  2.098e+01  3.913e+01  4.062e+00  0.000e+00
13  3 1 0  1.992e+03  3.137e+02  3.272e+01  4.295e+01  1.676e+00  0.000e+00
13  2 1 0  2.086e+03  2.738e+02  4.036e+01  3.567e+01  1.915e+00  0.000e+00
13  1 1 0  2.304e+03  7.281e+01  3.239e+02  3.288e+01  2.963e+00  0.000e+00
14 14 3 1  8.152e+00  2.212e+01  1.845e+02  3.849e+00  9.721e+00  2.921e-01
14 14 3 0  1.517e+01  1.413e+01  1.166e+01  2.288e+01  5.334e+00  0.000e+00
14 14 2 1  1.060e+02  7.808e+01  1.532e+02  5.765e+06  2.639e+00  2.774e-04
14 14 2 0  1.560e+02  7.017e+01  1.166e+01  4.742e+01  3.933e+00  0.000e+00
14 14 1 0  1.846e+03  5.322e+02  1.184e+01  2.580e+02  1.102e+00  0.000e+00
14 13 3 1  1.635e+01  2.123e+01  6.975e+01  4.907e+00  9.525e+00  3.169e-01
14 13 3 0  2.240e+01  1.364e+01  8.454e+00  7.489e+01  4.676e+00  0.000e+00
14 13 2 1  1.186e+02  7.154e+01  1.832e+02  3.537e+02  3.133e+00  2.870e-04
14 13 2 0  1.619e+02  6.738e+01  1.263e+01  3.623e+01  4.172e+00  0.000e+00
14 13 1 0  1.839e+03  4.580e+02  1.628e+01  7.706e+01  1.385e+00  0.000e+00
14 12 3 0  3.349e+01  1.182e+01  8.666e+00  3.532e+02  4.208e+00  0.000e+00
14 12 2 1  1.311e+02  6.652e+01  2.197e+02  1.169e+02  3.529e+00  8.658e-04
14 12 2 0  1.744e+02  5.843e+01  1.569e+01  2.296e+01  4.803e+00  0.000e+00
14 12 1 0  1.852e+03  3.201e+02  3.591e+01  2.174e+01  2.123e+00  0.000e+00
14 11 3 0  4.514e+01  1.288e+01  6.083e+00  1.356e+06  3.353e+00  0.000e+00
14 11 2 1  1.466e+02  6.482e+01  2.326e+02  1.188e+02  3.547e+00  8.417e-04
14 11 2 0  1.899e+02  5.977e+01  1.486e+01  2.786e+01  4.565e+00  0.000e+00
14 11 1 0  1.868e+03  3.131e+02  3.784e+01  2.017e+01  2.186e+00  0.000e+00
14 10 2 1  1.668e+02  7.021e+01  2.109e+02  8.199e+01  3.588e+00  6.329e-05
14 10 2 0  2.076e+02  6.653e+01  1.463e+01  2.200e+01  4.611e+00  0.000e+00
14 10 1 0  1.887e+03  3.460e+02  3.100e+01  1.979e+01  2.094e+00  0.000e+00
14  9 2 1  2.051e+02  6.007e+01  2.789e+02  5.000e+01  4.000e+00  3.000e-01
14  9 2 0  2.468e+02  6.237e+01  1.648e+01  2.600e+01  4.500e+00  0.000e+00
14  9 1 0  1.946e+03  3.799e+02  2.398e+01  5.000e+01  1.650e+00  0.000e+00
14  8 2 1  2.465e+02  5.786e+01  2.777e+02  5.000e+01  4.000e+00  3.000e-01
14  8 2 0  2.872e+02  6.086e+01  1.857e+01  2.600e+01  4.500e+00  0.000e+00
14  8 1 0  2.001e+03  3.759e+02  2.474e+01  5.000e+01  1.650e+00  0.000e+00
14  7 2 1  3.032e+02  5.911e+01  2.326e+02  6.806e+01  3.718e+00  2.813e-05
14  7 2 0  3.310e+02  6.593e+01  2.049e+01  2.121e+01  4.515e+00  0.000e+00
14  7 1 0  2.058e+03  3.442e+02  3.135e+01  2.260e+01  2.020e+00  0.000e+00
14  6 2 1  3.511e+02  5.486e+01  2.031e+02  5.000e+01  4.000e+00  3.000e-01
14  6 2 0  3.756e+02  5.745e+01  2.394e+01  2.600e+01  4.500e+00  0.000e+00
14  6 1 0  2.125e+03  3.679e+02  2.641e+01  5.000e+01  1.650e+00  0.000e+00
14  5 2 1  4.014e+02  3.950e+01  2.223e+02  6.521e+01  4.118e+00  4.760e-05
14  5 2 0  4.234e+02  6.098e+01  2.624e+01  2.213e+01  4.520e+00  0.000e+00
14  5 1 0  2.194e+03  3.356e+02  3.343e+01  2.487e+01  1.982e+00  0.000e+00
14  4 2 0  4.761e+02  5.350e+01  3.155e+01  2.600e+01  4.500e+00  0.000e+00
14  4 1 0  2.268e+03  3.599e+02  2.832e+01  5.000e+01  1.650e+00  0.000e+00
14  3 2 0  5.235e+02  4.847e+01  1.966e+01  3.851e+01  4.148e+00  0.000e+00
14  3 1 0  2.336e+03  3.150e+02  3.880e+01  3.034e+01  1.925e+00  0.000e+00
14  2 1 0  2.438e+03  2.752e+02  4.754e+01  2.848e+01  2.135e+00  0.000e+00
14  1 1 0  2.673e+03  8.447e+01  2.793e+02  3.288e+01  2.963e+00  0.000e+00
15 15 3 1  1.049e+01  2.580e+01  9.925e+01  6.712e+00  8.516e+00  2.765e-01
15 15 3 0  2.017e+01  1.658e+01  1.125e+01  2.613e+01  5.205e+00  0.000e+00
15 15 2 1  1.400e+02  8.812e+01  1.512e+02  2.230e+03  2.795e+00  3.422e-04
15 15 2 0  1.940e+02  8.632e+01  9.931e+00  6.594e+01  3.617e+00  0.000e+00
15 15 1 0  2.154e+03  6.472e+02  9.167e+00  2.562e+02  1.063e+00  0.000e+00
15 14 3 1  1.973e+01  2.511e+01  2.564e+01  1.800e+01  7.200e+00  2.600e-01
15 14 3 0  2.709e+01  1.666e+01  7.930e+00  1.800e+02  4.200e+00  0.000e+00
15 14 2 1  1.495e+02  7.517e+01  2.347e+02  7.000e+01  3.700e+00  1.000e-01
15 14 2 0  1.987e+02  7.299e+01  1.328e+01  2.600e+01  4.500e+00  0.000e+00
15 14 1 0  2.138e+03  4.445e+02  1.990e+01  5.000e+01  1.650e+00  0.000e+00
15 13 3 1  3.020e+01  2.401e+01  2.851e+01  9.795e+00  8.210e+00  3.290e-01
15 13 3 0  3.828e+01  1.832e+01  8.260e+00  7.058e+02  3.682e+00  0.000e+00
15 13 2 1  1.639e+02  7.943e+01  1.949e+02  1.392e+02  3.391e+00  5.039e-03
15 13 2 0  2.124e+02  7.708e+01  1.206e+01  3.388e+01  4.192e+00  0.000e+00
15 13 1 0  2.157e+03  5.025e+02  1.577e+01  6.163e+01  1.467e+00  0.000e+00
15 12 3 0  5.144e+01  1.151e+01  1.153e+01  2.303e+02  4.447e+00  0.000e+00
15 12 2 1  1.795e+02  6.946e+01  2.661e+02  5.760e+01  3.967e+00  4.482e-03
15 12 2 0  2.280e+02  6.564e+01  1.491e+01  2.333e+01  4.787e+00  0.000e+00
15 12 1 0  2.173e+03  3.969e+02  2.640e+01  2.945e+01  1.901e+00  0.000e+00
15 11 3 0  6.503e+01  1.526e+00  3.688e+01  1.111e+03  4.890e+00  0.000e+00
15 11 2 1  1.977e+02  6.186e+01  3.368e+02  4.700e+01  4.256e+00  1.118e-03
15 11 2 0  2.461e+02  6.270e+01  1.535e+01  2.486e+01  4.787e+00  0.000e+00
15 11 1 0  2.192e+03  3.423e+02  3.671e+01  2.010e+01  2.232e+00  0.000e+00
15 10 2 1  2.204e+02  6.893e+01  2.980e+02  3.497e+01  4.307e+00  1.008e-03
15 10 2 0  2.663e+02  6.951e+01  1.560e+01  1.845e+01  4.938e+00  0.000e+00
15 10 1 0  2.214e+03  3.828e+02  2.932e+01  1.991e+01  2.123e+00  0.000e+00
15  9 2 1  2.632e+02  6.819e+01  2.712e+02  5.000e+01  4.000e+00  3.000e-01
