   Dtype z ion       Wave         f   gl   gu         el         eu  ll  ul
-------- - --- ---------- --------- ---- ---- ---------- ---------- --- ---
LinMacro 6   2   5138.688  0.054150  2.0  2.0  20.701399  23.114171  22  40
LinMacro 6   2    697.477  0.000001  6.0  2.0   5.337970  23.114171   5  40
LinMacro 6   2   5140.606  0.036500  4.0  4.0  20.704325  23.116197  23  41
LinMacro 6   2    697.255  0.000001  4.0  4.0   5.334350  23.116197   4  41
LinMacro 6   2   5134.377  0.264450  2.0  4.0  20.701399  23.116197  22  41
LinMacro 6   2    536.537  0.000001  4.0  4.0   0.007860  23.116197   2  41
LinMacro 6   2    697.397  0.000001  6.0  4.0   5.337970  23.116197   5  41
LinMacro 6   2    5152.52  0.090167  6.0  4.0  20.709901  23.116197  24  41
LinMacro 6   2   5134.712  0.127875  4.0  6.0  20.704325  23.118966  23  42
LinMacro 6   2   4176.856  0.000003  4.0  6.0  20.150588  23.118966  21  42
LinMacro 6   2    697.147  0.000001  4.0  6.0   5.334350  23.118966   4  42
LinMacro 6   2    697.045  0.000001  2.0  6.0   5.331746  23.118966   3  42
LinMacro 6   2    536.473  0.000001  4.0  6.0   0.007860  23.118966   2  42
LinMacro 6   2    697.289  0.000001  6.0  6.0   5.337970  23.118966   5  42
LinMacro 6   2   5146.598  0.202667  6.0  6.0  20.709901  23.118966  24  42
LinMacro 6   2    530.275  0.028745  2.0  4.0   0.000000  23.381222   1  43
LinMacro 6   2   5101.283  0.000666  6.0  4.0  20.950758  23.381222  29  43
LinMacro 6   2   3837.787  0.014297  4.0  4.0  20.150588  23.381222  21  43
LinMacro 6   2   1759.147  0.002060  4.0  4.0  16.333212  23.381222  13  43
LinMacro 6   2   3836.804  0.142350  2.0  4.0  20.149760  23.381222  20  43
LinMacro 6   2    530.454  0.002927  4.0  4.0   0.007860  23.381222   2  43
LinMacro 6   2   2623.669  0.009765  4.0  4.0  18.655594  23.381222  17  43
LinMacro 6   2  12088.244  0.164900  2.0  4.0  22.324085  23.381222  31  43
LinMacro 6   2   5037.347  0.099550  2.0  4.0  20.919909  23.381222  27  43
LinMacro 6   2   1758.802  0.024365  2.0  4.0  16.331829  23.381222  12  43
LinMacro 6   2   5042.114  0.009957  4.0  4.0  20.922237  23.381222  28  43
LinMacro 6   2  12109.607  0.016790  4.0  4.0  22.325894  23.381222  32  43
LinMacro 6   2   2623.318  0.000640  6.0  4.0  18.654960  23.381222  18  43
LinMacro 6   2   5092.498  0.000709  8.0  6.0  20.950758  23.385416  30  44
LinMacro 6   2   5092.498  0.000047  6.0  6.0  20.950758  23.385416  29  44
LinMacro 6   2   3832.813  0.127975  4.0  6.0  20.150588  23.385416  21  44
LinMacro 6   2   1758.101  0.018220  4.0  6.0  16.333212  23.385416  13  44
LinMacro 6   2    530.359  0.026050  4.0  6.0   0.007860  23.385416   2  44
LinMacro 6   2   2621.343  0.001042  4.0  6.0  18.655594  23.385416  17  44
LinMacro 6   2   5033.531  0.089725  4.0  6.0  20.922237  23.385416  28  44
LinMacro 6   2   12053.57  0.149800  4.0  6.0  22.325894  23.385416  32  44
LinMacro 6   2   2620.992  0.009243  6.0  6.0  18.654960  23.385416  18  44
LinMacro 6   2   4022.041  0.074200  2.0  2.0  20.919909  24.002542  27  45
LinMacro 6   2    516.549  0.001052  2.0  2.0   0.000000  24.002542   1  45
LinMacro 6   2   7386.837  0.035160  2.0  2.0  22.324085  24.002542  31  45
LinMacro 6   2    3531.11  0.009065  2.0  2.0  20.149760  24.002542  20  45
LinMacro 6   2   2318.523  0.002580  4.0  2.0  16.333212  24.002542  13  45
LinMacro 6   2    842.727  0.000001  4.0  2.0   9.290511  24.002542   6  45
LinMacro 6   2   3534.156  0.009073  4.0  2.0  20.150588  24.002542  21  45
LinMacro 6   2    516.718  0.001076  4.0  2.0   0.007860  24.002542   2  45
