   Dtype z ion           Wave         f  gl  gu         el         eu ll ul
LinMacro 7   2    3197.315000  0.000195 5.0 3.0  20.653704  24.531485 21 45
LinMacro 7   2    3452.266000  0.000237 3.0 3.0  20.940079  24.531485 24 45
LinMacro 7   2    3669.617000  0.000203 3.0 3.0  21.152798  24.531485 26 45
LinMacro 7   2    4228.927000  0.167200 5.0 3.0  21.599657  24.531485 28 45
LinMacro 7   2    5105.868000  0.109200 1.0 3.0  22.103203  24.531485 29 45
LinMacro 7   2     909.750000  0.000010 5.0 3.0  11.437642  25.066100  8 46
LinMacro 7   2     909.762000  0.000029 3.0 3.0  11.437828  25.066100  9 46
LinMacro 7   2    1075.812000  0.000005 5.0 3.0  13.541330  25.066100 11 46
LinMacro 7   2    1075.801000  0.000006 3.0 3.0  13.541206  25.066100 10 46
LinMacro 7   2    1075.880000  0.000013 1.0 3.0  13.542062  25.066100 12 46
LinMacro 7   2    1724.653000  0.000850 5.0 3.0  17.877124  25.066100 13 46
LinMacro 7   2    1877.510000  0.000088 1.0 3.0  18.462413  25.066100 14 46
LinMacro 7   2    1878.624000  0.000827 3.0 3.0  18.466328  25.066100 15 46
LinMacro 7   2    1887.404000  0.015890 3.0 3.0  18.497031  25.066100 17 46
LinMacro 7   2    2125.674000  0.000008 3.0 3.0  19.233368  25.066100 18 46
LinMacro 7   2    2824.462000  0.031180 3.0 3.0  20.676419  25.066100 23 46
LinMacro 7   2    6386.083000  0.009142 5.0 3.0  23.124615  25.066100 30 46
LinMacro 7   2    6631.625000  0.096520 5.0 3.0  23.196500  25.066100 33 46
LinMacro 7   2    6787.452000  0.000826 3.0 3.0  23.239422  25.066100 34 46
LinMacro 7   2    6798.526000  0.000390 5.0 3.0  23.242398  25.066100 35 46
LinMacro 7   2    7540.648000  0.000450 3.0 3.0  23.421880  25.066100 38 46
LinMacro 7   2    8298.487000  0.020730 3.0 3.0  23.572034  25.066100 41 46
LinMacro 7   2   17760.727000  0.002076 1.0 3.0  24.368016  25.066100 42 46
LinMacro 7   2   17925.773000  0.010040 3.0 3.0  24.374443  25.066100 43 46
LinMacro 7   2   23191.417000  0.327100 3.0 3.0  24.531485  25.066100 45 46
LinMacro 7   2     905.274000  0.000394 5.0 3.0  11.437642  25.133485  8 47
LinMacro 7   2     905.286000  0.000246 3.0 3.0  11.437828  25.133485  9 47
LinMacro 7   2    1069.559000  0.000036 5.0 3.0  13.541330  25.133485 11 47
LinMacro 7   2    1069.547000  0.000347 3.0 3.0  13.541206  25.133485 10 47
LinMacro 7   2    1069.626000  0.000934 1.0 3.0  13.542062  25.133485 12 47
LinMacro 7   2    1708.637000  0.000009 5.0 3.0  17.877124  25.133485 13 47
LinMacro 7   2    1858.545000  0.017330 1.0 3.0  18.462413  25.133485 14 47
LinMacro 7   2    1859.636000  0.003350 3.0 3.0  18.466328  25.133485 15 47
LinMacro 7   2    1864.364000  0.000120 5.0 3.0  18.483234  25.133485 16 47
LinMacro 7   2    1868.240000  0.000468 3.0 3.0  18.497031  25.133485 17 47
LinMacro 7   2    2101.397000  0.000013 3.0 3.0  19.233368  25.133485 18 47
LinMacro 7   2    2781.760000  0.000299 3.0 3.0  20.676419  25.133485 23 47
LinMacro 7   2    6171.872000  0.103200 5.0 3.0  23.124615  25.133485 30 47
LinMacro 7   2    6400.922000  0.010230 5.0 3.0  23.196500  25.133485 33 47
LinMacro 7   2    6545.976000  0.022460 3.0 3.0  23.239422  25.133485 34 47
LinMacro 7   2    6556.276000  0.004558 5.0 3.0  23.242398  25.133485 35 47
LinMacro 7   2    7216.699000  0.000443 5.0 3.0  23.415457  25.133485 37 47
LinMacro 7   2    7243.778000  0.005377 3.0 3.0  23.421880  25.133485 38 47
LinMacro 7   2    7258.537000  0.020280 1.0 3.0  23.425360  25.133485 39 47
LinMacro 7   2    7940.365000  0.000440 3.0 3.0  23.572034  25.133485 41 47
LinMacro 7   2   16197.244000  0.760100 1.0 3.0  24.368016  25.133485 42 47
LinMacro 7   2   16334.398000  0.138500 3.0 3.0  24.374443  25.133485 43 47
LinMacro 7   2   16659.503000  0.003504 5.0 3.0  24.389255  25.133485 44 47
