   Dtype z ion              Wave         f  gl   gu         el         eu ll ul
LinMacro 2   1         40490.141  0.548333 9.0 11.0  23.737150  24.043360 28 46
LinMacro 2   1          40490.24  0.320400 5.0  7.0  23.737151  24.043360 29 47
LinMacro 2   1         40489.977  0.028000 7.0  7.0  23.737149  24.043360 27 47
LinMacro 2   1         40490.092  0.000444 9.0  7.0  23.737150  24.043360 28 47
LinMacro 2   1         40490.354  1.346000 7.0  9.0  23.737152  24.043361 30 48
LinMacro 2   1           515.617  0.015300 1.0  3.0   0.000000  24.045945  1 49
LinMacro 2   1          3614.672  0.022100 1.0  3.0  20.615900  24.045945  3 49
LinMacro 2   1         11016.086  0.052200 1.0  3.0  22.920455  24.045945  9 49
LinMacro 2   1         12759.177  0.001860 5.0  3.0  23.074214  24.045945 16 49
LinMacro 2   1         33308.507  0.151000 1.0  3.0  23.673713  24.045945 19 49
LinMacro 2   1          40063.99  0.024000 5.0  3.0  23.736477  24.045945 26 49
