   Dtype z ion           Wave         f   gl   gu         el         eu  ll  ul
LinMacro 8   2    4357.284000  0.000028  2.0  4.0  25.831753  28.677218  22  37
LinMacro 8   2    4366.067000  0.000014  4.0  4.0  25.837481  28.677218  23  37
LinMacro 8   2    4070.763000  0.746000  2.0  4.0  25.631480  28.677218  18  37
LinMacro 8   2    4079.986000  0.139325  4.0  4.0  25.638361  28.677218  19  37
LinMacro 8   2    4095.287000  0.005940  6.0  4.0  25.649718  28.677218  20  37
LinMacro 8   2     524.032000  0.000001  4.0  4.0   5.017407  28.677218   5  37
LinMacro 8   2    5092.322000  0.000016  6.0  6.0  26.249172  28.683913  28  38
LinMacro 8   2     432.245000  0.000002  4.0  6.0   0.000000  28.683913   1  38
LinMacro 8   2     488.951000  0.000049  4.0  6.0   3.326589  28.683913   2  38
LinMacro 8   2    4373.317000  0.000014  6.0  6.0  25.848887  28.683913  26  38
LinMacro 8   2    5043.365000  0.000110  4.0  6.0  26.225541  28.683913  27  38
LinMacro 8   2     488.904000  0.000014  6.0  6.0   3.324134  28.683913   3  38
LinMacro 8   2    4107.166000  0.002901  8.0  6.0  25.665166  28.683913  21  38
LinMacro 8   2    4355.804000  0.000079  4.0  6.0  25.837481  28.683913  23  38
LinMacro 8   2    4086.256000  0.116817  6.0  6.0  25.649718  28.683913  20  38
LinMacro 8   2    4071.022000  0.600250  4.0  6.0  25.638361  28.683913  19  38
LinMacro 8   2     523.883000  0.000003  4.0  6.0   5.017407  28.683913   5  38
LinMacro 8   2    5072.208000  0.000148  6.0  8.0  26.249172  28.693571  28  39
LinMacro 8   2    4358.474000  0.000107  6.0  8.0  25.848887  28.693571  26  39
LinMacro 8   2     488.717000  0.000075  6.0  8.0   3.324134  28.693571   3  39
LinMacro 8   2    4094.072000  0.064300  8.0  8.0  25.665166  28.693571  21  39
LinMacro 8   2    4073.294000  0.608000  6.0  8.0  25.649718  28.693571  20  39
LinMacro 8   2    4076.999000  0.650000  8.0 10.0  25.665166  28.706243  21  40
LinMacro 8   2     492.328000  0.000001  4.0  6.0   3.326589  28.509962   2  41
LinMacro 8   2     492.280000  0.000001  6.0  6.0   3.324134  28.509962   3  41
LinMacro 8   2    4352.486000  0.268500  6.0  6.0  25.661360  28.509962  25  41
LinMacro 8   2    5762.583000  0.005875  4.0  6.0  26.358403  28.509962  32  41
LinMacro 8   2    1563.708000  0.000098  4.0  6.0  20.581055  28.509962   9  41
LinMacro 8   2    4352.681000  0.026575  4.0  6.0  25.661484  28.509962  24  41
LinMacro 8   2    2249.820000  0.000001  6.0  6.0  22.999083  28.509962  13  41
LinMacro 8   2    2446.268000  0.139175  4.0  6.0  23.441634  28.509962  15  41
LinMacro 8   2    1563.511000  0.000751  6.0  6.0  20.580063  28.509962  10  41
LinMacro 8   2    2241.824000  0.000014  4.0  6.0  22.979419  28.509962  12  41
LinMacro 8   2     527.763000  0.000001  4.0  6.0   5.017407  28.509962   5  41
LinMacro 8   2     492.276000  0.000001  4.0  4.0   3.326589  28.512603   2  42
LinMacro 8   2    2919.026000  0.000018  2.0  4.0  24.265129  28.512603  16  42
LinMacro 8   2     492.229000  0.000001  6.0  4.0   3.324134  28.512603   3  42
LinMacro 8   2     527.709000  0.000001  2.0  4.0   5.017655  28.512603   4  42
LinMacro 8   2    4348.441000  0.022250  6.0  4.0  25.661360  28.512603  25  42
LinMacro 8   2    5811.831000  0.006475  2.0  4.0  26.379295  28.512603  33  42
LinMacro 8   2    5755.494000  0.000684  4.0  4.0  26.358403  28.512603  32  42
LinMacro 8   2    1563.185000  0.000832  4.0  4.0  20.581055  28.512603   9  42
LinMacro 8   2    4348.636000  0.254250  4.0  4.0  25.661484  28.512603  24  42
LinMacro 8   2    2444.990000  0.013395  4.0  4.0  23.441634  28.512603  15  42
LinMacro 8   2    2434.279000  0.156350  2.0  4.0  23.419317  28.512603  14  42
LinMacro 8   2    2235.476000  0.000007  2.0  4.0  22.966363  28.512603  11  42
LinMacro 8   2    2240.750000  0.000003  4.0  4.0  22.979419  28.512603  12  42
LinMacro 8   2    1562.989000  0.000010  6.0  4.0  20.580063  28.512603  10  42
LinMacro 8   2     527.703000  0.000001  4.0  4.0   5.017407  28.512603   5  42
LinMacro 8   2     429.716000  0.001220  4.0  2.0   0.000000  28.852718   1  43
LinMacro 8   2     485.717000  0.000054  4.0  2.0   3.326589  28.852718   2  43
LinMacro 8   2     520.178000  0.000033  2.0  2.0   5.017655  28.852718   4  43
LinMacro 8   2    4866.228000  0.001734  4.0  2.0  26.304854  28.852718  29  43
LinMacro 8   2    4104.148000  0.360800  2.0  2.0  25.831753  28.852718  22  43
LinMacro 8   2    4111.940000  0.020555  4.0  2.0  25.837481  28.852718  23  43
LinMacro 8   2    3475.915000  0.000226  2.0  2.0  25.285748  28.852718  17  43
LinMacro 8   2    3848.976000  0.064550  2.0  2.0  25.631480  28.852718  18  43
LinMacro 8   2    3857.220000  0.029675  4.0  2.0  25.638361  28.852718  19  43
LinMacro 8   2     520.173000  0.000009  4.0  2.0   5.017407  28.852718   5  43
LinMacro 8   2     429.653000  0.009850  4.0  4.0   0.000000  28.856983   1  44
LinMacro 8   2     485.636000  0.000001  4.0  4.0   3.326589  28.856983   2  44
LinMacro 8   2    4121.701000  0.001903  6.0  4.0  25.848887  28.856983  26  44
LinMacro 8   2    4711.665000  0.000017  4.0  4.0  26.225541  28.856983  27  44
LinMacro 8   2     485.590000  0.000046  6.0  4.0   3.324134  28.856983   3  44
LinMacro 8   2     520.086000  0.000001  2.0  4.0   5.017655  28.856983   4  44
LinMacro 8   2    4858.109000  0.014047  4.0  4.0  26.304854  28.856983  29  44
LinMacro 8   2    4098.371000  0.448000  2.0  4.0  25.831753  28.856983  22  44
LinMacro 8   2    4106.141000  0.162050  4.0  4.0  25.837481  28.856983  23  44
LinMacro 8   2    5400.616000  0.000018  4.0  4.0  26.561230  28.856983  31  44
LinMacro 8   2    3865.754000  0.025017  6.0  4.0  25.649718  28.856983  20  44
LinMacro 8   2    3852.117000  0.055825  4.0  4.0  25.638361  28.856983  19  44
LinMacro 8   2    3843.895000  0.057550  2.0  4.0  25.631480  28.856983  18  44
LinMacro 8   2    3471.770000  0.000321  2.0  4.0  25.285748  28.856983  17  44
LinMacro 8   2     520.080000  0.000035  4.0  4.0   5.017407  28.856983   5  44
LinMacro 8   2     429.650000  0.034000  4.0  6.0   0.000000  28.857182   1  45
LinMacro 8   2     485.633000  0.000086  4.0  6.0   3.326589  28.857182   2  45
LinMacro 8   2    4121.433000  0.024333  6.0  6.0  25.848887  28.857182  26  45
LinMacro 8   2    4711.314000  0.000241  4.0  6.0  26.225541  28.857182  27  45
LinMacro 8   2     485.586000  0.000001  6.0  6.0   3.324134  28.857182   3  45
LinMacro 8   2    4857.737000  0.048775  4.0  6.0  26.304854  28.857182  29  45
LinMacro 8   2    3884.226000  0.010769  8.0  6.0  25.665166  28.857182  21  45
LinMacro 8   2    4105.875000  0.519250  4.0  6.0  25.837481  28.857182  23  45
LinMacro 8   2    3865.519000  0.078800  6.0  6.0  25.649718  28.857182  20  45
LinMacro 8   2    3851.883000  0.036375  4.0  6.0  25.638361  28.857182  19  45
LinMacro 8   2     520.076000  0.000017  4.0  6.0   5.017407  28.857182   5  45
LinMacro 8   2    4752.598000  0.000759  6.0  8.0  26.249172  28.857951  28  46
LinMacro 8   2    4120.372000  0.517167  6.0  8.0  25.848887  28.857951  26  46
LinMacro 8   2     485.571000  0.000271  6.0  8.0   3.324134  28.857951   3  46
LinMacro 8   2    3883.283000  0.125500  8.0  8.0  25.665166  28.857951  21  46
LinMacro 8   2    3864.585000  0.020850  6.0  8.0  25.649718  28.857951  20  46
LinMacro 8   2     430.177000  0.173625  4.0  6.0   0.000000  28.821859   1  47
LinMacro 8   2     486.305000  0.000016  4.0  6.0   3.326589  28.821859   2  47
LinMacro 8   2    4170.400000  0.276000  6.0  6.0  25.848887  28.821859  26  47
LinMacro 8   2     486.259000  0.000003  6.0  6.0   3.324134  28.821859   3  47
LinMacro 8   2    4925.907000  0.267750  4.0  6.0  26.304854  28.821859  29  47
LinMacro 8   2    3927.689000  0.013262  8.0  6.0  25.665166  28.821859  21  47
LinMacro 8   2    4154.471000  0.003047  4.0  6.0  25.837481  28.821859  23  47
LinMacro 8   2    3908.562000  0.004560  6.0  6.0  25.649718  28.821859  20  47
LinMacro 8   2    3894.621000  0.003478  4.0  6.0  25.638361  28.821859  19  47
LinMacro 8   2     520.848000  0.000018  4.0  6.0   5.017407  28.821859   5  47
LinMacro 8   2     430.041000  0.128750  4.0  4.0   0.000000  28.830947   1  48
LinMacro 8   2    4157.694000  0.089217  6.0  4.0  25.848887  28.830947  26  48
LinMacro 8   2     486.085000  0.000002  6.0  4.0   3.324134  28.830947   3  48
LinMacro 8   2    4908.190000  0.201375  4.0  4.0  26.304854  28.830947  29  48
LinMacro 8   2    4133.956000  0.083400  2.0  4.0  25.831753  28.830947  22  48
LinMacro 8   2    4141.861000  0.086425  4.0  4.0  25.837481  28.830947  23  48
LinMacro 8   2    3883.538000  0.000119  4.0  4.0  25.638361  28.830947  19  48
LinMacro 8   2    3897.399000  0.007625  6.0  4.0  25.649718  28.830947  20  48
LinMacro 8   2    3875.180000  0.001048  2.0  4.0  25.631480  28.830947  18  48
LinMacro 8   2     520.649000  0.000007  4.0  4.0   5.017407  28.830947   5  48
LinMacro 8   2     429.918000  0.068125  4.0  2.0   0.000000  28.839192   1  49
LinMacro 8   2    4892.215000  0.107350  4.0  2.0  26.304854  28.839192  29  49
LinMacro 8   2    4122.617000  0.016210  2.0  2.0  25.831753  28.839192  22  49
LinMacro 8   2    4130.479000  0.117700  4.0  2.0  25.837481  28.839192  23  49
LinMacro 8   2    3865.215000  0.000388  2.0  2.0  25.631480  28.839192  18  49
LinMacro 8   2    3873.529000  0.002795  4.0  2.0  25.638361  28.839192  19  49
LinMacro 8   2    4743.021000  0.026267  6.0  6.0  26.249172  28.863220  28  50
LinMacro 8   2     485.518000  0.136350  4.0  6.0   3.326589  28.863220   2  50
LinMacro 8   2    4113.171000  0.000060  6.0  6.0  25.848887  28.863220  26  50
LinMacro 8   2    4700.522000  0.626250  4.0  6.0  26.225541  28.863220  27  50
LinMacro 8   2     485.471000  0.005635  6.0  6.0   3.324134  28.863220   3  50
LinMacro 8   2    4097.676000  0.000145  4.0  6.0  25.837481  28.863220  23  50
LinMacro 8   2    5385.981000  0.000411  4.0  6.0  26.561230  28.863220  31  50
LinMacro 8   2    3844.666000  0.000282  4.0  6.0  25.638361  28.863220  19  50
LinMacro 8   2     519.944000  0.000024  4.0  6.0   5.017407  28.863220   5  50
LinMacro 8   2    4706.654000  0.591000  6.0  8.0  26.249172  28.883417  28  51
LinMacro 8   2   33199.000000  0.014555  6.0  8.0  28.509962  28.883417  41  51
LinMacro 8   2    4085.794000  0.000590  6.0  8.0  25.848887  28.883417  26  51
LinMacro 8   2     485.087000  0.128950  6.0  8.0   3.324134  28.883417   3  51
LinMacro 8   2    3852.555000  0.000167  8.0  8.0  25.665166  28.883417  21  51
LinMacro 8   2    3834.151000  0.000414  6.0  8.0  25.649718  28.883417  20  51
