   Dtype z ion               Wave            f   gl   gu         el         eu  ll  ul
LinMacro 6   5           167.4273     0.006680  5.0  5.0 304.421921 378.474862   6  38
LinMacro 6   5           175.6889     0.000046  3.0  5.0 307.904160 378.474862   7  38
LinMacro 6   5           497.0599     0.098667  3.0  5.0 353.531213 378.474862  10  38
LinMacro 6   5           497.1587     0.019740  5.0  5.0 353.536173 378.474862  11  38
LinMacro 6   5           517.5448     0.000150  3.0  5.0 354.518505 378.474862  17  38
LinMacro 6   5          1556.9049     0.396667  3.0  5.0 370.511314 378.474862  20  38
LinMacro 6   5          1557.2686     0.079200  5.0  5.0 370.513173 378.474862  21  38
LinMacro 6   5          1621.6392     0.001406  5.0  5.0 370.829211 378.474862  26  38
LinMacro 6   5          1621.6392     0.005914  7.0  5.0 370.829211 378.474862  27  38
LinMacro 6   5          1621.6392     0.002129  7.0  5.0 370.829211 378.474862  29  38
LinMacro 6   5          1641.3085     0.000687  3.0  5.0 370.920836 378.474862  31  38
LinMacro 6   5           167.4262     0.037400  5.0  7.0 304.421921 378.475358   6  39
LinMacro 6   5           497.1489     0.110800  5.0  7.0 353.536173 378.475358  11  39
LinMacro 6   5          1557.1716     0.444000  5.0  7.0 370.513173 378.475358  21  39
LinMacro 6   5           1621.534     0.000706  7.0  7.0 370.829211 378.475358  27  39
LinMacro 6   5           1621.534     0.009044  9.0  7.0 370.829211 378.475358  28  39
LinMacro 6   5           512.0537     0.156667  3.0  5.0 354.262724 378.475978  13  40
LinMacro 6   5           512.0537     0.017380  5.0  5.0 354.262724 378.475978  14  40
LinMacro 6   5           512.0852     0.000356  7.0  5.0 354.264212 378.475978  15  40
LinMacro 6   5           512.6417     0.000048  5.0  5.0 354.290497 378.475978  16  40
LinMacro 6   5          1617.5472     0.886667  3.0  5.0 370.810985 378.475978  23  40
LinMacro 6   5          1617.5472     0.098400  5.0  5.0 370.810985 378.475978  24  40
LinMacro 6   5          1618.2539     0.002014  7.0  5.0 370.814333 378.475978  25  40
LinMacro 6   5           512.0537     0.110800  5.0  7.0 354.262724 378.475978  14  41
LinMacro 6   5           512.0852     0.009300  7.0  7.0 354.264212 378.475978  15  41
LinMacro 6   5           512.6417     0.033000  5.0  7.0 354.290497 378.475978  16  41
LinMacro 6   5          1617.5472     0.618000  5.0  7.0 370.810985 378.475978  24  41
LinMacro 6   5          1618.2539     0.052571  7.0  7.0 370.814333 378.475978  25  41
LinMacro 6   5          1621.5866     0.196600  5.0  7.0 370.830079 378.475978  30  41
LinMacro 6   5            167.424     0.518000  5.0  9.0 304.421921 378.476350   6  42
LinMacro 6   5           512.0773     0.144286  7.0  9.0 354.264212 378.476350  15  42
LinMacro 6   5          1618.1753     0.814286  7.0  9.0 370.814333 378.476350  25  42
LinMacro 6   5           175.6852     0.500000  3.0  7.0 307.904160 378.476350   7  43
LinMacro 6   5           512.0459     0.028600  5.0  7.0 354.262724 378.476350  14  43
LinMacro 6   5           512.0773     0.003143  7.0  7.0 354.264212 378.476350  15  43
LinMacro 6   5           512.6339     0.123600  5.0  7.0 354.290497 378.476350  16  43
LinMacro 6   5          1617.4687     0.170600  5.0  7.0 370.810985 378.476350  24  43
LinMacro 6   5          1618.1753     0.017714  7.0  7.0 370.814333 378.476350  25  43
LinMacro 6   5          1621.5077     0.694000  5.0  7.0 370.830079 378.476350  30  43
LinMacro 6   5          1621.2974     1.346000  5.0  7.0 370.829211 378.476474  26  44
LinMacro 6   5          1621.2974     0.059000  7.0  7.0 370.829211 378.476474  27  44
LinMacro 6   5          1621.2974     0.001038  9.0  7.0 370.829211 378.476474  28  44
LinMacro 6   5          1621.2974     0.025143  7.0  7.0 370.829211 378.476474  29  44
LinMacro 6   5          1621.2974     1.265714  7.0  9.0 370.829211 378.476474  27  45
LinMacro 6   5          1621.2974     0.037000  9.0  9.0 370.829211 378.476474  28  45
LinMacro 6   5          1621.2974     0.031857  7.0  9.0 370.829211 378.476474  29  45
LinMacro 6   5          1621.2448     1.277778  9.0 11.0 370.829211 378.476722  28  46
LinMacro 6   5          1621.2448     0.020429  7.0  9.0 370.829211 378.476722  27  47
LinMacro 6   5          1621.2448     0.028444  9.0  9.0 370.829211 378.476722  28  47
LinMacro 6   5          1621.2448     1.288571  7.0  9.0 370.829211 378.476722  29  47
LinMacro 6   5            32.7588     0.428000  1.0  5.0   0.000000 378.477838   1  48
LinMacro 6   5           167.3825     0.000030  3.0  5.0 304.405059 378.477838   4  48
LinMacro 6   5           167.4206     0.000009  5.0  5.0 304.421921 378.477838   6  48
LinMacro 6   5           175.6815     0.045000  3.0  5.0 307.904160 378.477838   7  48
LinMacro 6   5           497.0006     0.000091  3.0  5.0 353.531213 378.477838  10  48
LinMacro 6   5           517.4805     0.143333  3.0  5.0 354.518505 378.477838  17  48
LinMacro 6   5          1621.0083     0.002371  7.0  5.0 370.829211 378.477838  27  48
LinMacro 6   5          1621.0083     0.006471  7.0  5.0 370.829211 378.477838  29  48
LinMacro 6   5          1640.6622     0.646667  3.0  5.0 370.920836 378.477838  31  48
LinMacro 6   5            32.7542     0.031000  1.0  3.0   0.000000 378.531275   1  49
LinMacro 6   5           167.2266     0.044900  1.0  3.0 304.389436 378.531275   3  49
LinMacro 6   5            495.383     0.112000  1.0  3.0 353.503193 378.531275  12  49
LinMacro 6   5           511.4723     0.001976  5.0  3.0 354.290497 378.531275  16  49
LinMacro 6   5          1543.2575     0.430000  1.0  3.0 370.497303 378.531275  22  49
LinMacro 6   5           1609.943     0.024200  5.0  3.0 370.830079 378.531275  30  49
LinMacro 6   5           159.0126     0.000363  3.0  3.0 304.405059 382.376790   4  50
LinMacro 6   5           159.0159     0.000365  1.0  3.0 304.406670 382.376790   5  50
LinMacro 6   5            159.047     0.000364  5.0  3.0 304.421921 382.376790   6  50
LinMacro 6   5           429.8265     0.003390  1.0  3.0 353.531461 382.376790   9  50
LinMacro 6   5           429.8228     0.003400  3.0  3.0 353.531213 382.376790  10  50
LinMacro 6   5           429.8967     0.003400  5.0  3.0 353.536173 382.376790  11  50
LinMacro 6   5          1044.9212     0.016100  1.0  3.0 370.511314 382.376790  19  50
LinMacro 6   5          1044.9212     0.016100  3.0  3.0 370.511314 382.376790  20  50
LinMacro 6   5           1045.085     0.016080  5.0  3.0 370.513173 382.376790  21  50
LinMacro 6   5          3055.4877     0.112000  1.0  3.0 378.319013 382.376790  33  50
LinMacro 6   5          3055.4877     0.112000  3.0  3.0 378.319013 382.376790  34  50
LinMacro 6   5          3058.3846     0.111800  5.0  3.0 378.322857 382.376790  35  50
LinMacro 6   5           148.3457     0.001527  3.0  1.0 298.963858 382.542186   2  51
LinMacro 6   5           406.8017     0.004000  3.0  1.0 352.064224 382.542186   8  51
LinMacro 6   5           438.4273     0.000597  3.0  1.0 354.262724 382.542186  13  51
LinMacro 6   5           981.8457     0.010933  3.0  1.0 369.914450 382.542186  18  51
LinMacro 6   5          1056.8814     0.004133  3.0  1.0 370.810985 382.542186  23  51
LinMacro 6   5          2742.6565     0.044333  3.0  1.0 378.021573 382.542186  32  51
LinMacro 6   5          3048.3158     0.035000  3.0  1.0 378.474862 382.542186  37  51
LinMacro 6   5            32.4107     0.000001  1.0  3.0   0.000000 382.542682   1  52
LinMacro 6   5           148.3448     0.004567  3.0  3.0 298.963858 382.542682   2  52
LinMacro 6   5           406.7951     0.011967  3.0  3.0 352.064224 382.542682   8  52
LinMacro 6   5           438.4196     0.000447  3.0  3.0 354.262724 382.542682  13  52
LinMacro 6   5           438.4196     0.000802  5.0  3.0 354.262724 382.542682  14  52
LinMacro 6   5           981.8071     0.032767  3.0  3.0 369.914450 382.542682  18  52
LinMacro 6   5          1056.8367     0.003097  3.0  3.0 370.810985 382.542682  23  52
LinMacro 6   5          1056.8367     0.005560  5.0  3.0 370.810985 382.542682  24  52
LinMacro 6   5          2742.3557     0.133333  3.0  3.0 378.021573 382.542682  32  52
LinMacro 6   5          3047.9442     0.026333  3.0  3.0 378.474862 382.542682  37  52
LinMacro 6   5          3047.9442     0.047400  5.0  3.0 378.474862 382.542682  38  52
LinMacro 6   5           148.3334     0.007633  3.0  5.0 298.963858 382.549129   2  53
LinMacro 6   5           406.7091     0.019933  3.0  5.0 352.064224 382.549129   8  53
LinMacro 6   5           438.3197     0.000030  3.0  5.0 354.262724 382.549129  13  53
LinMacro 6   5           438.3197     0.000268  5.0  5.0 354.262724 382.549129  14  53
LinMacro 6   5           438.3427     0.001071  7.0  5.0 354.264212 382.549129  15  53
LinMacro 6   5           981.3061     0.054667  3.0  5.0 369.914450 382.549129  18  53
LinMacro 6   5          1056.2562     0.000206  3.0  5.0 370.810985 382.549129  23  53
LinMacro 6   5          1056.2562     0.001854  5.0  5.0 370.810985 382.549129  24  53
LinMacro 6   5          1056.5575     0.007429  7.0  5.0 370.814333 382.549129  25  53
LinMacro 6   5          2738.4506     0.222333  3.0  5.0 378.021573 382.549129  32  53
LinMacro 6   5           3043.121     0.001757  3.0  5.0 378.474862 382.549129  37  53
LinMacro 6   5           3043.121     0.015780  5.0  5.0 378.474862 382.549129  38  53
LinMacro 6   5          3043.4915     0.063143  7.0  5.0 378.475358 382.549129  39  53
LinMacro 6   5           166.0873     0.001910  3.0  1.0 307.904160 382.554584   7  54
LinMacro 6   5           442.2333     0.005500  3.0  1.0 354.518505 382.554584  17  54
LinMacro 6   5          1065.7345     0.018667  3.0  1.0 370.920836 382.554584  31  54
LinMacro 6   5          3081.6641     0.108333  3.0  1.0 378.531275 382.554584  49  54
