   Dtype z ion      Wave         f   gl   gu         el         eu  ll  ul
-------- - --- --------- --------- ---- ---- ---------- ---------- --- ---
LinMacro 8   4   293.765  0.000001  6.0  4.0  15.738181  57.943698   7  27
LinMacro 8   4   560.785  0.000014  4.0  4.0  35.834542  57.943698  15  27
LinMacro 8   4  7006.039  0.048925  4.0  4.0  56.174013  57.943698  25  27
LinMacro 8   4  1297.069  0.010965  4.0  4.0  48.384849  57.943698  18  27
LinMacro 8   4   213.521  0.000311  2.0  2.0   0.000000  58.066753   1  28
LinMacro 8   4  3406.749  0.014195  4.0  2.0  54.427363  58.066753  22  28
LinMacro 8   4   252.037  0.000001  4.0  2.0   8.873647  58.066753   4  28
LinMacro 8   4  3391.164  0.146300  2.0  2.0  54.410638  58.066753  21  28
LinMacro 8   4   292.923  0.000001  4.0  2.0  15.739905  58.066753   6  28
LinMacro 8   4   213.697  0.000076  4.0  2.0   0.047883  58.066753   2  28
LinMacro 8   4  6438.818  0.000282  2.0  2.0  56.141169  58.066753  24  28
LinMacro 8   4   469.148  0.000083  4.0  2.0  31.639068  58.066753  12  28
LinMacro 8   4   557.656  0.000001  2.0  2.0  35.833538  58.066753  14  28
LinMacro 8   4  1279.162  0.000043  2.0  2.0  48.374087  58.066753  17  28
LinMacro 8   4   252.155  0.000001  6.0  2.0   8.896597  58.066753   5  28
LinMacro 8   4   557.681  0.000001  4.0  2.0  35.834542  58.066753  15  28
LinMacro 8   4  6550.547  0.000067  4.0  2.0  56.174013  58.066753  25  28
LinMacro 8   4  1280.584  0.000011  4.0  2.0  48.384849  58.066753  18  28
LinMacro 8   4   468.913  0.000053  6.0  4.0  31.635472  58.076362  13  29
LinMacro 8   4  3426.535  0.005555  6.0  4.0  54.457988  58.076362  23  29
LinMacro 8   4   213.486  0.000088  2.0  4.0   0.000000  58.076362   1  29
LinMacro 8   4  3397.778  0.092400  4.0  4.0  54.427363  58.076362  22  29
LinMacro 8   4   251.988  0.000001  4.0  4.0   8.873647  58.076362   4  29
LinMacro 8   4  3382.275  0.149100  2.0  4.0  54.410638  58.076362  21  29
LinMacro 8   4   251.905  0.000001  2.0  4.0   8.857479  58.076362   3  29
LinMacro 8   4   213.662  0.000198  4.0  4.0   0.047883  58.076362   2  29
LinMacro 8   4  6406.848  0.000062  2.0  4.0  56.141169  58.076362  24  29
LinMacro 8   4   468.977  0.000008  4.0  4.0  31.639068  58.076362  12  29
LinMacro 8   4   422.159  0.000001  4.0  4.0  28.707148  58.076362  11  29
LinMacro 8   4  1277.895  0.000013  2.0  4.0  48.374087  58.076362  17  29
LinMacro 8   4   252.105  0.000001  6.0  4.0   8.896597  58.076362   5  29
LinMacro 8   4   292.844  0.000001  6.0  4.0  15.738181  58.076362   7  29
LinMacro 8   4    557.44  0.000001  4.0  4.0  35.834542  58.076362  15  29
LinMacro 8   4   6517.46  0.000185  4.0  4.0  56.174013  58.076362  25  29
LinMacro 8   4  1279.314  0.000027  4.0  4.0  48.384849  58.076362  18  29
LinMacro 8   4   468.615  0.000001  6.0  6.0  31.635472  58.093187  13  30
LinMacro 8   4  3410.676  0.051100  6.0  6.0  54.457988  58.093187  23  30
LinMacro 8   4  3382.183  0.186325  4.0  6.0  54.427363  58.093187  22  30
LinMacro 8   4   251.902  0.000001  4.0  6.0   8.873647  58.093187   4  30
LinMacro 8   4   251.819  0.000001  2.0  6.0   8.857479  58.093187   3  30
LinMacro 8   4     213.6  0.000001  4.0  6.0   0.047883  58.093187   2  30
LinMacro 8   4   252.019  0.000001  6.0  6.0   8.896597  58.093187   5  30
LinMacro 8   4   3386.49  0.234667  6.0  8.0  54.457988  58.119149  23  31
