CSTREN Line   8   7  22.097700  0.000001  1  3    0.000000 561.075445   1   2   1   2  4.125e+01  1.000e-06  0.000e+00  15   4  1.012e+00
CSTREN Line   8   7  86.132100  0.011133  3  3  568.643234 712.590664   4  37   4  37  1.060e+01  3.340e-02  1.190e-02  15   1  1.300e+00
SCT      0.000e+00  1.684e-02  4.093e-02  7.824e-02  1.438e-01  2.891e-01  4.364e-01  5.863e-01  7.419e-01  8.180e-01  8.667e-01  9.052e-01  9.233e-01  9.359e-01  1.000e+00
SCUPS    1.706e-02  1.716e-02  1.731e-02  1.761e-02  1.792e-02  1.824e-02  1.833e-02  1.799e-02  1.719e-02  1.646e-02  1.568e-02  1.472e-02  1.411e-02  1.366e-02  1.190e-02
CSTREN Line   8   7  86.130600  0.033333  3  5  568.643234 712.593144   4  38   4  38  1.060e+01  1.000e-01  3.555e-02  15   1  1.609e+00
SCT      0.000e+00  7.579e-03  1.868e-02  3.652e-02  6.990e-02  1.547e-01  2.601e-01  3.948e-01  5.763e-01  6.855e-01  7.634e-01  8.294e-01  8.613e-01  8.839e-01  1.000e+00
SCUPS    3.793e-02  3.832e-02  3.889e-02  3.997e-02  4.142e-02  4.380e-02  4.572e-02  4.719e-02  4.815e-02  4.778e-02  4.645e-02  4.415e-02  4.242e-02  4.107e-02  3.555e-02
CSTREN Line   8   7  86.115400  0.440000  3  5  568.643234 712.618437   4  40   4  40  1.060e+01  1.320e+00  5.833e-06  15   4  1.148e+00
SCT      0.000e+00  3.548e-02  8.394e-02  1.541e-01  2.646e-01  4.646e-01  6.216e-01  7.488e-01  8.560e-01  9.016e-01  9.290e-01  9.499e-01  9.595e-01  9.662e-01  1.000e+00
SCUPS    7.243e-02  6.976e-02  6.613e-02  6.015e-02  5.075e-02  3.466e-02  2.310e-02  1.468e-02  8.509e-03  6.220e-03  4.963e-03  4.059e-03  3.601e-03  3.228e-03  5.833e-06
CSTREN Line   8   7  86.115400  0.590000  3  7  568.643234 712.618561   4  41   4  41  1.060e+01  1.770e+00  8.547e-06  15   4  1.148e+00
SCT      0.000e+00  3.548e-02  8.394e-02  1.541e-01  2.646e-01  4.646e-01  6.216e-01  7.488e-01  8.560e-01  9.016e-01  9.290e-01  9.499e-01  9.595e-01  9.662e-01  1.000e+00
SCUPS    8.969e-02  8.651e-02  8.216e-02  7.465e-02  6.330e-02  4.414e-02  2.983e-02  1.962e-02  1.187e-02  8.967e-03  7.193e-03  5.726e-03  4.919e-03  4.304e-03  8.547e-06
CSTREN Line   8   7  86.070500  0.000130  3  5  568.643234 712.693571   4  48   4  48  1.060e+01  3.900e-04  8.195e-05  15   4  1.148e+00
SCT      0.000e+00  3.548e-02  8.394e-02  1.541e-01  2.646e-01  4.646e-01  6.216e-01  7.488e-01  8.560e-01  9.016e-01  9.290e-01  9.499e-01  9.595e-01  9.662e-01  1.000e+00
SCUPS    8.607e-02  8.302e-02  7.885e-02  7.159e-02  6.064e-02  4.027e-02  2.480e-02  1.314e-02  4.864e-03  2.185e-03  9.967e-04  3.987e-04  2.357e-04  1.643e-04  8.195e-05
CSTREN Line   8   7 133.000500  0.018440  5  3  568.711549 661.932924   5   8   5   8  6.872e+00  9.220e-02  5.434e-02  15   1  1.126e+00
SCT      0.000e+00  6.327e-02  1.437e-01  2.495e-01  3.948e-01  6.071e-01  7.403e-01  8.327e-01  9.029e-01  9.316e-01  9.490e-01  9.626e-01  9.691e-01  9.738e-01  1.000e+00
SCUPS    1.296e+00  1.047e+00  7.290e-01  4.762e-01  2.924e-01  1.528e-01  9.448e-02  6.084e-02  3.982e-02  3.457e-02  3.369e-02  3.529e-02  3.696e-02  3.861e-02  5.434e-02
CSTREN Line   8   7 128.629400  0.006640  5  3  568.711549 665.100738   5  13   5  13  7.106e+00  3.320e-02  1.870e-02  15   1  1.188e+00
SCT      0.000e+00  4.074e-02  9.552e-02  1.731e-01  2.915e-01  4.945e-01  6.448e-01  7.617e-01  8.581e-01  8.994e-01  9.249e-01  9.450e-01  9.547e-01  9.615e-01  1.000e+00
SCUPS    9.502e-02  8.822e-02  7.907e-02  7.520e-02  7.609e-02  7.203e-02  6.223e-02  5.115e-02  3.913e-02  3.304e-02  2.912e-02  2.596e-02  2.445e-02  2.333e-02  1.870e-02
CSTREN Line   8   7 128.619500  0.099200  5  5  568.711549 665.108177   5  14   5  14  7.106e+00  4.960e-01  2.784e-01  15   1  1.300e+00
SCT      0.000e+00  2.489e-02  5.970e-02  1.119e-01  1.986e-01  3.718e-01  5.247e-01  6.620e-01  7.898e-01  8.488e-01  8.862e-01  9.165e-01  9.311e-01  9.415e-01  1.000e+00
SCUPS    3.180e-01  3.070e-01  2.917e-01  2.825e-01  2.821e-01  2.776e-01  2.663e-01  2.550e-01  2.466e-01  2.436e-01  2.432e-01  2.446e-01  2.463e-01  2.489e-01  2.784e-01
CSTREN Line   8   7 128.617900  0.558000  5  7  568.711549 665.109417   5  15   5  15  7.107e+00  2.790e+00  1.574e+00  15   1  1.600e+00
SCT      0.000e+00  1.145e-02  2.803e-02  5.418e-02  1.016e-01  2.139e-01  3.392e-01  4.810e-01  6.468e-01  7.369e-01  7.987e-01  8.510e-01  8.767e-01  8.953e-01  1.000e+00
SCUPS    1.090e+00  1.087e+00  1.081e+00  1.073e+00  1.086e+00  1.123e+00  1.140e+00  1.165e+00  1.220e+00  1.256e+00  1.288e+00  1.318e+00  1.340e+00  1.360e+00  1.574e+00
CSTREN Line   8   7 128.447700  0.000224  5  5  568.711549 665.237121   5  16   5  16  7.112e+00  1.120e-03  1.905e-03  15   1  1.188e+00
SCT      0.000e+00  4.072e-02  9.547e-02  1.730e-01  2.914e-01  4.944e-01  6.447e-01  7.616e-01  8.581e-01  8.994e-01  9.249e-01  9.450e-01  9.547e-01  9.615e-01  1.000e+00
SCUPS    1.713e-01  1.575e-01  1.389e-01  1.270e-01  1.231e-01  1.095e-01  8.652e-02  5.992e-02  3.027e-02  1.614e-02  8.492e-03  4.094e-03  2.815e-03  2.267e-03  1.905e-03
CSTREN Line   8   7  97.144300  0.003420  5  3  568.711549 696.341206   5  18   5  18  9.395e+00  1.710e-02  6.813e-03  15   1  1.103e+00
SCT      0.000e+00  5.744e-02  1.317e-01  2.314e-01  3.725e-01  5.875e-01  7.278e-01  8.273e-01  9.033e-01  9.339e-01  9.520e-01  9.658e-01  9.722e-01  9.767e-01  1.000e+00
SCUPS    2.197e-01  1.746e-01  1.163e-01  7.993e-02  5.459e-02  3.286e-02  2.234e-02  1.536e-02  9.900e-03  7.742e-03  6.674e-03  6.156e-03  6.067e-03  6.051e-03  6.813e-03
CSTREN Line   8   7  96.244800  0.001218  5  3  568.711549 697.533941   5  23   5  23  9.490e+00  6.090e-03  2.553e-03  15   1  1.146e+00
SCT      0.000e+00  4.006e-02  9.412e-02  1.710e-01  2.893e-01  4.945e-01  6.480e-01  7.681e-01  8.667e-01  9.082e-01  9.331e-01  9.524e-01  9.613e-01  9.675e-01  1.000e+00
SCUPS    3.367e-02  3.122e-02  2.793e-02  2.688e-02  2.510e-02  2.088e-02  1.706e-02  1.341e-02  9.382e-03  7.263e-03  5.886e-03  4.851e-03  4.345e-03  4.027e-03  2.553e-03
CSTREN Line   8   7  96.241100  0.018260  5  5  568.711549 697.538900   5  24   5  24  9.490e+00  9.130e-02  3.818e-02  15   1  1.204e+00
SCT      0.000e+00  2.834e-02  6.770e-02  1.261e-01  2.216e-01  4.067e-01  5.640e-01  7.002e-01  8.220e-01  8.760e-01  9.093e-01  9.352e-01  9.473e-01  9.558e-01  1.000e+00
SCUPS    8.199e-02  7.871e-02  7.416e-02  7.342e-02  7.160e-02  6.604e-02  6.124e-02  5.643e-02  5.085e-02  4.743e-02  4.475e-02  4.240e-02  4.093e-02  4.004e-02  3.818e-02
CSTREN Line   8   7  96.221700  1.824000  5  9  568.711549 697.564937   5  27   5  27  9.493e+00  9.120e+00  3.900e-05  15   4  1.080e+00
SCT      0.000e+00  7.246e-02  1.628e-01  2.785e-01  4.321e-01  6.459e-01  7.739e-01  8.597e-01  9.227e-01  9.475e-01  9.620e-01  9.730e-01  9.781e-01  9.816e-01  1.000e+00
SCUPS    1.710e+00  1.441e+00  1.106e+00  9.024e-01  6.610e-01  3.434e-01  1.903e-01  1.092e-01  6.208e-02  4.660e-02  3.772e-02  3.023e-02  2.605e-02  2.271e-02  3.900e-05
CSTREN Line   8   7  96.194800  0.102400  5  7  568.711549 697.600893   5  28   5  28  9.490e+00  5.120e-01  2.146e-01  15   1  1.250e+00
SCT      0.000e+00  2.285e-02  5.503e-02  1.037e-01  1.860e-01  3.552e-01  5.101e-01  6.535e-01  7.894e-01  8.521e-01  8.913e-01  9.222e-01  9.367e-01  9.469e-01  1.000e+00
SCUPS    2.266e-01  2.225e-01  2.167e-01  2.243e-01  2.354e-01  2.400e-01  2.380e-01  2.377e-01  2.379e-01  2.358e-01  2.314e-01  2.246e-01  2.203e-01  2.175e-01  2.146e-01
CSTREN Line   8   7  96.179100  0.000018  5  5  568.711549 697.621970   5  29   5  29  9.493e+00  8.860e-05  1.634e-04  15   4  1.080e+00
SCT      0.000e+00  7.246e-02  1.628e-01  2.785e-01  4.321e-01  6.459e-01  7.739e-01  8.597e-01  9.227e-01  9.475e-01  9.620e-01  9.730e-01  9.781e-01  9.816e-01  1.000e+00
SCUPS    7.045e-01  6.293e-01  5.355e-01  4.531e-01  3.382e-01  1.779e-01  9.367e-02  4.487e-02  1.552e-02  6.803e-03  3.019e-03  1.127e-03  6.137e-04  3.908e-04  1.634e-04
CSTREN Line   8   7  86.530100  0.001112  5  3  568.711549 711.996776   5  32   5  32  1.055e+01  5.560e-03  1.251e-03  15   1  1.043e+00
SCT      0.000e+00  1.167e-01  2.475e-01  3.952e-01  5.631e-01  7.560e-01  8.537e-01  9.131e-01  9.538e-01  9.692e-01  9.780e-01  9.846e-01  9.875e-01  9.896e-01  1.000e+00
SCUPS    5.634e-02  4.371e-02  2.954e-02  2.206e-02  1.684e-02  1.197e-02  9.059e-03  6.681e-03  4.426e-03  3.409e-03  2.821e-03  2.369e-03  2.153e-03  1.998e-03  1.251e-03
CSTREN Line   8   7  86.172900  0.000446  5  3  568.711549 712.590664   5  37   5  37  1.059e+01  2.230e-03  7.946e-04  15   1  1.411e+00
SCT      0.000e+00  1.189e-02  2.912e-02  5.632e-02  1.057e-01  2.229e-01  3.539e-01  5.021e-01  6.740e-01  7.654e-01  8.264e-01  8.760e-01  8.994e-01  9.159e-01  1.000e+00
SCUPS    9.894e-03  9.769e-03  9.588e-03  9.379e-03  9.027e-03  8.162e-03  7.076e-03  5.723e-03  3.983e-03  3.009e-03  2.368e-03  1.867e-03  1.641e-03  1.487e-03  7.946e-04
CSTREN Line   8   7  86.171500  0.006640  5  5  568.711549 712.593144   5  38   5  38  1.059e+01  3.320e-02  1.190e-02  15   1  2.019e+00
SCT      0.000e+00  4.107e-03  1.018e-02  2.009e-02  3.912e-02  9.064e-02  1.616e-01  2.661e-01  4.370e-01  5.606e-01  6.596e-01  7.502e-01  7.960e-01  8.288e-01  1.000e+00
SCUPS    2.740e-02  2.734e-02  2.725e-02  2.721e-02  2.702e-02  2.622e-02  2.495e-02  2.309e-02  2.033e-02  1.860e-02  1.712e-02  1.566e-02  1.486e-02  1.426e-02  1.190e-02
CSTREN Line   8   7  86.156600  0.037400  5  7  568.711549 712.617941   5  39   5  39  1.059e+01  1.870e-01  6.688e-02  15   1  1.126e+00
SCT      0.000e+00  4.205e-02  9.853e-02  1.784e-01  3.002e-01  5.084e-01  6.616e-01  7.799e-01  8.757e-01  9.155e-01  9.391e-01  9.571e-01  9.654e-01  9.711e-01  1.000e+00
SCUPS    3.220e-01  2.984e-01  2.666e-01  2.098e-01  1.606e-01  1.226e-01  1.079e-01  1.012e-01  9.503e-02  9.125e-02  8.793e-02  8.267e-02  7.933e-02  7.701e-02  6.688e-02
CSTREN Line   8   7  86.187800  1.016000  5  9  568.711549 712.565867   5  42   5  42  1.060e+01  5.080e+00  2.281e-05  15   4  1.114e+00
SCT      0.000e+00  4.620e-02  1.076e-01  1.933e-01  3.212e-01  5.329e-01  6.831e-01  7.960e-01  8.857e-01  9.225e-01  9.443e-01  9.608e-01  9.683e-01  9.735e-01  1.000e+00
SCUPS    5.877e-01  5.245e-01  4.404e-01  3.437e-01  2.522e-01  1.489e-01  9.224e-02  5.655e-02  3.273e-02  2.413e-02  1.926e-02  1.520e-02  1.306e-02  1.137e-02  2.281e-05
CSTREN Line   8   7  86.111400  0.000039  5  5  568.711549 712.693571   5  48   5  48  1.060e+01  1.940e-04  4.314e-05  15   4  1.114e+00
SCT      0.000e+00  4.620e-02  1.076e-01  1.933e-01  3.212e-01  5.329e-01  6.831e-01  7.960e-01  8.857e-01  9.225e-01  9.443e-01  9.608e-01  9.683e-01  9.735e-01  1.000e+00
SCUPS    1.833e-01  1.736e-01  1.608e-01  1.439e-01  1.179e-01  7.382e-02  4.334e-02  2.224e-02  7.919e-03  3.465e-03  1.514e-03  5.404e-04  2.774e-04  1.641e-04  4.314e-05
CSTREN Line   8   7 130.346800  0.000050  1  3  568.902858 664.022069   6   9   6   9  6.969e+00  5.000e-05  3.246e-05  15   4  1.058e+00
SCT      0.000e+00  1.302e-01  2.710e-01  4.239e-01  5.906e-01  7.732e-01  8.625e-01  9.160e-01  9.529e-01  9.672e-01  9.756e-01  9.822e-01  9.853e-01  9.875e-01  1.000e+00
SCUPS    7.700e-01  5.401e-01  2.914e-01  1.645e-01  9.204e-02  3.950e-02  1.865e-02  8.232e-03  2.699e-03  1.166e-03  5.133e-04  1.861e-04  9.739e-05  5.976e-05  3.246e-05
CSTREN Line   8   7 128.194600  0.379000  1  3  568.902858 665.618994   6  17   6  17  7.088e+00  3.790e-01  2.153e-01  15   1  1.600e+00
SCT      0.000e+00  1.148e-02  2.810e-02  5.432e-02  1.018e-01  2.144e-01  3.398e-01  4.815e-01  6.472e-01  7.372e-01  7.989e-01  8.511e-01  8.768e-01  8.953e-01  1.000e+00
SCUPS    5.326e-02  5.213e-02  5.049e-02  5.138e-02  5.409e-02  5.903e-02  6.499e-02  7.504e-02  9.367e-02  1.087e-01  1.221e-01  1.367e-01  1.459e-01  1.537e-01  2.153e-01
CSTREN Line   8   7  96.701100  0.000013  1  3  568.902858 697.117352   6  20   6  20  9.403e+00  1.310e-05  6.078e-06  15   4  1.080e+00
SCT      0.000e+00  7.310e-02  1.641e-01  2.804e-01  4.343e-01  6.479e-01  7.754e-01  8.606e-01  9.231e-01  9.477e-01  9.621e-01  9.731e-01  9.781e-01  9.816e-01  1.000e+00
SCUPS    1.985e-01  1.488e-01  8.702e-02  5.767e-02  3.611e-02  1.623e-02  7.795e-03  3.483e-03  1.135e-03  4.806e-04  2.055e-04  7.081e-05  3.457e-05  1.935e-05  6.078e-06
CSTREN Line   8   7  96.189500  0.099800  1  3  568.902858 697.799268   6  31   6  31  9.452e+00  9.980e-02  4.337e-02  15   1  1.300e+00
SCT      0.000e+00  1.884e-02  4.565e-02  8.681e-02  1.581e-01  3.119e-01  4.619e-01  6.091e-01  7.568e-01  8.277e-01  8.728e-01  9.087e-01  9.257e-01  9.376e-01  1.000e+00
SCUPS    1.827e-02  1.746e-02  1.630e-02  1.621e-02  1.621e-02  1.634e-02  1.714e-02  1.891e-02  2.234e-02  2.506e-02  2.746e-02  2.995e-02  3.136e-02  3.266e-02  4.337e-02
CSTREN Line   8   7  86.433900  0.000006  1  3  568.902858 712.347654   6  34   6  34  1.052e+01  6.220e-06  0.000e+00  15   4  1.103e+00
SCT      0.000e+00  5.163e-02  1.194e-01  2.122e-01  3.472e-01  5.616e-01  7.075e-01  8.139e-01  8.965e-01  9.300e-01  9.497e-01  9.645e-01  9.714e-01  9.761e-01  1.000e+00
SCUPS    3.207e-02  2.690e-02  2.013e-02  1.592e-02  1.179e-02  6.577e-03  3.582e-03  1.728e-03  5.840e-04  2.472e-04  1.048e-04  3.521e-05  1.684e-05  9.131e-06  0.000e+00
CSTREN Line   8   7  86.209600  0.044100  1  3  568.902858 712.720848   6  49   6  49  1.055e+01  4.410e-02  1.974e-02  15   1  1.400e+00
SCT      0.000e+00  1.231e-02  3.012e-02  5.820e-02  1.090e-01  2.289e-01  3.618e-01  5.104e-01  6.809e-01  7.708e-01  8.305e-01  8.789e-01  9.018e-01  9.179e-01  1.000e+00
SCUPS    6.835e-03  6.985e-03  7.201e-03  7.410e-03  7.646e-03  8.027e-03  8.443e-03  9.031e-03  9.983e-03  1.067e-02  1.139e-02  1.232e-02  1.306e-02  1.376e-02  1.974e-02
