   Dtype Element Ion lvl    ion_pot         ex    g rad_rate          config islp ilv
LevMacro       8   3  96  -7.671223  95.999770  9.0    1e-09 2s2_2p_4f_3G4.0  340   1
LevMacro       8   3  97  -6.959016  96.711976  3.0    1e-09 2s_2p2_3p_3P1.0  311   6
LevMacro       8   3  98  -6.956537  96.714456  5.0    1e-09 2s_2p2_3p_3P2.0  311   6
LevMacro       8   3  99  -7.647269  96.023724 11.0    1e-09 2s2_2p_4f_3G5.0  340   1
LevMacro       8   3 100  -7.640784  96.030208  7.0    1e-09 2s2_2p_4f_3D3.0  320   3
LevMacro       8   3 101  -7.638181  96.032812  5.0    1e-09 2s2_2p_4f_3D2.0  320   3
LevMacro       8   3 102  -7.638838  96.032155  9.0    1e-09 2s2_2p_4f_1G4.0  140   1
LevMacro       8   3 103  -7.620079  96.050914  3.0    1e-09 2s2_2p_4f_3D1.0  320   3
LevMacro       8   3 104  -7.617451  96.053542  5.0    1e-09 2s2_2p_4f_1D2.0  120   5
LevMacro       8   3 105  -6.897446  96.773547  7.0    1e-09 2s2_2p_4d_1F3.0  131   2
LevMacro       8   3 106  -6.882419  96.788574  3.0    1e-09 2s2_2p_4d_1P1.0  111   5
LevMacro       8   3 107  -6.020129  97.650864  3.0    1e-09 2s_2p2_3d_5F1.0  530   1
LevMacro       8   3 108  -6.015306  97.655687  5.0    1e-09 2s_2p2_3d_5F2.0  530   1
LevMacro       8   3 109  -6.008164  97.662829  7.0    1e-09 2s_2p2_3d_5F3.0  530   1
LevMacro       8   3 110  -5.998791  97.672202  9.0    1e-09 2s_2p2_3d_5F4.0  530   1
LevMacro       8   3 111  -5.987260  97.683732 11.0    1e-09 2s_2p2_3d_5F5.0  530   1
LevMacro       8   3 112  -5.571626  98.099367  1.0    1e-09 2s_2p2_3d_5D0.0  520   1
LevMacro       8   3 113  -5.571787  98.099206  3.0    1e-09 2s_2p2_3d_5D1.0  520   1
LevMacro       8   3 114  -5.572332  98.098660  5.0    1e-09 2s_2p2_3d_5D2.0  520   1
LevMacro       8   3 115  -5.571031  98.099962  7.0    1e-09 2s_2p2_3d_5D3.0  520   1
LevMacro       8   3 116  -5.560975  98.110017  9.0    1e-09 2s_2p2_3d_5D4.0  520   1
LevMacro       8   3 117  -5.529285  98.141708  7.0    1e-09 2s_2p2_3d_5P3.0  510   2
LevMacro       8   3 118  -5.520594  98.150399  5.0    1e-09 2s_2p2_3d_5P2.0  510   2
LevMacro       8   3 119  -5.515820  98.155173  3.0    1e-09 2s_2p2_3d_5P1.0  510   2
LevMacro       8   3 120  -6.075773  97.595220  3.0    1e-09 2s_2p2_3s_3D1.0  320   4
LevMacro       8   3 121  -6.069834  97.601159  5.0    1e-09 2s_2p2_3s_3D2.0  320   4
LevMacro       8   3 122  -6.061081  97.609912  7.0    1e-09 2s_2p2_3s_3D3.0  320   4
LevMacro       8   3 123  -5.298115  98.372878  5.0    1e-09 2s_2p2_3d_3P2.0  310   6
LevMacro       8   3 124  -5.284551  98.386442  3.0    1e-09 2s_2p2_3d_3P1.0  310   6
LevMacro       8   3 125  -5.277868  98.393124  1.0    1e-09 2s_2p2_3d_3P0.0  310   6
LevMacro       8   3 126  -5.171217  98.499776  5.0    1e-09 2s_2p2_3d_3F2.0  330   2
LevMacro       8   3 127  -4.316862  99.354131  1.0    1e-09 2s2_2p_5s_3P0.0  311   7
LevMacro       8   3 128  -5.158669  98.512323  7.0    1e-09 2s_2p2_3d_3F3.0  330   2
LevMacro       8   3 129  -4.306645  99.364347  3.0    1e-09 2s2_2p_5s_3P1.0  311   7
LevMacro       8   3 130  -5.142650  98.528342  9.0    1e-09 2s_2p2_3d_3F4.0  330   2
LevMacro       8   3 131  -4.275736  99.395257  5.0    1e-09 2s2_2p_5s_3P2.0  311   7
LevMacro       8   3 132  -4.195108  99.475884  3.0    1e-09 2s2_2p_5s_1P1.0  111   6
LevMacro       8   3 133  -3.798282  99.872710  3.0    1e-09 2s2_2p_5p_1P1.0  110   3
LevMacro       8   3 134  -4.622410  99.048583  3.0    1e-09 2s_2p2_3d_3D1.0  320   5
LevMacro       8   3 135  -4.618827  99.052166  5.0    1e-09 2s_2p2_3d_3D2.0  320   5
LevMacro       8   3 136  -4.612677  99.058316  7.0    1e-09 2s_2p2_3d_3D3.0  320   5
LevMacro       8   3 137  -3.680608  99.990384  5.0    1e-09 2s2_2p_5p_1D2.0  120   6
LevMacro       8   3 138  -3.679406  99.991587  3.0    1e-09 2s2_2p_5p_3S1.0  300   3
LevMacro       8   3 139  -3.650381 100.020612  3.0    1e-09 2s2_2p_5p_3D1.0  320   6
LevMacro       8   3 140  -3.634771 100.036221  5.0    1e-09 2s2_2p_5p_3D2.0  320   6
LevMacro       8   3 141  -3.618331 100.052662  7.0    1e-09 2s2_2p_5p_3D3.0  320   6
LevMacro       8   3 142  -3.576783 100.094209  1.0    1e-09 2s2_2p_5p_3P0.0  310   7
LevMacro       8   3 143  -3.565402 100.105591  3.0    1e-09 2s2_2p_5p_3P1.0  310   7
LevMacro       8   3 144  -3.552656 100.118337  5.0    1e-09 2s2_2p_5p_3P2.0  310   7
LevMacro       8   3 145  -3.183057 100.487936  1.0    1e-09 2s2_2p_5p_1S0.0  100   5
LevMacro       8   3 146  -5.153276  98.517717  5.0    1e-09 2s2_2p_5d_3F2.0  331   3
LevMacro       8   3 147  -3.088605 100.582387  7.0    1e-09 2s2_2p_5d_3F3.0  331   3
LevMacro       8   3 148  -3.073938 100.597055  5.0    1e-09 2s2_2p_5d_1D2.0  121   4
LevMacro       8   3 149  -3.067243 100.603750  9.0    1e-09 2s2_2p_5d_3F4.0  331   3
LevMacro       8   3 150  -3.005412 100.665581  3.0    1e-09 2s2_2p_5d_3D1.0  321   5
LevMacro       8   3 151  -3.000936 100.670057  5.0    1e-09 2s2_2p_5d_3D2.0  321   5
