SCUPS    3.059e-02  2.997e-02  2.684e-02  2.559e-02  2.370e-02  1.950e-02  1.643e-02  1.416e-02  1.168e-02  1.029e-02  9.384e-03  8.683e-03  8.423e-03  8.335e-03  9.392e-03
CSTREN Line   8   2 418.879000  0.002655  4  4    0.000000  29.599244   1  59   1  59  2.223e+00  1.062e-02  1.911e-02  15   1  1.100e+00
SCT      0.000e+00  2.126e-02  5.142e-02  9.759e-02  1.771e-01  3.464e-01  5.084e-01  6.639e-01  8.141e-01  8.818e-01  9.217e-01  9.503e-01  9.623e-01  9.700e-01  1.000e+00
SCUPS    6.704e-02  6.525e-02  5.339e-02  4.979e-02  4.592e-02  3.782e-02  3.218e-02  2.786e-02  2.327e-02  2.066e-02  1.889e-02  1.756e-02  1.707e-02  1.686e-02  1.911e-02
CSTREN Line   8   2 418.596000  0.004087  4  6    0.000000  29.619242   1  61   1  61  2.225e+00  1.635e-02  2.939e-02  15   1  1.100e+00
SCT      0.000e+00  2.124e-02  5.138e-02  9.751e-02  1.769e-01  3.462e-01  5.082e-01  6.638e-01  8.140e-01  8.817e-01  9.217e-01  9.503e-01  9.622e-01  9.700e-01  1.000e+00
SCUPS    6.920e-02  6.974e-02  6.476e-02  6.612e-02  6.426e-02  5.476e-02  4.736e-02  4.146e-02  3.504e-02  3.126e-02  2.872e-02  2.677e-02  2.607e-02  2.579e-02  2.939e-02
CSTREN Line   8   2 416.095000  0.000001  4  2    0.000000  29.797285   1  62   1  62  2.245e+00  4.000e-06  1.350e-06  15   4  1.100e+00
SCT      0.000e+00  2.105e-02  5.094e-02  9.673e-02  1.757e-01  3.442e-01  5.061e-01  6.619e-01  8.129e-01  8.811e-01  9.213e-01  9.501e-01  9.621e-01  9.699e-01  1.000e+00
SCUPS    3.060e-01  2.927e-01  2.489e-01  2.208e-01  1.903e-01  1.356e-01  9.483e-02  5.994e-02  2.709e-02  1.335e-02  6.656e-03  3.055e-03  1.963e-03  1.410e-03  1.350e-06
CSTREN Line   8   2 415.770000  0.000001  4  4    0.000000  29.820507   1  63   1  63  2.247e+00  4.000e-06  6.140e-06  15   4  1.100e+00
SCT      0.000e+00  2.103e-02  5.090e-02  9.665e-02  1.755e-01  3.440e-01  5.059e-01  6.618e-01  8.128e-01  8.810e-01  9.213e-01  9.500e-01  9.621e-01  9.699e-01  1.000e+00
SCUPS    6.343e-01  6.070e-01  4.959e-01  4.388e-01  3.772e-01  2.684e-01  1.877e-01  1.185e-01  5.343e-02  2.647e-02  1.314e-02  6.028e-03  3.856e-03  2.766e-03  6.140e-06
CSTREN Line   8   2 406.887000  0.000001  4  2    0.000000  30.471552   1  68   1  68  2.287e+00  4.000e-06  6.910e-03  15   2  1.424e-01
SCT      0.000e+00  1.532e-02  3.745e-02  7.219e-02  1.347e-01  2.801e-01  4.376e-01  6.088e-01  7.955e-01  8.861e-01  9.396e-01  9.749e-01  9.873e-01  9.936e-01  1.000e+00
SCUPS    1.275e-02  1.280e-02  1.430e-02  1.440e-02  1.340e-02  1.110e-02  9.710e-03  8.830e-03  7.890e-03  7.230e-03  6.770e-03  6.540e-03  6.550e-03  6.630e-03  6.910e-03
CSTREN Line   8   2 406.807000  0.000001  4  4    0.000000  30.477540   1  69   1  69  2.287e+00  4.000e-06  1.370e-02  15   2  1.424e-01
SCT      0.000e+00  1.532e-02  3.745e-02  7.219e-02  1.347e-01  2.801e-01  4.376e-01  6.088e-01  7.955e-01  8.861e-01  9.396e-01  9.749e-01  9.873e-01  9.936e-01  1.000e+00
SCUPS    2.639e-02  2.630e-02  2.910e-02  2.890e-02  2.670e-02  2.200e-02  1.930e-02  1.760e-02  1.580e-02  1.440e-02  1.350e-02  1.300e-02  1.300e-02  1.310e-02  1.370e-02
CSTREN Line   8   2 406.664000  0.000001  4  6    0.000000  30.488277   1  70   1  70  2.288e+00  4.000e-06  2.030e-02  15   2  1.423e-01
SCT      0.000e+00  1.532e-02  3.745e-02  7.219e-02  1.347e-01  2.801e-01  4.376e-01  6.088e-01  7.955e-01  8.861e-01  9.396e-01  9.749e-01  9.873e-01  9.936e-01  1.000e+00
SCUPS    4.079e-02  4.040e-02  4.330e-02  4.240e-02  3.900e-02  3.220e-02  2.830e-02  2.600e-02  2.340e-02  2.140e-02  2.010e-02  1.930e-02  1.930e-02  1.950e-02  2.030e-02
CSTREN Line   8   2 406.456000  0.000001  4  8    0.000000  30.503899   1  71   1  71  2.289e+00  4.000e-06  2.770e-02  15   2  1.422e-01
SCT      0.000e+00  1.532e-02  3.745e-02  7.219e-02  1.347e-01  2.801e-01  4.376e-01  6.088e-01  7.955e-01  8.861e-01  9.396e-01  9.749e-01  9.873e-01  9.936e-01  1.000e+00
SCUPS    6.122e-02  6.030e-02  6.170e-02  5.960e-02  5.460e-02  4.460e-02  3.880e-02  3.520e-02  3.140e-02  2.870e-02  2.690e-02  2.600e-02  2.610e-02  2.650e-02  2.770e-02
CSTREN Line   8   2 395.181000  0.000002  4  6    0.000000  31.374224   1  84   1  84  2.358e+00  7.015e-06  1.190e-05  15   4  1.100e+00
SCT      0.000e+00  2.006e-02  4.863e-02  9.254e-02  1.687e-01  3.334e-01  4.944e-01  6.518e-01  8.067e-01  8.773e-01  9.191e-01  9.490e-01  9.614e-01  9.694e-01  1.000e+00
SCUPS    5.679e-02  5.202e-02  4.322e-02  3.285e-02  2.503e-02  1.574e-02  9.496e-03  5.224e-03  2.333e-03  1.287e-03  7.536e-04  4.230e-04  3.042e-04  2.355e-04  1.190e-05
CSTREN Line   8   2 394.023000  0.000020  4  4    0.000000  31.466419   1  85   1  85  2.364e+00  8.096e-05  1.370e-04  15   4  1.100e+00
SCT      0.000e+00  2.001e-02  4.851e-02  9.233e-02  1.684e-01  3.329e-01  4.938e-01  6.513e-01  8.063e-01  8.771e-01  9.190e-01  9.489e-01  9.614e-01  9.694e-01  1.000e+00
SCUPS    1.162e-01  1.069e-01  7.268e-02  5.304e-02  3.944e-02  2.527e-02  1.689e-02  1.024e-02  4.389e-03  2.166e-03  1.113e-03  5.629e-04  3.981e-04  3.165e-04  1.370e-04
CSTREN Line   8   2 394.027000  0.000004  4  2    0.000000  31.466121   1  86   1  86  2.364e+00  1.472e-05  2.491e-05  15   4  1.100e+00
SCT      0.000e+00  2.001e-02  4.851e-02  9.233e-02  1.684e-01  3.329e-01  4.938e-01  6.513e-01  8.063e-01  8.771e-01  9.190e-01  9.489e-01  9.614e-01  9.694e-01  1.000e+00
SCUPS    4.577e-02  4.226e-02  3.105e-02  2.352e-02  1.806e-02  1.190e-02  8.020e-03  4.866e-03  2.073e-03  1.010e-03  5.082e-04  2.450e-04  1.652e-04  1.249e-04  2.491e-05
CSTREN Line   8   2 393.178000  0.000005  4  4    0.000000  31.534015   1  87   1  87  2.366e+00  1.917e-05  3.241e-05  15   4  1.100e+00
SCT      0.000e+00  2.000e-02  4.847e-02  9.226e-02  1.683e-01  3.327e-01  4.936e-01  6.511e-01  8.062e-01  8.770e-01  9.190e-01  9.489e-01  9.614e-01  9.694e-01  1.000e+00
SCUPS    2.849e-01  2.663e-01  1.917e-01  1.524e-01  1.230e-01  8.541e-02  6.164e-02  4.063e-02  2.021e-02  1.115e-02  6.377e-03  3.513e-03  2.507e-03  1.927e-03  3.241e-05
CSTREN Line   8   2 393.100000  0.000029  4  6    0.000000  31.540314   1  88   1  88  2.367e+00  1.178e-04  1.991e-04  15   4  1.100e+00
SCT      0.000e+00  1.999e-02  4.845e-02  9.222e-02  1.682e-01  3.326e-01  4.935e-01  6.510e-01  8.062e-01  8.770e-01  9.189e-01  9.489e-01  9.614e-01  9.694e-01  1.000e+00
SCUPS    3.616e-01  3.403e-01  2.586e-01  2.133e-01  1.745e-01  1.246e-01  9.035e-02  6.078e-02  3.030e-02  1.678e-02  9.611e-03  5.342e-03  3.837e-03  2.977e-03  1.991e-04
CSTREN Line   8   2 392.393000  0.000439  4  2    0.000000  31.597136   1  91   1  91  2.371e+00  1.755e-03  2.961e-03  15   1  1.100e+00
SCT      0.000e+00  1.996e-02  4.837e-02  9.208e-02  1.680e-01  3.323e-01  4.931e-01  6.507e-01  8.060e-01  8.769e-01  9.189e-01  9.488e-01  9.614e-01  9.694e-01  1.000e+00
SCUPS    7.839e-03  7.744e-03  7.006e-03  6.813e-03  6.638e-03  6.376e-03  6.355e-03  6.117e-03  5.079e-03  4.093e-03  3.323e-03  2.774e-03  2.605e-03  2.540e-03  2.961e-03
CSTREN Line   8   2 392.339000  0.003543  4  4    0.000000  31.601438   1  92   1  92  2.371e+00  1.417e-02  2.391e-02  15   1  1.100e+00
SCT      0.000e+00  1.996e-02  4.837e-02  9.208e-02  1.680e-01  3.323e-01  4.931e-01  6.507e-01  8.060e-01  8.769e-01  9.189e-01  9.488e-01  9.614e-01  9.694e-01  1.000e+00
SCUPS    1.886e-02  1.869e-02  1.667e-02  1.634e-02  1.627e-02  1.589e-02  1.618e-02  1.683e-02  1.704e-02  1.705e-02  1.721e-02  1.754e-02  1.788e-02  1.829e-02  2.391e-02
CSTREN Line   8   2 392.316000  0.012183  4  6    0.000000  31.603298   1  93   1  93  2.371e+00  4.873e-02  8.221e-02  15   1  1.100e+00
SCT      0.000e+00  1.996e-02  4.837e-02  9.208e-02  1.680e-01  3.323e-01  4.931e-01  6.507e-01  8.060e-01  8.769e-01  9.189e-01  9.488e-01  9.614e-01  9.694e-01  1.000e+00
