   Dtype Element Ion lvl    ion_pot         ex    g rad_rate      config islp ilv
LevMacro       7   4 111  -4.263039 164.795067  5.0    1e-09 2p_4d_3F2.0  331   4
LevMacro       7   4 112  -4.247913 164.810193  7.0    1e-09 2p_4d_3F3.0  331   4
LevMacro       7   4 113  -4.484972 164.573134  5.0    1e-09 2p_4d_1D2.0  121   2
LevMacro       7   4 114  -4.235638 164.822467  9.0    1e-09 2p_4d_3F4.0  331   4
LevMacro       7   4 115  -4.191004 164.867102  5.0    1e-09 2p_4p_1D2.0  120   8
LevMacro       7   4 116  -3.864924 165.193182  3.0    1e-09 2p_4d_3D1.0  321   2
LevMacro       7   4 117  -3.862072 165.196034  5.0    1e-09 2p_4d_3D2.0  321   2
LevMacro       7   4 118  -3.854757 165.203349  7.0    1e-09 2p_4d_3D3.0  321   2
LevMacro       7   4 119  -3.850665 165.207440  7.0    1e-09 2p_4f_1F3.0  130   1
LevMacro       7   4 120  -3.843102 165.215004  5.0    1e-09 2p_4f_3F2.0  330   1
LevMacro       7   4 121  -3.840499 165.217607  7.0    1e-09 2p_4f_3F3.0  330   1
LevMacro       7   4 122  -3.837895 165.220211  9.0    1e-09 2p_4f_3F4.0  330   1
LevMacro       7   4 123  -3.765860 165.292246  5.0    1e-09 2p_4d_3P2.0  311  10
LevMacro       7   4 124  -3.758669 165.299437  3.0    1e-09 2p_4d_3P1.0  311  10
LevMacro       7   4 125  -3.755445 165.302661  1.0    1e-09 2p_4d_3P0.0  311  10
LevMacro       7   4 126  -3.779994 165.278112  7.0    1e-09 2p_4f_3G3.0  340   2
LevMacro       7   4 127  -3.775654 165.282451  9.0    1e-09 2p_4f_3G4.0  340   2
LevMacro       7   4 128  -3.766604 165.291502 11.0    1e-09 2p_4f_3G5.0  340   2
LevMacro       7   4 129  -3.749122 165.308984  9.0    1e-09 2p_4f_1G4.0  140   2
LevMacro       7   4 130  -3.557441 165.500665  7.0    1e-09 2p_4f_3D3.0  320   8
LevMacro       7   4 131  -3.552482 165.505624  5.0    1e-09 2p_4f_3D2.0  320   8
LevMacro       7   4 132  -3.544795 165.513311  3.0    1e-09 2p_4f_3D1.0  320   8
LevMacro       7   4 133  -3.514542 165.543563  5.0    1e-09 2p_4f_1D2.0  120   9
LevMacro       7   4 134  -3.803923 165.254183  1.0    1e-09 2p_4p_1S0.0  100   9
LevMacro       7   4 135  -4.192616 164.865490  7.0    1e-09 2p_4d_1F3.0  131   3
LevMacro       7   4 136  -3.263845 165.794261  3.0    1e-09 2p_4d_1P1.0  111  10
LevMacro       7   4 137   0.185042 169.243148  1.0    1e-09 2p_5s_3P0.0  311  11
LevMacro       7   4 138   0.196201 169.254307  3.0    1e-09 2p_5s_3P1.0  311  11
LevMacro       7   4 139   0.216782 169.274888  5.0    1e-09 2p_5s_3P2.0  311  11
LevMacro       7   4 140   0.456693 169.514799  3.0    1e-09 2p_5s_1P1.0  111  11
LevMacro       7   4 141   0.617750 169.675855  3.0    1e-09 2p_5p_1P1.0  110   3
LevMacro       7   4 142   0.670195 169.728301  3.0    1e-09 2p_5p_3D1.0  320   9
LevMacro       7   4 143   0.678254 169.736360  5.0    1e-09 2p_5p_3D2.0  320   9
LevMacro       7   4 144   0.695612 169.753718  7.0    1e-09 2p_5p_3D3.0  320   9
LevMacro       7   4 145   0.857660 169.915766  1.0    1e-09 2p_5p_3P0.0  310   4
LevMacro       7   4 146   0.861008 169.919114  3.0    1e-09 2p_5p_3P1.0  310   4
