   Dtype Element Ion lvl     ion_pot         ex    g rad_rate      config islp ilv
LevMacro       8   5 109   -9.014855 285.968797  9.0    1e-09 2p_4f_1G4.0  140   2
LevMacro       8   5 110   -9.422344 285.561309  7.0    1e-09 2p_4f_3D3.0  320   6
LevMacro       8   5 111   -9.405110 285.578543  5.0    1e-09 2p_4f_3D2.0  320   6
LevMacro       8   5 112   -9.388992 285.594661  3.0    1e-09 2p_4f_3D1.0  320   6
LevMacro       8   5 113   -9.299723 285.683930  5.0    1e-09 2p_4f_1D2.0  120   7
LevMacro       8   5 114   -8.866892 286.116761  7.0    1e-09 2p_4d_1F3.0  131   4
LevMacro       8   5 115   -9.822195 285.161457  1.0    1e-09 2p_4p_1S0.0  100   7
LevMacro       8   5 116   -8.826721 286.156932  3.0    1e-09 2p_4d_1P1.0  111   8
LevMacro       8   5 117   -3.359855 291.623797  1.0    1e-09 2p_5s_3P0.0  311   9
LevMacro       8   5 118   -3.341134 291.642519  3.0    1e-09 2p_5s_3P1.0  311   9
LevMacro       8   5 119   -3.293896 291.689757  5.0    1e-09 2p_5s_3P2.0  311   9
LevMacro       8   5 120   -3.046050 291.937603  3.0    1e-09 2p_5s_1P1.0  111   9
LevMacro       8   5 121   -2.488614 292.495039  3.0    1e-09 2p_5p_1P1.0  110   3
LevMacro       8   5 122   -2.713770 292.269882  3.0    1e-09 2p_5p_3D1.0  320   7
LevMacro       8   5 123   -2.699140 292.284512  5.0    1e-09 2p_5p_3D2.0  320   7
LevMacro       8   5 124   -2.375912 292.607741  7.0    1e-09 2p_5p_3D3.0  320   7
LevMacro       8   5 125   -2.528537 292.455116  3.0    1e-09 2p_5p_3S1.0  300   6
LevMacro       8   5 126   -2.206176 292.777476  1.0    1e-09 2p_5p_3P0.0  310   4
LevMacro       8   5 127   -2.185719 292.797934  3.0    1e-09 2p_5p_3P1.0  310   4
LevMacro       8   5 128   -2.168113 292.815540  5.0    1e-09 2p_5p_3P2.0  310   4
LevMacro       8   5 129   -2.311935 292.671717  5.0    1e-09 2p_5d_3F2.0  331   5
LevMacro       8   5 130   -2.274616 292.709037  7.0    1e-09 2p_5d_3F3.0  331   5
LevMacro       8   5 131   -1.978912 293.004741  5.0    1e-09 2p_5d_1D2.0  121   3
LevMacro       8   5 132   -2.240892 292.742760  9.0    1e-09 2p_5d_3F4.0  331   5
LevMacro       8   5 133   -2.009784 292.973868  5.0    1e-09 2p_5p_1D2.0  120   8
LevMacro       8   5 134   -1.813268 293.170384  3.0    1e-09 2p_5d_3D1.0  321   3
LevMacro       8   5 135   -1.793927 293.189726  5.0    1e-09 2p_5d_3D2.0  321   3
LevMacro       8   5 136   -1.777189 293.206464  7.0    1e-09 2p_5d_3D3.0  321   3
LevMacro       8   5 137   -2.060742 292.922910  7.0    1e-09 2p_5f_1F3.0  130   2
LevMacro       8   5 138   -2.048715 292.934937  5.0    1e-09 2p_5f_3F2.0  330   2
LevMacro       8   5 139   -2.046732 292.936921  7.0    1e-09 2p_5f_3F3.0  330   2
LevMacro       8   5 140   -2.040656 292.942996  9.0    1e-09 2p_5f_3F4.0  330   2
LevMacro       8   5 141   -1.716560 293.267093  5.0    1e-09 2p_5d_3P2.0  311  10
LevMacro       8   5 142   -2.005693 292.977960  9.0    1e-09 2p_5g_3G4.0  341   1
LevMacro       8   5 143   -2.005693 292.977960  7.0    1e-09 2p_5g_3G3.0  341   1
LevMacro       8   5 144   -2.002097 292.981555  9.0    1e-09 2p_5g_1G4.0  141   1
LevMacro       8   5 145   -2.001477 292.982175 11.0    1e-09 2p_5g_3G5.0  341   1
LevMacro       8   5 146   -1.999989 292.983663  3.0    1e-09 2p_5d_3P1.0  311  10
LevMacro       8   5 147   -1.992302 292.991350  1.0    1e-09 2p_5d_3P0.0  311  10
LevMacro       8   5 148   -1.970233 293.013419  7.0    1e-09 2p_5f_3G3.0  340   3
LevMacro       8   5 149   -1.957959 293.025694  9.0    1e-09 2p_5f_3G4.0  340   3
LevMacro       8   5 150   -1.933410 293.050243  9.0    1e-09 2p_5g_3H4.0  351   1
LevMacro       8   5 151   -1.932294 293.051359 11.0    1e-09 2p_5g_3H5.0  351   1
LevMacro       8   5 152   -1.931922 293.051731 11.0    1e-09 2p_5f_3G5.0  340   3
LevMacro       8   5 153   -1.901049 293.082603 13.0    1e-09 2p_5g_3H6.0  351   1
LevMacro       8   5 154   -1.899810 293.083843 11.0    1e-09 2p_5g_1H5.0  151   1
LevMacro       8   5 155   -1.894354 293.089298  9.0    1e-09 2p_5g_3F4.0  331   6
LevMacro       8   5 156   -1.893734 293.089918  7.0    1e-09 2p_5g_1F3.0  131   5
LevMacro       8   5 157   -1.872161 293.111491  9.0    1e-09 2p_5f_1G4.0  140   3
LevMacro       8   5 158   -1.868937 293.114715  7.0    1e-09 2p_5f_3D3.0  320   8
LevMacro       8   5 159   -1.866458 293.117195  5.0    1e-09 2p_5g_3F2.0  331   6
LevMacro       8   5 160   -1.865590 293.118063  7.0    1e-09 2p_5g_3F3.0  331   6
LevMacro       8   5 161   -1.853811 293.129841  5.0    1e-09 2p_5f_3D2.0  320   8
LevMacro       8   5 162   -1.838437 293.145215  3.0    1e-09 2p_5f_3D1.0  320   8
LevMacro       8   5 163   -1.776445 293.207208  5.0    1e-09 2p_5f_1D2.0  120   9
LevMacro       8   5 164   -1.518680 293.464972  7.0    1e-09 2p_5d_1F3.0  131   6
LevMacro       8   5 165   -1.641301 293.342351  1.0    1e-09 2p_5p_1S0.0  100   8
LevMacro       8   5 166   -1.634978 293.348675  3.0    1e-09 2p_5d_1P1.0  111  10
