   Dtype z ion        Wave         f  gl  gu         el         eu ll ul
LinMacro 7   1   11419.711  0.000001 6.0 6.0  10.923967  12.009677 13 24
LinMacro 7   1    6903.164  0.000001 2.0 2.0  10.325965  12.122023  6 25
LinMacro 7   1    6919.289  0.000001 4.0 2.0  10.330150  12.122023  7 25
LinMacro 7   1    8596.362  0.233500 2.0 2.0  10.679729  12.122023  9 25
LinMacro 7   1    8658.255  0.060775 4.0 2.0  10.690039  12.122023 10 25
LinMacro 7   1    10417.09  0.000010 2.0 2.0  10.931817  12.122023 11 25
LinMacro 7   1   10396.082  0.000004 4.0 2.0  10.929412  12.122023 12 25
LinMacro 7   1    6886.211  0.000004 2.0 4.0  10.325965  12.126445  6 26
LinMacro 7   1    6902.256  0.000008 4.0 4.0  10.330150  12.126445  7 26
LinMacro 7   1    6924.619  0.000003 6.0 4.0  10.335952  12.126445  8 26
LinMacro 7   1    8570.088  0.108300 2.0 4.0  10.679729  12.126445  9 26
LinMacro 7   1    8631.601  0.300750 4.0 4.0  10.690039  12.126445 10 26
LinMacro 7   1   10378.532  0.000009 2.0 4.0  10.931817  12.126445 11 26
LinMacro 7   1    10357.68  0.000038 4.0 4.0  10.929412  12.126445 12 26
LinMacro 7   1   10310.781  0.000003 6.0 4.0  10.923967  12.126445 13 26
LinMacro 7   1    1003.372  0.000001 4.0 4.0   0.000000  12.356818  1 27
LinMacro 7   1    1243.306  0.071575 4.0 4.0   2.384623  12.356818  2 27
LinMacro 7   1    1243.171  0.005115 6.0 4.0   2.383543  12.356818  3 27
LinMacro 7   1    1411.931  0.026550 2.0 4.0   3.575590  12.356818  4 27
LinMacro 7   1    1411.919  0.003018 4.0 4.0   3.575514  12.356818  5 27
LinMacro 7   1   34328.046  0.000006 4.0 4.0  11.995641  12.356818 22 27
LinMacro 7   1   34767.686  0.001371 4.0 4.0  12.000208  12.356818 23 27
LinMacro 7   1   35715.982  0.000104 6.0 4.0  12.009677  12.356818 24 27
LinMacro 7   1    52805.73  0.000894 2.0 4.0  12.122023  12.356818 25 27
LinMacro 7   1    53819.29  0.000101 4.0 4.0  12.126445  12.356818 26 27
LinMacro 7   1    1003.377  0.000001 4.0 6.0   0.000000  12.356758  1 28
LinMacro 7   1    1243.313  0.008157 4.0 6.0   2.384623  12.356758  2 28
LinMacro 7   1    1243.179  0.074267 6.0 6.0   2.383543  12.356758  3 28
LinMacro 7   1    1411.928  0.023820 4.0 6.0   3.575514  12.356758  5 28
LinMacro 7   1   34773.537  0.000170 4.0 6.0  12.000208  12.356758 23 28
LinMacro 7   1   35722.157  0.001422 6.0 6.0  12.009677  12.356758 24 28
LinMacro 7   1    53833.31  0.000772 4.0 6.0  12.126445  12.356758 26 28
LinMacro 7   1     952.303  0.002697 4.0 6.0   0.000000  13.019471  1 47
LinMacro 7   1    1165.836  0.000051 4.0 6.0   2.384623  13.019471  2 47
LinMacro 7   1    1165.717  0.000017 6.0 6.0   2.383543  13.019471  3 47
LinMacro 7   1    1312.849  0.000023 4.0 6.0   3.575514  13.019471  5 47
LinMacro 7   1    9789.472  0.023910 4.0 6.0  11.752959  13.019471 16 47
LinMacro 7   1    9825.445  0.080800 6.0 6.0  11.757596  13.019471 17 47
LinMacro 7   1    9874.859  0.033225 8.0 6.0  11.763910  13.019471 18 47
LinMacro 7   1   10509.661  0.315500 4.0 6.0  11.839749  13.019471 20 47
LinMacro 7   1   10552.532  0.212000 6.0 6.0  11.844541  13.019471 21 47
LinMacro 7   1   12109.905  0.039625 4.0 6.0  11.995641  13.019471 22 47
LinMacro 7   1   12164.167  0.000639 4.0 6.0  12.000208  13.019471 23 47
LinMacro 7   1   12278.225  0.000526 6.0 6.0  12.009677  13.019471 24 47
LinMacro 7   1   13883.677  0.000460 4.0 6.0  12.126445  13.019471 26 47
