   Dtype z ion      Wave         f   gl   gu         el         eu ll ul
LinMacro 6   3   602.971  0.000001  5.0  1.0  18.086430  38.648751  9 26
LinMacro 6   3  1922.697  0.003593  3.0  1.0  32.200260  38.648751 15 26
LinMacro 6   3   477.625  0.007460  3.0  1.0  12.690100  38.648751  5 26
LinMacro 6   3  1894.291  0.093433  3.0  1.0  32.103565  38.648751 13 26
LinMacro 6   3  2092.777  0.023213  3.0  1.0  33.477255  39.401674 17 27
LinMacro 6   3   554.509  0.001069  3.0  1.0  17.042266  39.401674  7 27
LinMacro 6   3   376.865  0.000001  5.0  1.0   6.502647  39.401674  4 27
LinMacro 6   3  1722.061  0.000001  5.0  1.0  32.201885  39.401674 16 27
LinMacro 6   3   11995.0  0.117500  3.0  1.0  38.368012  39.401674 21 27
LinMacro 6   3  1256.577  0.007120  3.0  1.0  29.534809  39.401674 11 27
LinMacro 6   3   11991.0  0.353333  3.0  3.0  38.368012  39.401959 21 28
LinMacro 6   3  1256.542  0.021363  3.0  3.0  29.534809  39.401959 11 28
LinMacro 6   3   376.862  0.000001  5.0  3.0   6.502647  39.401959  4 28
LinMacro 6   3  2092.726  0.031420  5.0  3.0  33.477391  39.401959 18 28
LinMacro 6   3  2092.678  0.017400  3.0  3.0  33.477255  39.401959 17 28
LinMacro 6   3   581.665  0.000001  5.0  3.0  18.086430  39.401959  9 28
LinMacro 6   3  1721.994  0.000001  5.0  3.0  32.201885  39.401959 16 28
LinMacro 6   3   554.413  0.003230  1.0  3.0  17.038708  39.401959  6 28
LinMacro 6   3   554.648  0.000803  5.0  3.0  17.048168  39.401959  8 28
LinMacro 6   3   376.782  0.000001  3.0  3.0   6.495667  39.401959  3 28
LinMacro 6   3   554.502  0.000798  3.0  3.0  17.042266  39.401959  7 28
LinMacro 6   3  2092.638  0.041829  7.0  5.0  33.477751  39.402554 19 29
LinMacro 6   3   11984.0  0.589333  3.0  5.0  38.368012  39.402554 21 29
LinMacro 6   3  1256.466  0.035533  3.0  5.0  29.534809  39.402554 11 29
LinMacro 6   3   376.855  0.000001  5.0  5.0   6.502647  39.402554  4 29
LinMacro 6   3   376.741  0.000001  1.0  5.0   6.492728  39.402554  2 29
LinMacro 6   3  2092.515  0.010442  5.0  5.0  33.477391  39.402554 18 29
LinMacro 6   3  2092.467  0.001159  3.0  5.0  33.477255  39.402554 17 29
LinMacro 6   3  1721.852  0.000001  5.0  5.0  32.201885  39.402554 16 29
LinMacro 6   3   554.633  0.002410  5.0  5.0  17.048168  39.402554  8 29
LinMacro 6   3  1721.464  0.000001  3.0  5.0  32.200260  39.402554 15 29
LinMacro 6   3   376.775  0.000001  3.0  5.0   6.495667  39.402554  3 29
LinMacro 6   3   554.487  0.001352  3.0  5.0  17.042266  39.402554  7 29
LinMacro 6   3  1666.256  0.000236  1.0  3.0  32.199554  39.640481 14 30
LinMacro 6   3   460.049  0.088633  3.0  3.0  12.690100  39.640481  5 30
LinMacro 6   3    374.07  0.000021  3.0  3.0   6.495667  39.640481  3 30
LinMacro 6   3  1645.033  0.234100  3.0  3.0  32.103565  39.640481 13 30
LinMacro 6   3   10294.0  0.045967  3.0  3.0  38.436092  39.640481 25 30
LinMacro 6   3   374.037  0.000049  1.0  3.0   6.492728  39.640481  2 30
LinMacro 6   3  1666.413  0.007580  3.0  3.0  32.200260  39.640481 15 30
LinMacro 6   3   575.228  0.000001  5.0  3.0  18.086430  39.640481  9 30
LinMacro 6   3  7597.395  0.011207  3.0  3.0  38.218201  39.850139 23 31
LinMacro 6   3   27664.0  0.077333  3.0  3.0  39.401959  39.850139 28 31
LinMacro 6   3   7578.79  0.045330  1.0  3.0  38.214196  39.850139 22 31
LinMacro 6   3  7637.067  0.000441  5.0  3.0  38.226682  39.850139 24 31
LinMacro 6   3  1620.594  0.506000  1.0  3.0  32.199554  39.850139 14 31
LinMacro 6   3   456.497  0.000032  3.0  3.0  12.690100  39.850139  5 31
LinMacro 6   3   371.719  0.039200  3.0  3.0   6.495667  39.850139  3 31
LinMacro 6   3  1600.512  0.003543  3.0  3.0  32.103565  39.850139 13 31
LinMacro 6   3   27647.0  0.309500  1.0  3.0  39.401674  39.850139 27 31
LinMacro 6   3   371.686  0.156800  1.0  3.0   6.492728  39.850139  2 31
LinMacro 6   3   27701.0  0.003090  5.0  3.0  39.402554  39.850139 29 31
LinMacro 6   3  1621.087  0.005086  5.0  3.0  32.201885  39.850139 16 31
LinMacro 6   3  1620.743  0.123200  3.0  3.0  32.200260  39.850139 15 31
LinMacro 6   3   371.797  0.001568  5.0  3.0   6.502647  39.850139  4 31
LinMacro 6   3  7628.074  0.006524  5.0  5.0  38.226682  39.852061 24 32
LinMacro 6   3   27546.0  0.233267  3.0  5.0  39.401959  39.852061 28 32
LinMacro 6   3   371.775  0.023520  5.0  5.0   6.502647  39.852061  4 32
LinMacro 6   3   27583.0  0.046600  5.0  5.0  39.402554  39.852061 29 32
LinMacro 6   3  7588.495  0.033090  3.0  5.0  38.218201  39.852061 23 32
LinMacro 6   3  1620.681  0.075880  5.0  5.0  32.201885  39.852061 16 32
LinMacro 6   3  1600.116  0.014110  3.0  5.0  32.103565  39.852061 13 32
LinMacro 6   3  1620.338  0.365000  3.0  5.0  32.200260  39.852061 15 32
LinMacro 6   3   371.697  0.117633  3.0  5.0   6.495667  39.852061  3 32
LinMacro 6   3   27407.0  0.262800  5.0  7.0  39.402554  39.854950 29 33
LinMacro 6   3   371.743  0.131460  5.0  7.0   6.502647  39.854950  4 33
LinMacro 6   3  7614.533  0.035500  5.0  7.0  38.226682  39.854950 24 33
LinMacro 6   3  1620.069  0.421600  5.0  7.0  32.201885  39.854950 16 33
LinMacro 6   3    370.98  0.000001  5.0  5.0   6.502647  39.923588  4 34
LinMacro 6   3   370.869  0.000001  1.0  5.0   6.492728  39.923588  2 34
