   Dtype Element Ion lvl    ion_pot        ex    g rad_rate         config islp ilv
LevMacro       6   2 168  11.051316 46.694925  4.0    1e-09   2p2_3d_4F1.5  430   2
LevMacro       6   2 169  11.052904 46.696513  6.0    1e-09   2p2_3d_4F2.5  430   2
LevMacro       6   2 170  11.055109 46.698718  8.0    1e-09   2p2_3d_4F3.5  430   2
LevMacro       6   2 171  11.057988 46.701597 10.0    1e-09   2p2_3d_4F4.5  430   2
LevMacro       6   2 172  11.260715 46.904324  4.0    1e-09   2p2_3d_2P1.5  210   7
LevMacro       6   2 173  11.264496 46.908105  2.0    1e-09   2p2_3d_2P0.5  210   7
LevMacro       6   2 174  11.340770 46.984379  2.0    1e-09   2p2_3d_4D0.5  420   4
LevMacro       6   2 175  11.341216 46.984825  4.0    1e-09   2p2_3d_4D1.5  420   4
LevMacro       6   2 176  11.341998 46.985607  6.0    1e-09   2p2_3d_4D2.5  420   4
LevMacro       6   2 177  11.343200 46.986809  8.0    1e-09   2p2_3d_4D3.5  420   4
LevMacro       6   2 178  11.353382 46.996991  6.0    1e-09   2p2_3p_2F2.5  231   6
LevMacro       6   2 179  11.354854 46.998463  8.0    1e-09   2p2_3p_2F3.5  231   6
LevMacro       6   2 180  11.482140 47.125749  6.0    1e-09   2p2_3d_4P2.5  410   5
LevMacro       6   2 181  11.484310 47.127919  4.0    1e-09   2p2_3d_4P1.5  410   5
LevMacro       6   2 182  11.485596 47.129205  2.0    1e-09   2p2_3d_4P0.5  410   5
LevMacro       6   2 183  11.554447 47.198056  6.0    1e-09   2p2_3d_2F2.5  230   2
LevMacro       6   2 184  11.559863 47.203472  8.0    1e-09   2p2_3d_2F3.5  230   2
LevMacro       6   2 185  12.090247 47.733856  4.0    1e-09   2p2_3p_2D1.5  221   7
LevMacro       6   2 186  12.090332 47.733942  6.0    1e-09   2p2_3p_2D2.5  221   7
LevMacro       6   2 187  12.128683 47.772292  4.0    1e-09   2p2_3d_2D1.5  220  11
LevMacro       6   2 188  12.130221 47.773830  6.0    1e-09   2p2_3d_2D2.5  220  11
LevMacro       6   2 189  12.463108 48.106717  2.0    1e-09   2p2_3p_2P0.5  211  13
LevMacro       6   2 190  12.465945 48.109554  4.0    1e-09   2p2_3p_2P1.5  211  13
LevMacro       6   2 191  12.937970 48.581579  8.0    1e-09   2p2_3d_2F3.5  230   2
LevMacro       6   2 192  12.938726 48.582335  6.0    1e-09   2p2_3d_2F2.5  230   2
LevMacro       6   2 193  12.944243 48.587852  8.0    1e-09   2p2_3d_2G3.5  240   2
LevMacro       6   2 194  12.947006 48.590615 10.0    1e-09   2p2_3d_2G4.5  240   2
LevMacro       6   2 195  12.951620 48.595229  4.0    1e-09   2p2_3d_2D1.5  220  11
LevMacro       6   2 196  13.106613 48.750222  6.0    1e-09   2p2_3d_2D2.5  220  11
LevMacro       6   2 197  13.106788 48.750397  2.0    1e-09   2p2_3d_2S0.5  200   8
LevMacro       6   2 198  13.217072 48.860681  2.0    1e-09   2p2_3d_2P0.5  210   7
LevMacro       6   2 199  13.217518 48.861127  4.0    1e-09   2p2_3d_2P1.5  210   7
LevMacro       6   2 200  13.271552 48.915161  2.0    1e-09   2p2_3s_2S0.5  200   9
LevMacro       6   2 201  13.349635 48.993244  2.0    1e-09   2p2_3p_2P0.5  211  13
LevMacro       6   2 202  13.353331 48.996940  4.0    1e-09   2p2_3p_2P1.5  211  13
LevMacro       6   2 203  13.364974 49.008583  6.0    1e-09   2p2_3d_2D2.5  220  11
LevMacro       6   2 204  13.473124 49.116733  4.0    1e-09   2p2_3d_2D1.5  220  11
