   Dtype Element Ion lvl     ion_pot          ex    g rad_rate      config islp ilv
LevMacro       8   7 134  470.542683 1642.977556  5.0    1e-09   2p2_3P2.0  310   1
LevMacro       8   7 135  473.850724 1646.285597  5.0    1e-09   2p2_1D2.0  120   7
LevMacro       8   7 136  474.795860 1647.230734  3.0    1e-09 2s.2p_1P1.0  111   8
LevMacro       8   7 137  486.130681 1658.565555  1.0    1e-09   2p2_1S0.0  100  10
LevMacro       8   7 138  569.864238 1742.299111  3.0    1e-09 2s.3s_3S1.0  300   8
LevMacro       8   7 139  570.830328 1743.265201  3.0    1e-09 2s.3p_1P1.0  111   9
LevMacro       8   7 140  573.206622 1745.641495  1.0    1e-09 2s.3s_1S0.0  100  11
LevMacro       8   7 141  573.319076 1745.753950  3.0    1e-09 2p.3p_3D1.0  320   7
LevMacro       8   7 142  573.384045 1745.818918  5.0    1e-09 2p.3p_3D2.0  320   7
LevMacro       8   7 143  573.453972 1745.888845  7.0    1e-09 2p.3p_3D3.0  320   7
LevMacro       8   7 144  573.455584 1745.890457  3.0    1e-09 2p.3p_1P1.0  110   1
LevMacro       8   7 145  573.638585 1746.073459  1.0    1e-09 2s.3p_3P0.0  311   9
LevMacro       8   7 146  573.645901 1746.080774  3.0    1e-09 2s.3p_3P1.0  311   9
LevMacro       8   7 147  573.660035 1746.094908  5.0    1e-09 2s.3p_3P2.0  311   9
LevMacro       8   7 148  574.337612 1746.772486  1.0    1e-09 2p.3s_3P0.0  311  10
LevMacro       8   7 149  574.380387 1746.815260  3.0    1e-09 2p.3s_3P1.0  311  10
LevMacro       8   7 150  574.465813 1746.900686  5.0    1e-09 2p.3s_3P2.0  311  10
LevMacro       8   7 151  575.990083 1748.424956  5.0    1e-09 2p.3d_3F2.0  331   6
LevMacro       8   7 152  576.047612 1748.482485  7.0    1e-09 2p.3d_3F3.0  331   6
LevMacro       8   7 153  576.114067 1748.548941  9.0    1e-09 2p.3d_3F4.0  331   6
LevMacro       8   7 154  576.224290 1748.659163  5.0    1e-09 2p.3d_1D2.0  121   1
LevMacro       8   7 155  576.874219 1749.309092  5.0    1e-09 2s.3d_1D2.0  120   8
LevMacro       8   7 156  576.931500 1749.366373  3.0    1e-09 2s.3d_3D1.0  320   8
LevMacro       8   7 157  576.950469 1749.385343  5.0    1e-09 2s.3d_3D2.0  320   8
LevMacro       8   7 158  576.970555 1749.405428  7.0    1e-09 2s.3d_3D3.0  320   8
LevMacro       8   7 159  577.484596 1749.919470  1.0    1e-09 2p.3p_3P0.0  310   2
LevMacro       8   7 160  577.505054 1749.939927  3.0    1e-09 2p.3p_3P1.0  310   2
LevMacro       8   7 161  577.572997 1750.007871  5.0    1e-09 2p.3p_3P2.0  310   2
LevMacro       8   7 162  577.608829 1750.043702  3.0    1e-09 2p.3p_3S1.0  300   9
LevMacro       8   7 163  578.418574 1750.853448  3.0    1e-09 2p.3d_3D1.0  321   1
LevMacro       8   7 164  578.438660 1750.873533  5.0    1e-09 2p.3d_3D2.0  321   1
LevMacro       8   7 165  578.467796 1750.902670  7.0    1e-09 2p.3d_3D3.0  321   1
LevMacro       8   7 166  579.280269 1751.715143  3.0    1e-09 2p.3s_1P1.0  111  10
LevMacro       8   7 167  580.009548 1752.444422  5.0    1e-09 2p.3d_3P2.0  311  11
LevMacro       8   7 168  580.030130 1752.465003  3.0    1e-09 2p.3d_3P1.0  311  11
LevMacro       8   7 169  580.040172 1752.475046  1.0    1e-09 2p.3d_3P0.0  311  11
LevMacro       8   7 170  581.259812 1753.694685  5.0    1e-09 2p.3p_1D2.0  120   9
LevMacro       8   7 171  581.693139 1754.128012  7.0    1e-09 2p.3d_1F3.0  131   6
LevMacro       8   7 172  583.371150 1755.806023  3.0    1e-09 2p.3d_1P1.0  111  11
LevMacro       8   7 173  584.071665 1756.506538  1.0    1e-09 2p.3p_1S0.0  100  12
LevMacro       8   7 174  607.973965 1780.408838  3.0    1e-09 2s.4s_3S1.0  300  10
LevMacro       8   7 175  608.453662 1780.888535  3.0    1e-09 2s.4p_1P1.0  111  12
LevMacro       8   7 176  608.785694 1781.220567  1.0    1e-09 2s.4s_1S0.0  100  13
LevMacro       8   7 177  609.124048 1781.558922  1.0    1e-09 2s.4p_3P0.0  311  12
LevMacro       8   7 178  609.134835 1781.569708  3.0    1e-09 2s.4p_3P1.0  311  12
LevMacro       8   7 179  609.154425 1781.589298  5.0    1e-09 2s.4p_3P2.0  311  12
LevMacro       8   7 180  609.492655 1781.927529  3.0    1e-09 2p.4p_3D1.0  320   9
LevMacro       8   7 181  609.523528 1781.958401  5.0    1e-09 2p.4p_3D2.0  320   9
LevMacro       8   7 182  609.566798 1782.001672  7.0    1e-09 2p.4p_3D3.0  320   9
LevMacro       8   7 183  609.896846 1782.331719  3.0    1e-09 2p.4p_1P1.0  110   2
