   Dtype z ion     Wave         f   gl   gu         el         eu  ll  ul
LinMacro 8   5 2732.264  0.206500  1.0  3.0  80.951956  85.489765  21  31
LinMacro 8   5 2770.515  0.056620  5.0  3.0  81.014605  85.489765  23  31
LinMacro 8   5  937.108  0.082270  1.0  3.0  72.259178  85.489765  14  31
LinMacro 8   5  164.709  0.014056  5.0  3.0  10.214531  85.489765   4  31
LinMacro 8   5  918.412  0.000061  3.0  5.0  72.013502  85.513421  13  32
LinMacro 8   5  188.356  0.000042  3.0  5.0  19.688513  85.513421   5  32
LinMacro 8   5  936.433  0.057380  5.0  5.0  72.273300  85.513421  16  32
LinMacro 8   5 2730.124  0.087633  3.0  5.0  80.972054  85.513421  22  32
LinMacro 8   5  164.574  0.021057  3.0  5.0  10.176505  85.513421   3  32
LinMacro 8   5  210.044  0.000001  3.0  5.0  26.485426  85.513421   7  32
LinMacro 8   5  935.757  0.033400  3.0  5.0  72.263728  85.513421  15  32
LinMacro 8   5  210.163  0.000001  5.0  5.0  26.518753  85.513421   8  32
LinMacro 8   5 2755.946  0.162780  5.0  5.0  81.014605  85.513421  23  32
LinMacro 8   5  164.657  0.039420  5.0  5.0  10.214531  85.513421   4  32
LinMacro 8   5  187.326  0.000001  3.0  5.0  19.688513  85.875147   5  33
LinMacro 8   5 1249.838  0.001437  5.0  5.0  75.955068  85.875147  20  33
LinMacro 8   5  216.965  0.005920  5.0  5.0  28.729949  85.875147   9  33
LinMacro 8   5 5017.011  0.005050  3.0  5.0  83.403856  85.875147  25  33
LinMacro 8   5 6684.045  0.000204  7.0  5.0  84.020210  85.875147  28  33
LinMacro 8   5 6545.574  0.010970  5.0  5.0  83.980968  85.875147  27  33
LinMacro 8   5 1088.529  0.000438  5.0  5.0  74.485016  85.875147  18  33
LinMacro 8   5  163.787  0.000001  3.0  5.0  10.176505  85.875147   3  33
LinMacro 8   5  208.765  0.000075  3.0  5.0  26.485426  85.875147   7  33
LinMacro 8   5 6461.905  0.100533  3.0  5.0  83.956444  85.875147  26  33
LinMacro 8   5  1088.41  0.002695  3.0  5.0  74.483777  85.875147  17  33
LinMacro 8   5  163.751  0.000001  1.0  5.0  10.159631  85.875147   2  33
LinMacro 8   5  208.882  0.000033  5.0  5.0  26.518753  85.875147   8  33
LinMacro 8   5 1088.769  0.000011  7.0  5.0  74.487533  85.875147  19  33
LinMacro 8   5   163.87  0.000001  5.0  5.0  10.214531  85.875147   4  33
LinMacro 8   5  216.878  0.000057  5.0  7.0  28.729949  85.897886   9  34
LinMacro 8   5  1246.98  0.000001  5.0  7.0  75.955068  85.897886  20  34
LinMacro 8   5  910.009  0.000001  5.0  7.0  72.273300  85.897886  16  34
LinMacro 8   5 6603.112  0.007783  7.0  7.0  84.020210  85.897886  28  34
LinMacro 8   5 6467.939  0.093160  5.0  7.0  83.980968  85.897886  27  34
LinMacro 8   5  1086.36  0.002436  5.0  7.0  74.485016  85.897886  18  34
LinMacro 8   5  163.738  0.000001  3.0  7.0  10.176505  85.897886   3  34
LinMacro 8   5   909.37  0.000001  3.0  7.0  72.263728  85.897886  15  34
LinMacro 8   5  208.802  0.000173  5.0  7.0  26.518753  85.897886   8  34
LinMacro 8   5   1086.6  0.000381  7.0  7.0  74.487533  85.897886  19  34
LinMacro 8   5  163.821  0.000001  5.0  7.0  10.214531  85.897886   4  34
LinMacro 8   5  908.063  0.000001  5.0  9.0  72.273300  85.927072  16  35
LinMacro 8   5  6502.03  0.095543  7.0  9.0  84.020210  85.927072  28  35
LinMacro 8   5 1083.827  0.002681  7.0  9.0  74.487533  85.927072  19  35
LinMacro 8   5  163.757  0.000001  5.0  9.0  10.214531  85.927072   4  35
LinMacro 8   5  186.621  0.000001  3.0  5.0  19.688513  86.125324   5  36
LinMacro 8   5  216.019  0.218400  5.0  5.0  28.729949  86.125324   9  36
