   Dtype z ion               Wave            f   gl   gu          el          eu  ll  ul
LinMacro 8   7            86.2096     0.044100  1.0  3.0  568.902858  712.720848   6  49
LinMacro 8   7           255.0825     0.114000  1.0  3.0  664.115058  712.720848  12  49
LinMacro 8   7           261.1102     0.002060  5.0  3.0  665.237121  712.720848  16  49
LinMacro 8   7           797.7663     0.458000  1.0  3.0  697.179344  712.720848  22  49
LinMacro 8   7           821.1529     0.025400  5.0  3.0  697.621970  712.720848  29  49
LinMacro 8   7            81.7177     0.000417  1.0  3.0  568.635918  720.359308   3  50
LinMacro 8   7            81.7216     0.000417  3.0  3.0  568.643234  720.359308   4  50
LinMacro 8   7            81.7585     0.000416  5.0  3.0  568.711549  720.359308   5  50
LinMacro 8   7           220.0762     0.003273  3.0  3.0  664.022069  720.359308   9  50
LinMacro 8   7           220.0762     0.003280  5.0  3.0  664.022069  720.359308  10  50
LinMacro 8   7           220.0762     0.003270  1.0  3.0  664.022069  720.359308  11  50
LinMacro 8   7           533.4528     0.015000  1.0  3.0  697.117352  720.359308  19  50
LinMacro 8   7           533.4528     0.015033  3.0  3.0  697.117352  720.359308  20  50
LinMacro 8   7           533.4528     0.015020  5.0  3.0  697.117352  720.359308  21  50
LinMacro 8   7          1547.5564     0.101000  1.0  3.0  712.347654  720.359308  33  50
LinMacro 8   7          1547.5564     0.100667  3.0  3.0  712.347654  720.359308  34  50
LinMacro 8   7          1547.5564     0.100600  5.0  3.0  712.347654  720.359308  35  50
LinMacro 8   7            77.7378     0.001743  3.0  1.0  561.075445  720.566611   2  51
LinMacro 8   7           211.4567     0.004433  3.0  1.0  661.932924  720.566611   8  51
LinMacro 8   7           223.5336     0.000563  3.0  1.0  665.100738  720.566611  13  51
LinMacro 8   7           511.7969     0.012033  3.0  1.0  696.341206  720.566611  18  51
LinMacro 8   7              538.3     0.003900  3.0  1.0  697.533941  720.566611  23  51
LinMacro 8   7          1446.7593     0.050000  3.0  1.0  711.996776  720.566611  32  51
LinMacro 8   7          1554.4847     0.032833  3.0  1.0  712.590664  720.566611  37  51
LinMacro 8   7            17.2066     0.000003  1.0  3.0    0.000000  720.566611   1  52
LinMacro 8   7            77.7378     0.005233  3.0  3.0  561.075445  720.566611   2  52
LinMacro 8   7            81.7498     0.000004  1.0  3.0  568.902858  720.566611   6  52
LinMacro 8   7           211.4567     0.013333  3.0  3.0  661.932924  720.566611   8  52
LinMacro 8   7           223.5336     0.000423  3.0  3.0  665.100738  720.566611  13  52
LinMacro 8   7           223.5636     0.000758  5.0  3.0  665.108177  720.566611  14  52
LinMacro 8   7           511.7969     0.036000  3.0  3.0  696.341206  720.566611  18  52
LinMacro 8   7              538.3     0.002930  3.0  3.0  697.533941  720.566611  23  52
LinMacro 8   7            538.416     0.005280  5.0  3.0  697.538900  720.566611  24  52
LinMacro 8   7          1446.7593     0.150000  3.0  3.0  711.996776  720.566611  32  52
LinMacro 8   7          1554.4847     0.024633  3.0  3.0  712.590664  720.566611  37  52
LinMacro 8   7          1554.9681     0.044200  5.0  3.0  712.593144  720.566611  38  52
LinMacro 8   7            77.7378     0.008733  3.0  5.0  561.075445  720.566611   2  53
LinMacro 8   7           211.4567     0.022233  3.0  5.0  661.932924  720.566611   8  53
LinMacro 8   7           223.5336     0.000028  3.0  5.0  665.100738  720.566611  13  53
LinMacro 8   7           223.5636     0.000252  5.0  5.0  665.108177  720.566611  14  53
LinMacro 8   7           223.5686     0.001013  7.0  5.0  665.109417  720.566611  15  53
LinMacro 8   7           511.7969     0.060333  3.0  5.0  696.341206  720.566611  18  53
LinMacro 8   7              538.3     0.000195  3.0  5.0  697.533941  720.566611  23  53
LinMacro 8   7            538.416     0.001756  5.0  5.0  697.538900  720.566611  24  53
LinMacro 8   7           539.8694     0.007014  7.0  5.0  697.600893  720.566611  28  53
LinMacro 8   7          1446.7593     0.250333  3.0  5.0  711.996776  720.566611  32  53
LinMacro 8   7          1554.4847     0.001643  3.0  5.0  712.590664  720.566611  37  53
LinMacro 8   7          1554.9681     0.014700  5.0  5.0  712.593144  720.566611  38  53
LinMacro 8   7          1559.8191     0.059143  7.0  5.0  712.617941  720.566611  39  53
LinMacro 8   7            84.5433     0.001513  3.0  1.0  573.964168  720.616701   7  54
LinMacro 8   7           225.4364     0.004800  3.0  1.0  665.618994  720.616701  17  54
LinMacro 8   7           543.3779     0.016900  3.0  1.0  697.799268  720.616701  31  54
LinMacro 8   7          1570.2531     0.098667  3.0  1.0  712.720848  720.616701  49  54
LinMacro 8   7            81.5171     0.021300  1.0  3.0  568.635918  720.732751   3  55
LinMacro 8   7             81.521     0.005333  3.0  3.0  568.643234  720.732751   4  55
LinMacro 8   7            81.5576     0.000214  5.0  3.0  568.711549  720.732751   5  55
LinMacro 8   7            218.627     0.013533  3.0  3.0  664.022069  720.732751   9  55
LinMacro 8   7            218.627     0.000542  5.0  3.0  664.022069  720.732751  10  55
LinMacro 8   7            218.627     0.054100  1.0  3.0  664.022069  720.732751  11  55
LinMacro 8   7           525.0171     0.139000  1.0  3.0  697.117352  720.732751  19  55
LinMacro 8   7           525.0171     0.034667  3.0  3.0  697.117352  720.732751  20  55
LinMacro 8   7           525.0171     0.001392  5.0  3.0  697.117352  720.732751  21  55
LinMacro 8   7           535.0884     0.001354  5.0  3.0  697.561837  720.732751  25  55
LinMacro 8   7          1478.6337     0.554000  1.0  3.0  712.347654  720.732751  33  55
LinMacro 8   7          1478.6337     0.138333  3.0  3.0  712.347654  720.732751  34  55
LinMacro 8   7          1478.6337     0.005540  5.0  3.0  712.347654  720.732751  35  55
LinMacro 8   7          1527.9773     0.019820  5.0  3.0  712.618437  720.732751  40  55
LinMacro 8   7             81.521     0.015933  3.0  5.0  568.643234  720.732751   4  56
LinMacro 8   7            81.5576     0.003180  5.0  5.0  568.711549  720.732751   5  56
LinMacro 8   7            84.4764     0.000089  3.0  5.0  573.964168  720.732751   7  56
LinMacro 8   7            218.627     0.040333  3.0  5.0  664.022069  720.732751   9  56
LinMacro 8   7            218.627     0.008080  5.0  5.0  664.022069  720.732751  10  56
LinMacro 8   7           224.9618     0.000231  3.0  5.0  665.618994  720.732751  17  56
LinMacro 8   7           525.0171     0.104000  3.0  5.0  697.117352  720.732751  20  56
LinMacro 8   7           525.0171     0.020800  5.0  5.0  697.117352  720.732751  21  56
LinMacro 8   7           535.0884     0.000250  5.0  5.0  697.561837  720.732751  25  56
LinMacro 8   7           535.1142     0.001427  7.0  5.0  697.562953  720.732751  26  56
LinMacro 8   7           540.6282     0.000613  3.0  5.0  697.799268  720.732751  31  56
LinMacro 8   7          1478.6337     0.413333  3.0  5.0  712.347654  720.732751  34  56
LinMacro 8   7          1478.6337     0.082600  5.0  5.0  712.347654  720.732751  35  56
LinMacro 8   7          1527.9773     0.003660  5.0  5.0  712.618437  720.732751  40  56
LinMacro 8   7          1528.0006     0.015286  7.0  5.0  712.618561  720.732751  41  56
LinMacro 8   7           1532.567     0.005700  7.0  5.0  712.642738  720.732751  43  56
LinMacro 8   7          1547.5085     0.002627  3.0  5.0  712.720848  720.732751  49  56
LinMacro 8   7            81.5576     0.017900  5.0  7.0  568.711549  720.732751   5  57
LinMacro 8   7            218.627     0.045400  5.0  7.0  664.022069  720.732751  10  57
LinMacro 8   7           525.0171     0.117000  5.0  7.0  697.117352  720.732751  21  57
LinMacro 8   7           535.1142     0.000179  7.0  7.0  697.562953  720.732751  26  57
LinMacro 8   7             535.16     0.001611  9.0  7.0  697.564937  720.732751  27  57
LinMacro 8   7          1478.6337     0.464000  5.0  7.0  712.347654  720.732751  35  57
LinMacro 8   7          1528.0006     0.001729  7.0  7.0  712.618561  720.732751  41  57
LinMacro 8   7          1518.1418     0.023556  9.0  7.0  712.565867  720.732751  42  57
LinMacro 8   7           1532.567     0.000896  7.0  7.0  712.642738  720.732751  43  57
LinMacro 8   7            81.5114     0.822000  1.0  5.0  568.635918  720.743413   3  58
LinMacro 8   7            81.5153     0.274000  3.0  5.0  568.643234  720.743413   4  58
LinMacro 8   7           222.8234     0.054000  3.0  5.0  665.100738  720.743413  13  58
LinMacro 8   7           222.8531     0.005980  5.0  5.0  665.108177  720.743413  14  58
LinMacro 8   7           222.8581     0.000122  7.0  5.0  665.109417  720.743413  15  58
LinMacro 8   7           223.3708     0.000013  5.0  5.0  665.237121  720.743413  16  58
LinMacro 8   7           534.1994     0.186333  3.0  5.0  697.533941  720.743413  23  58
LinMacro 8   7           534.3136     0.020600  5.0  5.0  697.538900  720.743413  24  58
LinMacro 8   7           535.7449     0.000421  7.0  5.0  697.600893  720.743413  28  58
LinMacro 8   7          1520.7738     0.836667  3.0  5.0  712.590664  720.743413  37  58
LinMacro 8   7          1521.2365     0.092600  5.0  5.0  712.593144  720.743413  38  58
LinMacro 8   7          1525.8789     0.001900  7.0  5.0  712.617941  720.743413  39  58
LinMacro 8   7          1526.2515     0.006771  7.0  5.0  712.619924  720.743413  44  58
LinMacro 8   7           1540.215     0.000540  5.0  5.0  712.693571  720.743413  48  58
LinMacro 8   7            81.5152     0.376667  3.0  7.0  568.643234  720.743537   4  59
LinMacro 8   7           222.8526     0.034600  5.0  7.0  665.108177  720.743537  14  59
LinMacro 8   7           222.8576     0.002886  7.0  7.0  665.109417  720.743537  15  59
LinMacro 8   7           223.3703     0.015280  5.0  7.0  665.237121  720.743537  16  59
LinMacro 8   7           534.3108     0.116800  5.0  7.0  697.538900  720.743537  24  59
LinMacro 8   7            535.742     0.009943  7.0  7.0  697.600893  720.743537  28  59
LinMacro 8   7           536.2304     0.055400  5.0  7.0  697.621970  720.743537  29  59
LinMacro 8   7          1521.2133     0.558000  5.0  7.0  712.593144  720.743537  38  59
LinMacro 8   7          1525.8556     0.044857  7.0  7.0  712.617941  720.743537  39  59
LinMacro 8   7          1526.2282     0.000400  7.0  7.0  712.619924  720.743537  44  59
LinMacro 8   7          1526.2282     0.006978  9.0  7.0  712.619924  720.743537  45  59
LinMacro 8   7          1540.1913     0.220000  5.0  7.0  712.693571  720.743537  48  59
LinMacro 8   7            81.5683     0.634000  5.0  9.0  568.711549  720.712913   5  60
LinMacro 8   7           222.9804     0.049571  7.0  9.0  665.109417  720.712913  15  60
LinMacro 8   7           536.4519     0.170000  7.0  9.0  697.600893  720.712913  28  60
LinMacro 8   7          1531.6281     0.768571  7.0  9.0  712.617941  720.712913  39  60
