SCT      0.000e+00  1.950e-02  4.721e-02  8.970e-02  1.631e-01  3.205e-01  4.728e-01  6.210e-01  7.681e-01  8.377e-01  8.816e-01  9.160e-01  9.321e-01  9.432e-01  1.000e+00
SCUPS    7.128e-02  6.933e-02  6.654e-02  6.318e-02  5.665e-02  4.219e-02  2.864e-02  1.634e-02  6.439e-03  2.917e-03  1.302e-03  4.778e-04  2.539e-04  1.563e-04  5.189e-05
CSTREN Line   7   6 180.737000  0.019280  5  3  426.330668 494.930259   5   8   5   8  5.054e+00  9.640e-02  7.711e-02  15   1  1.159e+00
SCT      0.000e+00  4.984e-02  1.153e-01  2.053e-01  3.365e-01  5.460e-01  6.898e-01  7.957e-01  8.796e-01  9.148e-01  9.363e-01  9.533e-01  9.615e-01  9.673e-01  1.000e+00
SCUPS    9.992e-01  9.060e-01  7.835e-01  5.598e-01  3.631e-01  1.982e-01  1.257e-01  8.239e-02  5.529e-02  4.843e-02  4.750e-02  4.985e-02  5.223e-02  5.494e-02  7.711e-02
CSTREN Line   7   6 173.946300  0.006600  5  3  426.330668 497.608332   5  13   5  13  5.253e+00  3.300e-02  2.517e-02  15   1  1.150e+00
SCT      0.000e+00  5.106e-02  1.180e-01  2.095e-01  3.424e-01  5.530e-01  6.962e-01  8.010e-01  8.835e-01  9.179e-01  9.388e-01  9.553e-01  9.632e-01  9.688e-01  1.000e+00
SCUPS    1.645e-01  1.465e-01  1.230e-01  1.103e-01  1.057e-01  9.658e-02  8.300e-02  6.820e-02  5.230e-02  4.426e-02  3.904e-02  3.474e-02  3.289e-02  3.137e-02  2.517e-02
CSTREN Line   7   6 173.946300  0.098400  5  5  426.330668 497.608332   5  14   5  14  5.253e+00  4.920e-01  3.747e-01  15   1  1.250e+00
SCT      0.000e+00  3.011e-02  7.169e-02  1.328e-01  2.315e-01  4.180e-01  5.721e-01  7.029e-01  8.187e-01  8.705e-01  9.029e-01  9.288e-01  9.413e-01  9.502e-01  1.000e+00
SCUPS    4.411e-01  4.217e-01  3.949e-01  3.770e-01  3.704e-01  3.613e-01  3.466e-01  3.343e-01  3.264e-01  3.249e-01  3.259e-01  3.286e-01  3.315e-01  3.337e-01  3.747e-01
CSTREN Line   7   6 173.946300  0.554000  5  7  426.330668 497.608332   5  15   5  15  5.253e+00  2.770e+00  2.110e+00  15   1  1.532e+00
SCT      0.000e+00  1.306e-02  3.189e-02  6.141e-02  1.143e-01  2.368e-01  3.688e-01  5.126e-01  6.739e-01  7.589e-01  8.163e-01  8.643e-01  8.878e-01  9.047e-01  1.000e+00
SCUPS    1.329e+00  1.346e+00  1.369e+00  1.388e+00  1.445e+00  1.477e+00  1.489e+00  1.527e+00  1.607e+00  1.668e+00  1.714e+00  1.765e+00  1.793e+00  1.822e+00  2.110e+00
CSTREN Line   7   6 173.852600  0.000596  5  5  426.330668 497.646767   5  16   5  16  5.257e+00  2.980e-03  1.204e-03  15   4  1.216e+00
SCT      0.000e+00  3.510e-02  8.296e-02  1.521e-01  2.607e-01  4.565e-01  6.095e-01  7.337e-01  8.397e-01  8.860e-01  9.147e-01  9.376e-01  9.485e-01  9.563e-01  1.000e+00
SCUPS    1.162e+00  1.052e+00  9.010e-01  7.680e-01  6.469e-01  4.339e-01  2.637e-01  1.390e-01  5.200e-02  2.380e-02  1.104e-02  4.439e-03  2.625e-03  1.843e-03  1.204e-03
CSTREN Line   7   6 131.886100  0.003480  5  3  426.330668 520.339719   5  18   5  18  6.924e+00  1.740e-02  9.368e-03  15   1  1.148e+00
SCT      0.000e+00  3.980e-02  9.353e-02  1.701e-01  2.878e-01  4.927e-01  6.463e-01  7.666e-01  8.657e-01  9.074e-01  9.325e-01  9.519e-01  9.609e-01  9.672e-01  1.000e+00
SCUPS    2.114e-01  1.756e-01  1.272e-01  9.318e-02  6.778e-02  4.363e-02  3.078e-02  2.161e-02  1.405e-02  1.093e-02  9.415e-03  8.598e-03  8.395e-03  8.349e-03  9.368e-03
CSTREN Line   7   6 130.335600  0.001218  5  3  426.330668 521.458062   5  23   5  23  7.004e+00  6.090e-03  3.454e-03  15   1  1.125e+00
SCT      0.000e+00  4.656e-02  1.084e-01  1.945e-01  3.226e-01  5.335e-01  6.826e-01  7.944e-01  8.834e-01  9.200e-01  9.419e-01  9.587e-01  9.664e-01  9.718e-01  1.000e+00
SCUPS    5.475e-02  4.908e-02  4.155e-02  3.815e-02  3.468e-02  2.845e-02  2.345e-02  1.844e-02  1.293e-02  9.959e-03  8.055e-03  6.589e-03  5.922e-03  5.478e-03  3.454e-03
CSTREN Line   7   6 130.335600  0.018220  5  5  426.330668 521.458062   5  24   5  24  7.004e+00  9.110e-02  5.169e-02  15   1  1.182e+00
SCT      0.000e+00  3.182e-02  7.565e-02  1.398e-01  2.429e-01  4.357e-01  5.928e-01  7.242e-01  8.382e-01  8.878e-01  9.181e-01  9.416e-01  9.525e-01  9.601e-01  1.000e+00
SCUPS    1.311e-01  1.207e-01  1.064e-01  1.008e-01  9.583e-02  8.779e-02  8.175e-02  7.582e-02  6.874e-02  6.434e-02  6.075e-02  5.740e-02  5.557e-02  5.430e-02  5.169e-02
CSTREN Line   7   6 130.335600  0.102400  5  7  426.330668 521.458062   5  25   5  25  7.004e+00  5.120e-01  2.903e-01  15   1  1.205e+00
SCT      0.000e+00  2.815e-02  6.728e-02  1.253e-01  2.205e-01  4.052e-01  5.625e-01  6.990e-01  8.213e-01  8.755e-01  9.089e-01  9.350e-01  9.471e-01  9.556e-01  1.000e+00
SCUPS    3.511e-01  3.302e-01  3.012e-01  2.935e-01  2.911e-01  2.949e-01  3.019e-01  3.104e-01  3.165e-01  3.161e-01  3.114e-01  3.033e-01  2.975e-01  2.941e-01  2.903e-01
CSTREN Line   7   6 130.320500  1.334000  5  9  426.330668 521.469097   5  28   5  28  7.006e+00  6.670e+00  3.860e-05  15   4  1.125e+00
SCT      0.000e+00  4.655e-02  1.084e-01  1.944e-01  3.225e-01  5.334e-01  6.826e-01  7.944e-01  8.833e-01  9.200e-01  9.419e-01  9.586e-01  9.664e-01  9.718e-01  1.000e+00
SCUPS    1.358e+00  1.235e+00  1.072e+00  9.275e-01  7.227e-01  4.108e-01  2.435e-01  1.452e-01  8.405e-02  6.297e-02  5.067e-02  4.061e-02  3.498e-02  3.029e-02  3.860e-05
CSTREN Line   7   6 130.333900  0.000065  5  5  426.330668 521.459302   5  30   5  30  7.007e+00  3.240e-04  1.028e-04  15   4  1.125e+00
SCT      0.000e+00  4.655e-02  1.084e-01  1.944e-01  3.225e-01  5.334e-01  6.826e-01  7.944e-01  8.833e-01  9.200e-01  9.419e-01  9.586e-01  9.664e-01  9.718e-01  1.000e+00
SCUPS    6.880e-01  6.175e-01  5.239e-01  4.536e-01  3.568e-01  2.070e-01  1.164e-01  5.849e-02  2.084e-02  9.141e-03  4.005e-03  1.418e-03  7.109e-04  4.078e-04  1.028e-04
CSTREN Line   7   6 117.428800  0.001098  5  3  426.330668 531.913707   5  32   5  32  7.775e+00  5.490e-03  1.568e-03  15   1  1.091e+00
SCT      0.000e+00  5.771e-02  1.323e-01  2.325e-01  3.743e-01  5.902e-01  7.311e-01  8.309e-01  9.068e-01  9.371e-01  9.549e-01  9.683e-01  9.744e-01  9.786e-01  1.000e+00
SCUPS    6.843e-02  5.498e-02  3.760e-02  2.909e-02  2.320e-02  1.729e-02  1.333e-02  9.871e-03  6.504e-03  4.943e-03  4.024e-03  3.331e-03  3.000e-03  2.769e-03  1.568e-03
CSTREN Line   7   6 116.822400  0.000446  5  3  426.330668 532.461720   5  37   5  37  7.815e+00  2.230e-03  1.071e-03  15   1  1.425e+00
SCT      0.000e+00  1.141e-02  2.796e-02  5.414e-02  1.018e-01  2.158e-01  3.447e-01  4.922e-01  6.656e-01  7.589e-01  8.214e-01  8.723e-01  8.965e-01  9.134e-01  1.000e+00
SCUPS    1.334e-02  1.317e-02  1.293e-02  1.276e-02  1.244e-02  1.131e-02  9.892e-03  8.020e-03  5.575e-03  4.193e-03  3.280e-03  2.571e-03  2.253e-03  2.038e-03  1.071e-03
CSTREN Line   7   6 116.822400  0.006660  5  5  426.330668 532.461720   5  38   5  38  7.815e+00  3.330e-02  1.602e-02  15   1  1.453e+00
SCT      0.000e+00  1.061e-02  2.602e-02  5.049e-02  9.527e-02  2.037e-01  3.286e-01  4.745e-01  6.503e-01  7.466e-01  8.118e-01  8.653e-01  8.908e-01  9.086e-01  1.000e+00
SCUPS    3.526e-02  3.532e-02  3.541e-02  3.562e-02  3.594e-02  3.535e-02  3.385e-02  3.148e-02  2.791e-02  2.545e-02  2.344e-02  2.140e-02  2.027e-02  1.946e-02  1.602e-02
CSTREN Line   7   6 116.822400  0.037400  5  7  426.330668 532.461720   5  39   5  39  7.815e+00  1.870e-01  8.988e-02  15   1  1.397e+00
SCT      0.000e+00  1.232e-02  3.016e-02  5.826e-02  1.091e-01  2.292e-01  3.621e-01  5.109e-01  6.815e-01  7.714e-01  8.311e-01  8.794e-01  9.023e-01  9.183e-01  1.000e+00
SCUPS    1.016e-01  1.028e-01  1.044e-01  1.088e-01  1.136e-01  1.197e-01  1.234e-01  1.256e-01  1.252e-01  1.226e-01  1.188e-01  1.122e-01  1.080e-01  1.046e-01  8.988e-02
CSTREN Line   7   6 116.806100  0.746000  5  9  426.330668 532.476598   5  42   5  42  7.816e+00  3.730e+00  2.329e-05  15   4  1.238e+00
SCT      0.000e+00  2.150e-02  5.191e-02  9.818e-02  1.771e-01  3.424e-01  4.972e-01  6.435e-01  7.845e-01  8.499e-01  8.907e-01  9.226e-01  9.374e-01  9.477e-01  1.000e+00
SCUPS    2.232e-01  2.196e-01  2.146e-01  2.058e-01  1.874e-01  1.418e-01  1.020e-01  6.935e-02  4.294e-02  3.229e-02  2.581e-02  2.039e-02  1.748e-02  1.522e-02  2.329e-05
CSTREN Line   7   6 116.808800  0.000019  5  5  426.330668 532.474118   5  48   5  48  7.816e+00  9.700e-05  2.692e-05  15   4  1.238e+00
SCT      0.000e+00  2.150e-02  5.191e-02  9.818e-02  1.771e-01  3.424e-01  4.972e-01  6.435e-01  7.845e-01  8.499e-01  8.907e-01  9.226e-01  9.374e-01  9.477e-01  1.000e+00
SCUPS    1.281e-01  1.245e-01  1.193e-01  1.122e-01  1.000e-01  7.349e-02  4.890e-02  2.751e-02  1.058e-02  4.746e-03  2.070e-03  7.170e-04  3.485e-04  1.894e-04  2.692e-05
CSTREN Line   7   6 173.273000  0.371000  1  3  426.416961 497.971607   6  17   6  17  5.238e+00  3.710e-01  2.861e-01  15   1  1.476e+00
SCT      0.000e+00  1.488e-02  3.624e-02  6.948e-02  1.283e-01  2.611e-01  3.990e-01  5.436e-01  6.995e-01  7.792e-01  8.323e-01  8.763e-01  8.977e-01  9.132e-01  1.000e+00
SCUPS    7.221e-02  7.087e-02  6.895e-02  6.861e-02  7.077e-02  7.614e-02  8.350e-02  9.626e-02  1.215e-01  1.416e-01  1.601e-01  1.801e-01  1.925e-01  2.030e-01  2.861e-01
CSTREN Line   7   6 130.285700  0.099300  1  3  426.416961 521.580807   6  31   6  31  6.971e+00  9.930e-02  5.912e-02  15   1  1.397e+00
SCT      0.000e+00  1.379e-02  3.366e-02  6.478e-02  1.205e-01  2.489e-01  3.864e-01  5.348e-01  6.988e-01  7.831e-01  8.387e-01  8.838e-01  9.053e-01  9.205e-01  1.000e+00
SCUPS    2.410e-02  2.314e-02  2.177e-02  2.164e-02  2.159e-02  2.173e-02  2.290e-02  2.517e-02  2.971e-02  3.341e-02  3.671e-02  4.002e-02  4.233e-02  4.406e-02  5.912e-02
CSTREN Line   7   6 116.710100  0.044500  1  3  426.416961 532.650177   6  49   6  49  7.776e+00  4.450e-02  2.810e-02  15   1  1.555e+00
SCT      0.000e+00  8.454e-03  2.081e-02  4.059e-02  7.736e-02  1.695e-01  2.812e-01  4.202e-01  6.007e-01  7.059e-01  7.797e-01  8.415e-01  8.713e-01  8.923e-01  1.000e+00
SCUPS    9.428e-03  9.679e-03  1.005e-02  1.039e-02  1.077e-02  1.131e-02  1.188e-02  1.255e-02  1.369e-02  1.455e-02  1.544e-02  1.681e-02  1.791e-02  1.897e-02  2.810e-02
