AugMacro 26 20 15 39 1.63000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 3 42 1.45000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 8 37 5.20000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 16 39 1.46000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 4 42 9.19000e+10 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 9 37 1.58000e+09 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 17 39 6.44000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 5 42 1.18000e+10 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 10 37 2.64000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 18 39 7.09000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 6 42 2.15000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 7 42 4.37000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 15 44 1.04000e+14 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 8 42 4.73000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 16 44 1.95000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 9 42 5.77000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 17 44 9.02000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 10 42 1.43000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 18 44 5.52000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 11 42 4.73000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 19 44 1.76000e+14 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 12 42 1.74000e+14 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 20 44 5.17000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 13 42 5.43000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 1 45 6.81000e+09 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 14 42 5.29000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 2 45 4.52000e+07 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 15 42 1.69000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 3 45 1.95000e+08 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 16 42 2.13000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 4 45 2.62000e+08 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 17 42 1.65000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 5 45 1.05000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 18 42 5.17000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 6 45 9.67000e+09 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 19 42 3.27000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 7 45 5.92000e+10 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 20 42 4.45000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 8 45 1.14000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 1 43 8.82000e+10 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 9 45 5.50000e+06 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 2 43 5.06000e+10 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 10 45 1.50000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 3 43 2.32000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 11 45 3.00000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 4 43 9.09000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 12 45 4.01000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 5 43 6.30000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 13 45 5.18000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 6 43 3.57000e+10 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 14 45 5.07000e+10 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 7 43 1.07000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 15 45 2.99000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 8 43 2.61000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 16 45 6.47000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 9 43 1.95000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 17 45 5.54000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 10 43 2.60000e+10 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 18 45 2.67000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 11 43 1.28000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 19 45 5.52000e+14 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 12 43 1.41000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 20 45 3.18000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 13 43 2.49000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 14 43 2.99000e+14 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 15 43 1.19000e+14 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 16 43 3.17000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 17 43 6.42000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 18 43 7.75000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 19 43 9.49000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 20 43 1.56000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 1 44 2.09000e+10 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 2 44 3.79000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 3 44 8.34000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 4 44 5.04000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 5 44 1.06000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 6 44 3.05000e+11 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 7 44 7.98000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 8 44 9.94000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 9 44 3.12000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 10 44 2.23000e+12 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 11 44 1.93000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 12 44 1.51000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 13 44 1.88000e+13 4
AugNels 26 20 1 0 0 0
AugMacro 26 20 14 44 2.50000e+14 4
AugNels 26 20 1 0 0 0
AugMacro 26 21 10 31 3.96000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 13 34 1.54000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 11 31 3.51000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 14 34 1.07000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 12 31 4.87000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 15 34 3.66000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 13 31 1.26000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 1 35 4.93000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 14 31 3.04000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 2 35 1.37000e+14 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 15 31 6.95000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 3 35 9.05000e+09 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 1 32 1.36000e+14 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 4 35 2.98000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 2 32 5.02000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 5 35 4.09000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 3 32 2.75000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 6 35 2.11000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 4 32 2.60000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 7 35 1.63000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 5 32 1.88000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 8 35 2.00000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 6 32 2.36000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 9 35 1.94000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 7 32 5.39000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 10 35 6.19000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 8 32 4.33000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 11 35 5.63000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 9 32 3.39000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 12 35 8.01000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 10 32 2.36000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 13 35 6.78000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 11 32 5.12000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 14 35 6.66000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 12 32 7.30000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 15 35 1.52000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 13 32 1.25000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 1 36 5.80000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 14 32 1.49000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 2 36 1.08000e+14 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 15 32 2.37000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 3 36 7.55000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 1 33 4.69000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 4 36 1.83000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 2 33 1.56000e+14 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 5 36 6.46000e+08 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 3 33 6.50000e+07 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 6 36 5.86000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 1 30 6.76000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 4 33 2.62000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 7 36 4.05000e+07 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 2 30 5.38000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 5 33 2.96000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 8 36 8.03000e+10 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 3 30 3.77000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 6 33 1.72000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 9 36 6.73000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 4 30 6.19000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 7 33 8.25000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 10 36 6.00000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 5 30 8.67000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 8 33 4.40000e+08 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 11 36 2.37000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 6 30 3.68000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 9 33 2.83000e+08 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 12 36 3.90000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 7 30 2.09000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 10 33 3.14000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 13 36 3.20000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 8 30 7.71000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 11 33 5.13000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 14 36 8.32000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 9 30 9.96000e+09 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 12 33 6.30000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 15 36 6.32000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 10 30 2.38000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 13 33 8.62000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 1 37 4.98000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 11 30 8.40000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 14 33 9.40000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 2 37 1.11000e+14 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 12 30 5.98000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 15 33 3.11000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 3 37 4.39000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 13 30 2.93000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 1 34 1.71000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 4 37 6.46000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 14 30 1.89000e+10 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 2 34 5.10000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 5 37 5.10000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 15 30 1.62000e+10 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 3 34 5.71000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 6 37 4.00000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 1 31 1.31000e+14 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 4 34 1.77000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 7 37 5.73000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 2 31 3.24000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 5 34 8.79000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 8 37 8.32000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 3 31 9.04000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 6 34 2.49000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 9 37 7.12000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 4 31 2.60000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 7 34 2.98000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 10 37 3.50000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 5 31 7.08000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 8 34 1.31000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 11 37 4.07000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 6 31 5.99000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 9 34 5.17000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 12 37 3.90000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 7 31 9.24000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 10 34 3.67000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 13 37 2.81000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 8 31 3.95000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 11 34 4.75000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 14 37 7.18000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 9 31 6.59000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 12 34 3.71000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 15 37 9.26000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 1 38 4.80000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 4 41 8.98000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 7 44 4.02000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 2 38 1.81000e+14 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 5 41 1.29000e+14 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 8 44 2.56000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 3 38 2.16000e+10 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 6 41 4.07000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 9 44 5.24000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 4 38 6.05000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 7 41 3.30000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 10 44 5.46000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 5 38 8.61000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 8 41 1.56000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 11 44 2.39000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 6 38 4.27000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 9 41 1.05000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 12 44 7.87000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 7 38 2.55000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 10 41 4.45000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 13 44 1.81000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 8 38 4.02000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 11 41 1.45000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 14 44 3.62000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 9 38 2.98000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 12 41 2.70000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 15 44 3.53000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 10 38 6.43000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 13 41 1.16000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 1 45 2.70000e+07 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 11 38 1.69000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 14 41 1.32000e+10 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 2 45 1.64000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 12 38 7.14000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 15 41 1.83000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 3 45 1.64000e+10 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 13 38 1.30000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 1 42 2.67000e+09 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 4 45 8.41000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 14 38 1.27000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 2 42 2.43000e+10 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 5 45 1.00000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 15 38 7.24000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 3 42 1.95000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 6 45 6.11000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 1 39 1.73000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 4 42 3.48000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 7 45 2.61000e+14 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 2 39 1.34000e+14 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 5 42 1.87000e+14 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 8 45 1.95000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 3 39 2.26000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 6 42 2.95000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 9 45 2.69000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 4 39 1.98000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 7 42 1.53000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 10 45 2.96000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 5 39 2.13000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 8 42 1.08000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 11 45 3.38000e+09 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 6 39 1.70000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 9 42 8.03000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 12 45 2.37000e+10 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 7 39 5.43000e+09 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 10 42 1.33000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 13 45 2.14000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 8 39 7.04000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 11 42 1.57000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 14 45 7.42000e+08 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 9 39 3.89000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 12 42 3.65000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 15 45 8.41000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 10 39 8.80000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 13 42 1.66000e+08 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 1 46 3.23000e+10 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 11 39 1.43000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 14 42 1.28000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 2 46 4.88000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 12 39 2.26000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 15 42 1.07000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 3 46 1.53000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 13 39 5.36000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 1 43 4.29000e+10 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 4 46 1.86000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 14 39 1.02000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 2 43 2.03000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 5 46 2.06000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 15 39 7.52000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 3 43 4.17000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 6 46 1.36000e+14 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 1 40 2.15000e+06 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 4 43 7.50000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 7 46 1.07000e+14 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 2 40 1.64000e+10 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 5 43 7.88000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 8 46 2.44000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 3 40 6.90000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 6 43 2.75000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 9 46 1.44000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 4 40 9.59000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 7 43 5.38000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 10 46 3.61000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 5 40 8.35000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 8 43 6.36000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 11 46 3.45000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 6 40 2.39000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 9 43 2.54000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 12 46 4.58000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 7 40 3.13000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 10 43 6.47000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 13 46 9.10000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 8 40 4.91000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 11 43 5.81000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 14 46 1.28000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 9 40 9.52000e+09 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 12 43 3.80000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 15 46 2.77000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 10 40 9.80000e+10 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 13 43 2.73000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 1 47 2.66000e+10 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 11 40 1.42000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 14 43 2.58000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 2 47 2.36000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 12 40 6.75000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 15 43 2.60000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 3 47 5.29000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 13 40 1.55000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 1 44 6.87000e+10 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 4 47 5.46000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 14 40 1.13000e+08 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 2 44 1.22000e+11 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 5 47 6.66000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 15 40 6.73000e+10 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 3 44 7.55000e+12 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 6 47 6.45000e+13 4
AugNels 26 21 1 0 0 0
AugMacro 26 21 1 41 2.54000e+08 4
AugNels 26 21 1 0 0 0
