i j rcen thetacen vol temp xi ne heat_xray heat_comp heat_lines heat_ff cool_comp cool_lines cool_ff rho n_h
5 10 2.470030e+11 1.019175e+00 2.050860e+33 4.748568e+06 1.453427e+04 4.251591e+10 3.976812e-03 1.098826e-02 0.000000e+00 7.304920e-10 3.951631e-03 1.550951e-03 9.326887e-03 8.339516e-14 3.517483e+10
5 11 2.470030e+11 1.090645e+00 2.029022e+33 4.176462e+06 9.686430e+03 5.910740e+10 7.453108e-03 1.364799e-02 0.000000e+00 1.726826e-09 4.444472e-03 3.071001e-03 1.699205e-02 1.159402e-13 4.890185e+10
5 12 2.470030e+11 1.158541e+00 1.991274e+33 3.718597e+06 6.657108e+03 7.990232e+10 1.457488e-02 1.705582e-02 1.286241e-10 3.333892e-09 4.972187e-03 5.806836e-03 2.946128e-02 1.567308e-13 6.610671e+10
5 13 2.470030e+11 1.223043e+00 1.941129e+33 3.364374e+06 4.794397e+03 1.041587e+11 2.768884e-02 2.202262e-02 0.000000e+00 6.179174e-09 5.534065e-03 1.027218e-02 4.780998e-02 2.043115e-13 8.617554e+10
5 14 2.470030e+11 1.284320e+00 1.881557e+33 3.069577e+06 3.638725e+03 1.314149e+11 4.434210e-02 2.514353e-02 0.000000e+00 1.038008e-08 6.002094e-03 1.731868e-02 7.294586e-02 2.577773e-13 1.087266e+11
5 15 2.470030e+11 1.342533e+00 1.815153e+33 2.784706e+06 2.630366e+03 1.626558e+11 6.127010e-02 2.801995e-02 0.000000e+00 1.654705e-08 6.044860e-03 2.913543e-02 1.068128e-01 3.190607e-13 1.345750e+11
5 16 2.470030e+11 1.397835e+00 1.743894e+33 2.483762e+06 1.933441e+03 1.992429e+11 1.063013e-01 3.295835e-02 0.000000e+00 2.896763e-08 6.065205e-03 4.930145e-02 1.521237e-01 3.908320e-13 1.648471e+11
5 17 2.470030e+11 1.450372e+00 1.669638e+33 2.202509e+06 1.461712e+03 2.422243e+11 1.635431e-01 3.493303e-02 2.636460e-10 4.569400e-08 5.949998e-03 8.666691e-02 2.126332e-01 4.751487e-13 2.004106e+11
5 18 2.470030e+11 1.500282e+00 1.593790e+33 1.918470e+06 1.010235e+03 2.968042e+11 2.486792e-01 3.680720e-02 0.000000e+00 7.427134e-08 5.426318e-03 1.637318e-01 2.992998e-01 5.822213e-13 2.455723e+11
5 19 2.470030e+11 1.547697e+00 1.517413e+33 1.567780e+06 7.230871e+02 3.782677e+11 5.084317e-01 4.341806e-02 7.609173e-12 1.477542e-07 5.103712e-03 3.616717e-01 4.424958e-01 7.420409e-13 3.129818e+11
6 0 2.901813e+11 6.121442e-02 3.460223e+32 2.625931e+06 8.375317e+12 8.207046e+01 0.000000e+00 2.204730e-11 0.000000e+00 9.207142e-27 4.635070e-12 0.000000e+00 2.649866e-20 1.609801e-22 6.789900e+01
6 1 2.901813e+11 1.805825e-01 9.651275e+32 1.152024e+07 3.359759e+08 2.121909e+06 4.946365e-12 6.152431e-07 0.000000e+00 6.106649e-19 5.511886e-07 3.405187e-12 3.482942e-11 4.162095e-18 1.755510e+06
6 2 2.901813e+11 2.939822e-01 1.479337e+33 9.465515e+06 2.551896e+06 2.798459e+08 9.297431e-08 8.274914e-05 0.000000e+00 1.339266e-14 5.940740e-05 6.123368e-08 5.538463e-07 5.489139e-16 2.315237e+08
6 3 2.901813e+11 4.017120e-01 1.896423e+33 7.081088e+06 4.220070e+05 1.576258e+09 3.665295e-06 4.226141e-04 0.000000e+00 6.281285e-13 2.344093e-04 2.022707e-06 1.538718e-05 3.091809e-15 1.304079e+09
6 4 2.901813e+11 5.040552e-01 2.225550e+33 6.408490e+06 1.708731e+05 3.876996e+09 2.667429e-05 1.047040e-03 0.000000e+00 4.230948e-12 5.180479e-04 1.239323e-05 8.893206e-05 7.604681e-15 3.207541e+09
6 5 2.901813e+11 6.012813e-01 2.476479e+33 6.127612e+06 9.017675e+04 6.871798e+09 8.412955e-05 1.699142e-03 0.000000e+00 1.421531e-11 8.207390e-04 3.912599e-05 2.738524e-04 1.347896e-14 5.685224e+09
6 6 2.901813e+11 6.936460e-01 2.659033e+33 5.880338e+06 5.747109e+04 1.037483e+10 2.013765e-04 2.524489e-03 0.000000e+00 2.999128e-11 1.142497e-03 8.960628e-05 6.125836e-04 2.035014e-14 8.583385e+09
6 7 2.901813e+11 7.813926e-01 2.782691e+33 5.593658e+06 3.925502e+04 1.455571e+10 4.109228e-04 3.363548e-03 0.000000e+00 6.191626e-11 1.464754e-03 1.772926e-04 1.178512e-03 2.855093e-14 1.204236e+10
6 8 2.901813e+11 8.647518e-01 2.856344e+33 5.136822e+06 2.610799e+04 2.031576e+10 7.895771e-04 4.294962e-03 0.000000e+00 1.324004e-10 1.733010e-03 3.492029e-04 2.207936e-03 3.984931e-14 1.680784e+10
6 9 2.901813e+11 9.439430e-01 2.888133e+33 4.601780e+06 1.659370e+04 2.849855e+10 1.666892e-03 5.535447e-03 0.000000e+00 2.752138e-10 1.953738e-03 6.979246e-04 4.130782e-03 5.590003e-14 2.357780e+10
6 10 2.901813e+11 1.019175e+00 2.885388e+33 4.124994e+06 1.142016e+04 3.926213e+10 3.671589e-03 7.339823e-03 0.000000e+00 5.626382e-10 2.299707e-03 1.349648e-03 7.455598e-03 7.701311e-14 3.248298e+10
6 11 2.901813e+11 1.090645e+00 2.854663e+33 3.750785e+06 7.931700e+03 5.220841e+10 6.167776e-03 8.737613e-03 0.000000e+00 1.148885e-09 2.550718e-03 2.452264e-03 1.262878e-02 1.024081e-13 4.319421e+10
6 12 2.901813e+11 1.158541e+00 2.801555e+33 3.460472e+06 5.753612e+03 6.676344e+10 1.054773e-02 1.032148e-02 0.000000e+00 1.893136e-09 2.794018e-03 4.142856e-03 1.989951e-02 1.309589e-13 5.523651e+10
6 13 2.901813e+11 1.223043e+00 2.731005e+33 3.202362e+06 4.347050e+03 8.300718e+10 1.790762e-02 1.267059e-02 0.000000e+00 3.090171e-09 3.034359e-03 6.657043e-03 2.968048e-02 1.628223e-13 6.867602e+10
6 14 2.901813e+11 1.284320e+00 2.647192e+33 2.926627e+06 3.365035e+03 1.020632e+11 2.724062e-02 1.409151e-02 3.710689e-13 4.819340e-09 3.197424e-03 1.070764e-02 4.303960e-02 2.002028e-13 8.444255e+10
6 15 2.901813e+11 1.342533e+00 2.553767e+33 2.615234e+06 2.456878e+03 1.254533e+11 3.784132e-02 1.567089e-02 6.433047e-11 7.788464e-09 3.157335e-03 1.800166e-02 6.171585e-02 2.460860e-13 1.037954e+11
6 16 2.901813e+11 1.397835e+00 2.453511e+33 2.322608e+06 1.824506e+03 1.526714e+11 6.510801e-02 1.820237e-02 0.000000e+00 1.378050e-08 3.145471e-03 3.028602e-02 8.659173e-02 2.994788e-13 1.263157e+11
6 17 2.901813e+11 1.450372e+00 2.349040e+33 2.063770e+06 1.374235e+03 1.852664e+11 1.009141e-01 1.913920e-02 0.000000e+00 2.146075e-08 3.067331e-03 5.336761e-02 1.206822e-01 3.634208e-13 1.532855e+11
6 18 2.901813e+11 1.500282e+00 2.242329e+33 1.774943e+06 9.295625e+02 2.303614e+11 1.542416e-01 2.023250e-02 0.000000e+00 3.645052e-08 2.774873e-03 1.078725e-01 1.738343e-01 4.518874e-13 1.905994e+11
6 19 2.901813e+11 1.547697e+00 2.134872e+33 1.408141e+06 6.359529e+02 3.042799e+11 3.599955e-01 2.495173e-02 0.000000e+00 8.110376e-08 2.620645e-03 2.633822e-01 2.721720e-01 5.969089e-13 2.517673e+11
7 0 3.342232e+11 6.121442e-02 4.680178e+32 1.095161e+06 8.909305e+12 5.912052e+01 0.000000e+00 1.223536e-11 0.000000e+00 1.368352e-26 1.067808e-12 0.000000e+00 9.146463e-21 1.159641e-22 4.891193e+01
7 1 3.342232e+11 1.805825e-01 1.305398e+33 1.099338e+07 1.768936e+08 3.017960e+06 1.033162e-11 6.554943e-07 0.000000e+00 9.907585e-19 5.600672e-07 6.947834e-12 6.895959e-11 5.919688e-18 2.496836e+06
7 2 3.342232e+11 2.939822e-01 2.000899e+33 8.485154e+06 1.457403e+06 3.700827e+08 1.772379e-07 8.262363e-05 0.000000e+00 2.093912e-14 5.319610e-05 1.088832e-07 9.213787e-07 7.259122e-16 3.061789e+08
7 3 3.342232e+11 4.017120e-01 2.565036e+33 6.413852e+06 2.874391e+05 1.747610e+09 4.908889e-06 3.541911e-04 0.000000e+00 6.746502e-13 1.779231e-04 2.517692e-06 1.807700e-05 3.427916e-15 1.445844e+09
7 4 3.342232e+11 5.040552e-01 3.010202e+33 5.887950e+06 1.294851e+05 3.873282e+09 2.801596e-05 7.884878e-04 0.000000e+00 3.629203e-12 3.596253e-04 1.248914e-05 8.543526e-05 7.597398e-15 3.204469e+09
7 5 3.342232e+11 6.012813e-01 3.349599e+33 5.612792e+06 7.272804e+04 6.470029e+09 7.961825e-05 1.216036e-03 0.000000e+00 1.086393e-11 5.371376e-04 3.501524e-05 2.332289e-04 1.269090e-14 5.352832e+09
7 6 3.342232e+11 6.936460e-01 3.596516e+33 5.368308e+06 4.711161e+04 9.494296e+09 1.784822e-04 1.731444e-03 0.000000e+00 2.170664e-11 7.167411e-04 7.582559e-05 4.920866e-04 1.862299e-14 7.854899e+09
7 7 3.342232e+11 7.813926e-01 3.763771e+33 4.997311e+06 3.202155e+04 1.346719e+10 3.809148e-04 2.351094e-03 0.000000e+00 4.741145e-11 9.135398e-04 1.539098e-04 9.581102e-04 2.641584e-14 1.114181e+10
7 8 3.342232e+11 8.647518e-01 3.863391e+33 4.518878e+06 2.088459e+04 1.907633e+10 7.639412e-04 3.037517e-03 0.000000e+00 1.070768e-10 1.075810e-03 3.126800e-04 1.835606e-03 3.741824e-14 1.578245e+10
7 9 3.342232e+11 9.439430e-01 3.906389e+33 4.090310e+06 1.355520e+04 2.638422e+10 1.520999e-03 3.867325e-03 0.000000e+00 2.127348e-10 1.216199e-03 6.079273e-04 3.353907e-03 5.175291e-14 2.182860e+10
7 10 3.342232e+11 1.019175e+00 3.902675e+33 3.765613e+06 9.653136e+03 3.495398e+10 3.060306e-03 4.929507e-03 0.000000e+00 3.862359e-10 1.406811e-03 1.087257e-03 5.671762e-03 6.856281e-14 2.891877e+10
7 11 3.342232e+11 1.090645e+00 3.861118e+33 3.517571e+06 7.020650e+03 4.437465e+10 4.605099e-03 5.584887e-03 0.000000e+00 6.887333e-10 1.529567e-03 1.799398e-03 8.858119e-03 8.704219e-14 3.671310e+10
7 12 3.342232e+11 1.158541e+00 3.789286e+33 3.290401e+06 5.246486e+03 5.478188e+10 7.187399e-03 6.327191e-03 0.000000e+00 1.045100e-09 1.630777e-03 2.835585e-03 1.309047e-02 1.074569e-13 4.532372e+10
7 13 3.342232e+11 1.223043e+00 3.693862e+33 3.031648e+06 4.061121e+03 6.710336e+10 1.196767e-02 7.745345e-03 0.000000e+00 1.649554e-09 1.753187e-03 4.437252e-03 1.891218e-02 1.316265e-13 5.551809e+10
7 14 3.342232e+11 1.284320e+00 3.580500e+33 2.730421e+06 3.131686e+03 8.242837e+10 1.837706e-02 8.549786e-03 2.580805e-14 2.631330e-09 1.810867e-03 7.191215e-03 2.718476e-02 1.616884e-13 6.819775e+10
7 15 3.342232e+11 1.342533e+00 3.454136e+33 2.434372e+06 2.297389e+03 1.005568e+11 2.553759e-02 9.427368e-03 8.670318e-11 4.213289e-09 1.769052e-03 1.204239e-02 3.839463e-02 1.972501e-13 8.319715e+10
7 16 3.342232e+11 1.397835e+00 3.318534e+33 2.183410e+06 1.712100e+03 1.216206e+11 4.291966e-02 1.088696e-02 0.000000e+00 7.175882e-09 1.764591e-03 2.012939e-02 5.339697e-02 2.385705e-13 1.006255e+11
7 17 3.342232e+11 1.450372e+00 3.177230e+33 1.950487e+06 1.296045e+03 1.471161e+11 6.589299e-02 1.149647e-02 0.000000e+00 1.098440e-08 1.727209e-03 3.536279e-02 7.411840e-02 2.885856e-13 1.217211e+11
7 18 3.342232e+11 1.500282e+00 3.032896e+33 1.660072e+06 8.749463e+02 1.847186e+11 1.073045e-01 1.231512e-02 0.000000e+00 1.900587e-08 1.568948e-03 7.436318e-02 1.083056e-01 3.623543e-13 1.528356e+11
7 19 3.342232e+11 1.547697e+00 2.887553e+33 1.288181e+06 5.831033e+02 2.505461e+11 2.739351e-01 1.541694e-02 3.601622e-13 4.788507e-08 1.485734e-03 1.930103e-01 1.768885e-01 4.915052e-13 2.073096e+11
8 0 3.791460e+11 6.121442e-02 6.141576e+32 7.363503e+05 8.071937e+12 5.116879e+01 0.000000e+00 8.337351e-12 0.000000e+00 1.454572e-26 4.874420e-13 0.000000e+00 5.665245e-21 1.003669e-22 4.233326e+01
8 1 3.791460e+11 1.805825e-01 1.713012e+33 1.055494e+07 9.978801e+07 4.163347e+06 2.032384e-11 7.024629e-07 0.000000e+00 1.549361e-18 5.771003e-07 1.331653e-11 1.288083e-10 8.166349e-18 3.444444e+06
8 2 3.791460e+11 2.939822e-01 2.625686e+33 7.677328e+06 9.202525e+05 4.568319e+08 2.934426e-07 7.967789e-05 0.000000e+00 2.902816e-14 4.630255e-05 1.681610e-07 1.341158e-06 8.960698e-16 3.779489e+08
8 3 3.791460e+11 4.017120e-01 3.365976e+33 5.877828e+06 2.107141e+05 1.854200e+09 5.911454e-06 2.924920e-04 0.000000e+00 6.761223e-13 1.346496e-04 2.862314e-06 1.956390e-05 3.636991e-15 1.534029e+09
8 4 3.791460e+11 5.040552e-01 3.950146e+33 5.436997e+06 1.031497e+05 3.787536e+09 2.831600e-05 5.994009e-04 0.000000e+00 3.070055e-12 2.528359e-04 1.204862e-05 7.877308e-05 7.429212e-15 3.133531e+09
8 5 3.791460e+11 6.012813e-01 4.395521e+33 5.182874e+06 6.049150e+04 6.050727e+09 7.461409e-05 8.869687e-04 0.000000e+00 8.297596e-12 3.609444e-04 3.092347e-05 1.966786e-04 1.186845e-14 5.005935e+09
8 6 3.791460e+11 6.936460e-01 4.719539e+33 4.896374e+06 3.939007e+04 8.828388e+09 1.660931e-04 1.254860e-03 0.000000e+00 1.668829e-11 4.728311e-04 6.628876e-05 4.079248e-04 1.731683e-14 7.303980e+09
8 7 3.791460e+11 7.813926e-01 4.939020e+33 4.483140e+06 2.642361e+04 1.267053e+10 3.600573e-04 1.716409e-03 0.000000e+00 3.859451e-11 5.983355e-04 1.379373e-04 8.068983e-04 2.485323e-14 1.048272e+10
8 8 3.791460e+11 8.647518e-01 5.069746e+33 4.072720e+06 1.749707e+04 1.778510e+10 7.118529e-04 2.211403e-03 0.000000e+00 8.444396e-11 7.054188e-04 2.753534e-04 1.521073e-03 3.488557e-14 1.471421e+10
8 9 3.791460e+11 9.439430e-01 5.126170e+33 3.765277e+06 1.161169e+04 2.380782e+10 1.288800e-03 2.692543e-03 0.000000e+00 1.536268e-10 7.808093e-04 5.017546e-04 2.631248e-03 4.669939e-14 1.969711e+10
8 10 3.791460e+11 1.019175e+00 5.121296e+33 3.541150e+06 8.629663e+03 3.034241e+10 2.395194e-03 3.324325e-03 0.000000e+00 2.477712e-10 8.912244e-04 8.289998e-04 4.154971e-03 5.951726e-14 2.510349e+10
8 11 3.791460e+11 1.090645e+00 5.066764e+33 3.339898e+06 6.444931e+03 3.746022e+10 3.357356e-03 3.655089e-03 0.000000e+00 4.218811e-10 9.501477e-04 1.299761e-03 6.163858e-03 7.347948e-14 3.099255e+10
8 12 3.791460e+11 1.158541e+00 4.972502e+33 3.104276e+06 4.890347e+03 4.579226e+10 5.197425e-03 4.118615e-03 0.000000e+00 6.208641e-10 1.002516e-03 2.016313e-03 8.904348e-03 8.982357e-14 3.788624e+10
8 13 3.791460e+11 1.223043e+00 4.847281e+33 2.824170e+06 3.755213e+03 5.615620e+10 8.637777e-03 5.006548e-03 4.187608e-15 9.968244e-10 1.056870e-03 3.190585e-03 1.281755e-02 1.101534e-13 4.646106e+10
8 14 3.791460e+11 1.284320e+00 4.698522e+33 2.530786e+06 2.920061e+03 6.861600e+10 1.345088e-02 5.570740e-03 0.000000e+00 1.582828e-09 1.085501e-03 5.147212e-03 1.818433e-02 1.345949e-13 5.677012e+10
8 15 3.791460e+11 1.342533e+00 4.532700e+33 2.277283e+06 2.158233e+03 8.314080e+10 1.818413e-02 6.118317e-03 3.087606e-16 2.450620e-09 1.063159e-03 8.557026e-03 2.544923e-02 1.630877e-13 6.878796e+10
8 16 3.791460e+11 1.397835e+00 4.354756e+33 2.068835e+06 1.607238e+03 9.972405e+10 2.954269e-02 6.856713e-03 1.316167e-13 4.036905e-09 1.052944e-03 1.420282e-02 3.501111e-02 1.956189e-13 8.250913e+10
8 17 3.791460e+11 1.450372e+00 4.169330e+33 1.861711e+06 1.232632e+03 1.200034e+11 4.557450e-02 7.179620e-03 0.000000e+00 6.089718e-09 1.040449e-03 2.465739e-02 4.825222e-02 2.354015e-13 9.928884e+10
8 18 3.791460e+11 1.500282e+00 3.979926e+33 1.572166e+06 7.971794e+02 1.522263e+11 7.420307e-02 7.673489e-03 1.462991e-14 1.077213e-08 9.227210e-04 5.451587e-02 7.176583e-02 2.986176e-13 1.259524e+11
8 19 3.791460e+11 1.547697e+00 3.789200e+33 1.198841e+06 5.363371e+02 2.101102e+11 2.092591e-01 1.000687e-02 5.591272e-15 2.875993e-08 8.932679e-04 1.440134e-01 1.201921e-01 4.121866e-13 1.738542e+11
9 0 4.249671e+11 6.121442e-02 7.868436e+32 5.426289e+05 6.432893e+12 5.098174e+01 0.000000e+00 6.576077e-12 0.000000e+00 1.804816e-26 2.842320e-13 0.000000e+00 4.844912e-21 1.000000e-22 4.217851e+01
9 1 4.249671e+11 1.805825e-01 2.194669e+33 9.966623e+06 5.693566e+07 5.787850e+06 4.104365e-11 7.743806e-07 0.000000e+00 2.598182e-18 6.010309e-07 2.598027e-11 2.425418e-10 1.135279e-17 4.788437e+06
9 2 4.249671e+11 2.939822e-01 3.363964e+33 7.008778e+06 6.326079e+05 5.316972e+08 4.254748e-07 7.440104e-05 0.000000e+00 3.614809e-14 3.934927e-05 2.304986e-07 1.742595e-06 1.042917e-15 4.398868e+08
9 3 4.249671e+11 4.017120e-01 4.312405e+33 5.420695e+06 1.627238e+05 1.904333e+09 6.633943e-06 2.381512e-04 0.000000e+00 6.453392e-13 1.012037e-04 3.046494e-06 1.988655e-05 3.735328e-15 1.575506e+09
9 4 4.249671e+11 5.040552e-01 5.060829e+33 5.048546e+06 8.584475e+04 3.640921e+09 2.776557e-05 4.615845e-04 0.000000e+00 2.517099e-12 1.806670e-04 1.123330e-05 7.036502e-05 7.141631e-15 3.012233e+09
9 5 4.249671e+11 6.012813e-01 5.631433e+33 4.797561e+06 5.135460e+04 5.674898e+09 6.928578e-05 6.608246e-04 0.000000e+00 6.541757e-12 2.494193e-04 2.744279e-05 1.669880e-04 1.113127e-14 4.695003e+09
9 6 4.249671e+11 6.936460e-01 6.046556e+33 4.469276e+06 3.338527e+04 8.312320e+09 1.573609e-04 9.407245e-04 0.000000e+00 1.357444e-11 3.240069e-04 5.935540e-05 3.467988e-04 1.630458e-14 6.877028e+09
9 7 4.249671e+11 7.813926e-01 6.327750e+33 4.076423e+06 2.231384e+04 1.191272e+10 3.375618e-04 1.280974e-03 0.000000e+00 3.156010e-11 4.060504e-04 1.233076e-04 6.827584e-04 2.336682e-14 9.855776e+09
9 8 4.249671e+11 8.647518e-01 6.495233e+33 3.759971e+06 1.517623e+04 1.631301e+10 6.254076e-04 1.612217e-03 0.000000e+00 6.397688e-11 4.753584e-04 2.342807e-04 1.234678e-03 3.199811e-14 1.349633e+10
9 9 4.249671e+11 9.439430e-01 6.567522e+33 3.541401e+06 1.042495e+04 2.110984e+10 1.053269e-03 1.905988e-03 0.000000e+00 1.055566e-10 5.186059e-04 3.986768e-04 2.011262e-03 4.140733e-14 1.746499e+10
9 10 4.249671e+11 1.019175e+00 6.561278e+33 3.361657e+06 7.916003e+03 2.622037e+10 1.830438e-03 2.284737e-03 0.000000e+00 1.610672e-10 5.797693e-04 6.254234e-04 3.029392e-03 5.143187e-14 2.169319e+10
9 11 4.249671e+11 1.090645e+00 6.491412e+33 3.157184e+06 5.973545e+03 3.205842e+10 2.531613e-03 2.491753e-03 0.000000e+00 2.648901e-10 6.102788e-04 9.660264e-04 4.398802e-03 6.288379e-14 2.652344e+10
9 12 4.249671e+11 1.158541e+00 6.370646e+33 2.903225e+06 4.561361e+03 3.922864e+10 3.984629e-03 2.819894e-03 0.000000e+00 4.070095e-10 6.413183e-04 1.510393e-03 6.335549e-03 7.694890e-14 3.245590e+10
9 13 4.249671e+11 1.223043e+00 6.210217e+33 2.621273e+06 3.496430e+03 4.797328e+10 6.601792e-03 3.428504e-03 0.000000e+00 6.482138e-10 6.663296e-04 2.391776e-03 9.036488e-03 9.410237e-14 3.969097e+10
9 14 4.249671e+11 1.284320e+00 6.019630e+33 2.363533e+06 2.735047e+03 5.828310e+10 1.010225e-02 3.770791e-03 0.000000e+00 1.014190e-09 6.853346e-04 3.847476e-03 1.272516e-02 1.143265e-13 4.822121e+10
9 15 4.249671e+11 1.342533e+00 5.807183e+33 2.157038e+06 2.030892e+03 6.994281e+10 1.308414e-02 4.034568e-03 1.592812e-13 1.499805e-09 6.694455e-04 6.346950e-03 1.756230e-02 1.371991e-13 5.786853e+10
9 16 4.249671e+11 1.397835e+00 5.579206e+33 1.981536e+06 1.536595e+03 8.293857e+10 2.120454e-02 4.521183e-03 3.026193e-11 2.392388e-09 6.665335e-04 1.018497e-02 2.373465e-02 1.626928e-13 6.862139e+10
9 17 4.249671e+11 1.450372e+00 5.341642e+33 1.790644e+06 1.180739e+03 9.919714e+10 3.264101e-02 4.677444e-03 0.000000e+00 3.567693e-09 6.555904e-04 1.755115e-02 3.237390e-02 1.945879e-13 8.207427e+10
9 18 4.249671e+11 1.500282e+00 5.098983e+33 1.495005e+06 7.571381e+02 1.275022e+11 5.504269e-02 5.041062e-03 0.000000e+00 6.523926e-09 5.831938e-04 4.028267e-02 4.916982e-02 2.501184e-13 1.054962e+11
9 19 4.249671e+11 1.547697e+00 4.854630e+33 1.122759e+06 4.864640e+02 1.788155e+11 1.598850e-01 6.671148e-03 0.000000e+00 1.842973e-08 5.522257e-04 1.098527e-01 8.434593e-02 3.507999e-13 1.479622e+11
10 0 4.717048e+11 6.121442e-02 9.886706e+32 4.272502e+05 5.215261e+12 5.098174e+01 0.000000e+00 5.319355e-12 0.000000e+00 2.079078e-26 1.814495e-13 0.000000e+00 4.301079e-21 1.000000e-22 4.217851e+01
10 1 4.717048e+11 1.805825e-01 2.757606e+33 8.467733e+06 2.949077e+07 9.074133e+06 1.151576e-10 9.899457e-07 0.000000e+00 6.701620e-18 6.501753e-07 6.547982e-11 5.534062e-10 1.779879e-17 7.507264e+06
10 2 4.717048e+11 2.939822e-01 4.226828e+33 6.430332e+06 4.629294e+05 5.915446e+08 5.602314e-07 6.725497e-05 0.000000e+00 4.166318e-14 3.270037e-05 2.884332e-07 2.073603e-06 1.160307e-15 4.894002e+08
10 3 4.717048e+11 4.017120e-01 5.418547e+33 5.051462e+06 1.321632e+05 1.901319e+09 7.009215e-06 1.932952e-04 0.000000e+00 5.775740e-13 7.636037e-05 3.062511e-06 1.919400e-05 3.729416e-15 1.573012e+09
10 4 4.717048e+11 5.040552e-01 6.358942e+33 4.707254e+06 7.344940e+04 3.475511e+09 2.672357e-05 3.600387e-04 0.000000e+00 2.069134e-12 1.313825e-04 1.031558e-05 6.209245e-05 6.817183e-15 2.875386e+09
10 5 4.717048e+11 6.012813e-01 7.075908e+33 4.444262e+06 4.400990e+04 5.353083e+09 6.442471e-05 5.021796e-04 0.000000e+00 5.325489e-12 1.761151e-04 2.461595e-05 1.434616e-04 1.050004e-14 4.428760e+09
10 6 4.717048e+11 6.936460e-01 7.597511e+33 4.101234e+06 2.859975e+04 7.858714e+09 1.493805e-04 7.209610e-04 0.000000e+00 1.124740e-11 2.277121e-04 5.356770e-05 2.979789e-04 1.541485e-14 6.501754e+09
10 7 4.717048e+11 7.813926e-01 7.950831e+33 3.765738e+06 1.940384e+04 1.110196e+10 3.072986e-04 9.657543e-04 0.000000e+00 2.516696e-11 2.833066e-04 1.081922e-04 5.722950e-04 2.177654e-14 9.185019e+09
10 8 4.717048e+11 8.647518e-01 8.161274e+33 3.531112e+06 1.362627e+04 1.476683e+10 5.335852e-04 1.187336e-03 2.451745e-17 4.683077e-11 3.285935e-04 1.937067e-04 9.829694e-04 2.896531e-14 1.221714e+10
10 9 4.717048e+11 9.439430e-01 8.252105e+33 3.362597e+06 9.611008e+03 1.861719e+10 8.448802e-04 1.366088e-03 2.424766e-17 7.209088e-11 3.530400e-04 3.129356e-04 1.527494e-03 3.651801e-14 1.540275e+10
10 10 4.717048e+11 1.019175e+00 8.244260e+33 3.189896e+06 7.401487e+03 2.284541e+10 1.437622e-03 1.626133e-03 4.854041e-17 1.062356e-10 3.906974e-04 4.798965e-04 2.244820e-03 4.481189e-14 1.890099e+10
10 11 4.717048e+11 1.090645e+00 8.156473e+33 2.966642e+06 5.561684e+03 2.789845e+10 1.971350e-03 1.754797e-03 8.585712e-17 1.757750e-10 4.042030e-04 7.444164e-04 3.236840e-03 5.472396e-14 2.308175e+10
10 12 4.717048e+11 1.158541e+00 8.004731e+33 2.708349e+06 4.253783e+03 3.415132e+10 3.119249e-03 1.986802e-03 0.000000e+00 2.809555e-10 4.228291e-04 1.171986e-03 4.649571e-03 6.698964e-14 2.825523e+10
10 13 4.717048e+11 1.223043e+00 7.803151e+33 2.449889e+06 3.294110e+03 4.152934e+10 5.139562e-03 2.415631e-03 0.000000e+00 4.375233e-10 4.395124e-04 1.840923e-03 6.569584e-03 8.146240e-14 3.435962e+10
10 14 4.717048e+11 1.284320e+00 7.563678e+33 2.233834e+06 2.586175e+03 5.002006e+10 7.659026e-03 2.628919e-03 5.406241e-12 6.570272e-10 4.516503e-04 2.929065e-03 9.130650e-03 9.811817e-14 4.138478e+10
10 15 4.717048e+11 1.342533e+00 7.296738e+33 2.065534e+06 1.948797e+03 5.942771e+10 9.804622e-03 2.801457e-03 0.000000e+00 9.353647e-10 4.439177e-04 4.730145e-03 1.242542e-02 1.165730e-13 4.916875e+10
10 16 4.717048e+11 1.397835e+00 7.010284e+33 1.914283e+06 1.465277e+03 6.980749e+10 1.528619e-02 3.038753e-03 0.000000e+00 1.439934e-09 4.351230e-04 7.485914e-03 1.654453e-02 1.369351e-13 5.775718e+10
10 17 4.717048e+11 1.450372e+00 6.711785e+33 1.732775e+06 1.130092e+03 8.329266e+10 2.343259e-02 3.171639e-03 0.000000e+00 2.146839e-09 4.281254e-04 1.282544e-02 2.247507e-02 1.633896e-13 6.891529e+10
10 18 4.717048e+11 1.500282e+00 6.406883e+33 1.428565e+06 7.141756e+02 1.082772e+11 4.178261e-02 3.459181e-03 0.000000e+00 4.159236e-09 3.791541e-04 3.075217e-02 3.470638e-02 2.124064e-13 8.958985e+10
10 19 4.717048e+11 1.547697e+00 6.099853e+33 1.057878e+06 4.516095e+02 1.540399e+11 1.230977e-01 4.606761e-03 0.000000e+00 1.205573e-08 3.585926e-04 8.354262e-02 6.081704e-02 3.021994e-13 1.274632e+11
11 0 5.193771e+11 6.121442e-02 1.222434e+33 4.077300e+05 4.312327e+12 5.098174e+01 0.000000e+00 4.399427e-12 0.000000e+00 1.843306e-26 1.431521e-13 0.000000e+00 4.201167e-21 1.000000e-22 4.217851e+01
11 1 5.193771e+11 1.805825e-01 3.409620e+33 6.381866e+06 1.093423e+07 2.032019e+07 7.271350e-10 1.844602e-06 0.000000e+00 4.283836e-17 9.106603e-07 3.406954e-10 2.438404e-09 3.985778e-17 1.681142e+07
